question,sql
Show the name of track and the number of races in each track.,"SELECT `T2`.`name`, COUNT(*) FROM `race` AS `T1` JOIN `track` AS `T2` ON `T1`.`track_id` = `T2`.`track_id` GROUP BY `T1`.`track_id`"
"What are the names of different tracks, and how many races has each had?","SELECT `T2`.`name`, COUNT(*) FROM `race` AS `T1` JOIN `track` AS `T2` ON `T1`.`track_id` = `T2`.`track_id` GROUP BY `T1`.`track_id`"
Show the name of track with most number of races.,SELECT `T2`.`name` FROM `race` AS `T1` JOIN `track` AS `T2` ON `T1`.`track_id` = `T2`.`track_id` GROUP BY `T1`.`track_id` ORDER BY COUNT(*) DESC LIMIT 1
What is the name of the track that has had the greatest number of races?,SELECT `T2`.`name` FROM `race` AS `T1` JOIN `track` AS `T2` ON `T1`.`track_id` = `T2`.`track_id` GROUP BY `T1`.`track_id` ORDER BY COUNT(*) DESC LIMIT 1
Show the name and date for each race and its track name.,"SELECT `T1`.`name`, `T1`.`date`, `T2`.`name` FROM `race` AS `T1` JOIN `track` AS `T2` ON `T1`.`track_id` = `T2`.`track_id`"
"What are the names and dates of races, and the names of the tracks where they are held?","SELECT `T1`.`name`, `T1`.`date`, `T2`.`name` FROM `race` AS `T1` JOIN `track` AS `T2` ON `T1`.`track_id` = `T2`.`track_id`"
Show the name and location of track with 1 race.,"SELECT `T2`.`name`, `T2`.`location` FROM `race` AS `T1` JOIN `track` AS `T2` ON `T1`.`track_id` = `T2`.`track_id` GROUP BY `T1`.`track_id` HAVING COUNT(*) = 1"
What are the names and locations of tracks that have had exactly 1 race?,"SELECT `T2`.`name`, `T2`.`location` FROM `race` AS `T1` JOIN `track` AS `T2` ON `T1`.`track_id` = `T2`.`track_id` GROUP BY `T1`.`track_id` HAVING COUNT(*) = 1"
Find the locations where have both tracks with more than 90000 seats and tracks with less than 70000 seats.,SELECT `LOCATION` FROM `track` WHERE `seating` > 90000 INTERSECT SELECT `LOCATION` FROM `track` WHERE `seating` < 70000
"What are the locations that have both tracks with more than 90000 seats, and tracks with fewer than 70000 seats?",SELECT `LOCATION` FROM `track` WHERE `seating` > 90000 INTERSECT SELECT `LOCATION` FROM `track` WHERE `seating` < 70000
