question,sql
Retrieve the list of all cities.,SELECT DISTINCT `city` FROM `Addresses`
List all the distinct cities,SELECT DISTINCT `city` FROM `Addresses`
Find the city with post code 255.,SELECT `city` FROM `Addresses` WHERE `zip_postcode` = 255
Which city is post code 255 located in?,SELECT `city` FROM `Addresses` WHERE `zip_postcode` = 255
Find the state and country of all cities with post code starting with 4.,"SELECT `state_province_county`, `country` FROM `Addresses` WHERE `zip_postcode` LIKE '4%'"
What are the state and country of all the cities that have post codes starting with 4.\,"SELECT `state_province_county`, `country` FROM `Addresses` WHERE `zip_postcode` LIKE '4%'"
List the countries having more than 4 addresses listed.,SELECT `country` FROM `Addresses` GROUP BY `country` HAVING COUNT(`address_id`) > 4
For which countries are there more than four distinct addresses listed?,SELECT `country` FROM `Addresses` GROUP BY `country` HAVING COUNT(`address_id`) > 4
List all the contact channel codes that were used less than 5 times.,SELECT `channel_code` FROM `Customer_Contact_Channels` GROUP BY `channel_code` HAVING COUNT(`customer_id`) < 5
Which contact channel codes were used less than 5 times?,SELECT `channel_code` FROM `Customer_Contact_Channels` GROUP BY `channel_code` HAVING COUNT(`customer_id`) < 5
"Which contact channel has been used by the customer with name ""Tillman Ernser""?",SELECT DISTINCT `channel_code` FROM `Customers` AS `t1` JOIN `Customer_Contact_Channels` AS `t2` ON `t1`.`customer_id` = `t2`.`customer_id` WHERE `t1`.`customer_name` = 'Tillman Ernser'
"Find the contact channel code that was used by the customer named ""Tillman Ernser"".",SELECT DISTINCT `channel_code` FROM `Customers` AS `t1` JOIN `Customer_Contact_Channels` AS `t2` ON `t1`.`customer_id` = `t2`.`customer_id` WHERE `t1`.`customer_name` = 'Tillman Ernser'
"What is the ""active to date"" of the latest contact channel used by ""Tillman Ernser""?",SELECT MAX(`t2`.`active_to_date`) FROM `Customers` AS `t1` JOIN `Customer_Contact_Channels` AS `t2` ON `t1`.`customer_id` = `t2`.`customer_id` WHERE `t1`.`customer_name` = 'Tillman Ernser'
"Return the the ""active to date"" of the latest contact channel used by the customer named ""Tillman Ernser"".",SELECT MAX(`t2`.`active_to_date`) FROM `Customers` AS `t1` JOIN `Customer_Contact_Channels` AS `t2` ON `t1`.`customer_id` = `t2`.`customer_id` WHERE `t1`.`customer_name` = 'Tillman Ernser'
What is the average time span of contact channels in the database?,SELECT AVG(`active_to_date` - `active_from_date`) FROM `Customer_Contact_Channels`
Compute the average active time span of contact channels.,SELECT AVG(`active_to_date` - `active_from_date`) FROM `Customer_Contact_Channels`
What is the channel code and contact number of the customer contact channel that was active for the longest time?,"SELECT `channel_code`, `contact_number` FROM `Customer_Contact_Channels` WHERE `active_to_date` - `active_from_date` = (SELECT `active_to_date` - `active_from_date` FROM `Customer_Contact_Channels` ORDER BY (`active_to_date` - `active_from_date`) DESC LIMIT 1)"
Return the channel code and contact number of the customer contact channel whose active duration was the longest.,"SELECT `channel_code`, `contact_number` FROM `Customer_Contact_Channels` WHERE `active_to_date` - `active_from_date` = (SELECT `active_to_date` - `active_from_date` FROM `Customer_Contact_Channels` ORDER BY (`active_to_date` - `active_from_date`) DESC LIMIT 1)"
Find the name and active date of the customer that use email as the contact channel.,"SELECT `t1`.`customer_name`, `t2`.`active_from_date` FROM `Customers` AS `t1` JOIN `Customer_Contact_Channels` AS `t2` ON `t1`.`customer_id` = `t2`.`customer_id` WHERE `t2`.`channel_code` = 'Email'"
What are the name and active date of the customers whose contact channel code is email?,"SELECT `t1`.`customer_name`, `t2`.`active_from_date` FROM `Customers` AS `t1` JOIN `Customer_Contact_Channels` AS `t2` ON `t1`.`customer_id` = `t2`.`customer_id` WHERE `t2`.`channel_code` = 'Email'"
What is the name of the customer that made the order with the largest quantity?,SELECT `t1`.`customer_name` FROM `Customers` AS `t1` JOIN `Customer_Orders` AS `t2` ON `t1`.`customer_id` = `t2`.`customer_id` JOIN `Order_Items` AS `t3` ON `t2`.`order_id` = `t3`.`order_id` WHERE `t3`.`order_quantity` = (SELECT MAX(`order_quantity`) FROM `Order_Items`)
Find the name of the customer who made the order of the largest amount of goods.,SELECT `t1`.`customer_name` FROM `Customers` AS `t1` JOIN `Customer_Orders` AS `t2` ON `t1`.`customer_id` = `t2`.`customer_id` JOIN `Order_Items` AS `t3` ON `t2`.`order_id` = `t3`.`order_id` WHERE `t3`.`order_quantity` = (SELECT MAX(`order_quantity`) FROM `Order_Items`)
What is the name of the customer that has purchased the most items?,SELECT `t1`.`customer_name` FROM `Customers` AS `t1` JOIN `Customer_Orders` AS `t2` ON `t1`.`customer_id` = `t2`.`customer_id` JOIN `Order_Items` AS `t3` ON `t2`.`order_id` = `t3`.`order_id` GROUP BY `t1`.`customer_name` ORDER BY SUM(`t3`.`order_quantity`) DESC LIMIT 1
Give me the name of the customer who ordered the most items in total.,SELECT `t1`.`customer_name` FROM `Customers` AS `t1` JOIN `Customer_Orders` AS `t2` ON `t1`.`customer_id` = `t2`.`customer_id` JOIN `Order_Items` AS `t3` ON `t2`.`order_id` = `t3`.`order_id` GROUP BY `t1`.`customer_name` ORDER BY SUM(`t3`.`order_quantity`) DESC LIMIT 1
What is the payment method of the customer that has purchased the least quantity of items?,SELECT `t1`.`payment_method` FROM `Customers` AS `t1` JOIN `Customer_Orders` AS `t2` ON `t1`.`customer_id` = `t2`.`customer_id` JOIN `Order_Items` AS `t3` ON `t2`.`order_id` = `t3`.`order_id` GROUP BY `t1`.`payment_method` ORDER BY SUM(`t3`.`order_quantity`) LIMIT 1
Tell me the payment method used by the customer who ordered the least amount of goods in total.,SELECT `t1`.`payment_method` FROM `Customers` AS `t1` JOIN `Customer_Orders` AS `t2` ON `t1`.`customer_id` = `t2`.`customer_id` JOIN `Order_Items` AS `t3` ON `t2`.`order_id` = `t3`.`order_id` GROUP BY `t1`.`payment_method` ORDER BY SUM(`t3`.`order_quantity`) LIMIT 1
How many types of products have Rodrick Heaney bought in total?,SELECT COUNT(DISTINCT `t3`.`product_id`) FROM `Customers` AS `t1` JOIN `Customer_Orders` AS `t2` ON `t1`.`customer_id` = `t2`.`customer_id` JOIN `Order_Items` AS `t3` ON `t2`.`order_id` = `t3`.`order_id` WHERE `t1`.`customer_name` = 'Rodrick Heaney'
Find the number of distinct products Rodrick Heaney has bought so far.,SELECT COUNT(DISTINCT `t3`.`product_id`) FROM `Customers` AS `t1` JOIN `Customer_Orders` AS `t2` ON `t1`.`customer_id` = `t2`.`customer_id` JOIN `Order_Items` AS `t3` ON `t2`.`order_id` = `t3`.`order_id` WHERE `t1`.`customer_name` = 'Rodrick Heaney'
"What is the total quantity of products purchased by ""Rodrick Heaney""?",SELECT SUM(`t3`.`order_quantity`) FROM `Customers` AS `t1` JOIN `Customer_Orders` AS `t2` ON `t1`.`customer_id` = `t2`.`customer_id` JOIN `Order_Items` AS `t3` ON `t2`.`order_id` = `t3`.`order_id` WHERE `t1`.`customer_name` = 'Rodrick Heaney'
"Tell me the total quantity of products bought by the customer called ""Rodrick Heaney"".",SELECT SUM(`t3`.`order_quantity`) FROM `Customers` AS `t1` JOIN `Customer_Orders` AS `t2` ON `t1`.`customer_id` = `t2`.`customer_id` JOIN `Order_Items` AS `t3` ON `t2`.`order_id` = `t3`.`order_id` WHERE `t1`.`customer_name` = 'Rodrick Heaney'
"How many customers have at least one order with status ""Cancelled""?",SELECT COUNT(DISTINCT `customer_id`) FROM `Customer_Orders` WHERE `order_status` = 'Cancelled'
"Return the number of customers who have at least one order with ""Cancelled"" status.",SELECT COUNT(DISTINCT `customer_id`) FROM `Customer_Orders` WHERE `order_status` = 'Cancelled'
"How many orders have detail ""Second time""?",SELECT COUNT(*) FROM `Customer_Orders` WHERE `order_details` = 'Second time'
"Tell me the number of orders with ""Second time"" as order detail.",SELECT COUNT(*) FROM `Customer_Orders` WHERE `order_details` = 'Second time'
"Find the customer name and date of the orders that have the status ""Delivered"".","SELECT `t1`.`customer_name`, `t2`.`order_date` FROM `Customers` AS `t1` JOIN `Customer_Orders` AS `t2` ON `t1`.`customer_id` = `t2`.`customer_id` WHERE `order_status` = 'Delivered'"
"What are the customer name and date of the orders whose status is ""Delivered"".","SELECT `t1`.`customer_name`, `t2`.`order_date` FROM `Customers` AS `t1` JOIN `Customer_Orders` AS `t2` ON `t1`.`customer_id` = `t2`.`customer_id` WHERE `order_status` = 'Delivered'"
"What is the total number of products that are in orders with status ""Cancelled""?",SELECT SUM(`t2`.`order_quantity`) FROM `Customer_Orders` AS `t1` JOIN `Order_Items` AS `t2` ON `t1`.`order_id` = `t2`.`order_id` WHERE `t1`.`order_status` = 'Cancelled'
"Find the total quantity of products associated with the orders in the ""Cancelled"" status.",SELECT SUM(`t2`.`order_quantity`) FROM `Customer_Orders` AS `t1` JOIN `Order_Items` AS `t2` ON `t1`.`order_id` = `t2`.`order_id` WHERE `t1`.`order_status` = 'Cancelled'
Find the total amount of products ordered before 2018-03-17 07:13:53.,SELECT SUM(`t2`.`order_quantity`) FROM `Customer_Orders` AS `t1` JOIN `Order_Items` AS `t2` ON `t1`.`order_id` = `t2`.`order_id` WHERE `t1`.`order_date` < '2018-03-17 07:13:53'
What is the total amount of products purchased before 2018-03-17 07:13:53?,SELECT SUM(`t2`.`order_quantity`) FROM `Customer_Orders` AS `t1` JOIN `Order_Items` AS `t2` ON `t1`.`order_id` = `t2`.`order_id` WHERE `t1`.`order_date` < '2018-03-17 07:13:53'
Who made the latest order?,SELECT `t1`.`customer_name` FROM `Customers` AS `t1` JOIN `Customer_Orders` AS `t2` ON `t1`.`customer_id` = `t2`.`customer_id` ORDER BY `t2`.`order_date` DESC LIMIT 1
Find the name of the customer who made an order most recently.,SELECT `t1`.`customer_name` FROM `Customers` AS `t1` JOIN `Customer_Orders` AS `t2` ON `t1`.`customer_id` = `t2`.`customer_id` ORDER BY `t2`.`order_date` DESC LIMIT 1
Which product has been ordered most number of times?,SELECT `t2`.`product_details` FROM `Order_Items` AS `t1` JOIN `Products` AS `t2` ON `t1`.`product_id` = `t2`.`product_id` GROUP BY `t2`.`product_details` ORDER BY COUNT(*) DESC LIMIT 1
What is the most frequently ordered product? Tell me the detail of the product,SELECT `t2`.`product_details` FROM `Order_Items` AS `t1` JOIN `Products` AS `t2` ON `t1`.`product_id` = `t2`.`product_id` GROUP BY `t2`.`product_details` ORDER BY COUNT(*) DESC LIMIT 1
Find the name and ID of the product whose total order quantity is the largest.,"SELECT `t2`.`product_details`, `t2`.`product_id` FROM `Order_Items` AS `t1` JOIN `Products` AS `t2` ON `t1`.`product_id` = `t2`.`product_id` GROUP BY `t2`.`product_details`, `t2`.`product_id` ORDER BY SUM(`t1`.`order_quantity`) LIMIT 1"
What are the name and ID of the product bought the most.,"SELECT `t2`.`product_details`, `t2`.`product_id` FROM `Order_Items` AS `t1` JOIN `Products` AS `t2` ON `t1`.`product_id` = `t2`.`product_id` GROUP BY `t2`.`product_details`, `t2`.`product_id` ORDER BY SUM(`t1`.`order_quantity`) LIMIT 1"
"Find all the addresses in East Julianaside, Texas or in Gleasonmouth, Arizona.",SELECT `address_content` FROM `Addresses` WHERE `city` = 'East Julianaside' AND `state_province_county` = 'Texas' UNION SELECT `address_content` FROM `Addresses` WHERE `city` = 'Gleasonmouth' AND `state_province_county` = 'Arizona'
"What are all the addresses in East Julianaside, Texas or in Gleasonmouth, Arizona.",SELECT `address_content` FROM `Addresses` WHERE `city` = 'East Julianaside' AND `state_province_county` = 'Texas' UNION SELECT `address_content` FROM `Addresses` WHERE `city` = 'Gleasonmouth' AND `state_province_county` = 'Arizona'
Find the name of customers who did not pay with Cash.,SELECT `customer_name` FROM `Customers` WHERE `payment_method` <> 'Cash'
What is the name of customers who do not use Cash as payment method.,SELECT `customer_name` FROM `Customers` WHERE `payment_method` <> 'Cash'
Find the names of customers who never ordered product Latte.,SELECT `customer_name` FROM `Customers` EXCEPT SELECT `t1`.`customer_name` FROM `Customers` AS `t1` JOIN `Customer_Orders` AS `t2` ON `t1`.`customer_id` = `t2`.`customer_id` JOIN `Order_Items` AS `t3` ON `t2`.`order_id` = `t3`.`order_id` JOIN `Products` AS `t4` ON `t3`.`product_id` = `t4`.`product_id` WHERE `t4`.`product_details` = 'Latte'
What are names of customers who never ordered product Latte.,SELECT `customer_name` FROM `Customers` EXCEPT SELECT `t1`.`customer_name` FROM `Customers` AS `t1` JOIN `Customer_Orders` AS `t2` ON `t1`.`customer_id` = `t2`.`customer_id` JOIN `Order_Items` AS `t3` ON `t2`.`order_id` = `t3`.`order_id` JOIN `Products` AS `t4` ON `t3`.`product_id` = `t4`.`product_id` WHERE `t4`.`product_details` = 'Latte'
Find the names of customers who never placed an order.,SELECT `customer_name` FROM `Customers` EXCEPT SELECT `t1`.`customer_name` FROM `Customers` AS `t1` JOIN `Customer_Orders` AS `t2` ON `t1`.`customer_id` = `t2`.`customer_id`
What are the names of customers who never made an order.,SELECT `customer_name` FROM `Customers` EXCEPT SELECT `t1`.`customer_name` FROM `Customers` AS `t1` JOIN `Customer_Orders` AS `t2` ON `t1`.`customer_id` = `t2`.`customer_id`
Find the names of customers who ordered both products Latte and Americano.,SELECT `t1`.`customer_name` FROM `Customers` AS `t1` JOIN `Customer_Orders` AS `t2` ON `t1`.`customer_id` = `t2`.`customer_id` JOIN `Order_Items` AS `t3` ON `t2`.`order_id` = `t3`.`order_id` JOIN `Products` AS `t4` ON `t3`.`product_id` = `t4`.`product_id` WHERE `t4`.`product_details` = 'Latte' INTERSECT SELECT `t1`.`customer_name` FROM `Customers` AS `t1` JOIN `Customer_Orders` AS `t2` ON `t1`.`customer_id` = `t2`.`customer_id` JOIN `Order_Items` AS `t3` ON `t2`.`order_id` = `t3`.`order_id` JOIN `Products` AS `t4` ON `t3`.`product_id` = `t4`.`product_id` WHERE `t4`.`product_details` = 'Americano'
What are the names of customers who have purchased both products Latte and Americano?,SELECT `t1`.`customer_name` FROM `Customers` AS `t1` JOIN `Customer_Orders` AS `t2` ON `t1`.`customer_id` = `t2`.`customer_id` JOIN `Order_Items` AS `t3` ON `t2`.`order_id` = `t3`.`order_id` JOIN `Products` AS `t4` ON `t3`.`product_id` = `t4`.`product_id` WHERE `t4`.`product_details` = 'Latte' INTERSECT SELECT `t1`.`customer_name` FROM `Customers` AS `t1` JOIN `Customer_Orders` AS `t2` ON `t1`.`customer_id` = `t2`.`customer_id` JOIN `Order_Items` AS `t3` ON `t2`.`order_id` = `t3`.`order_id` JOIN `Products` AS `t4` ON `t3`.`product_id` = `t4`.`product_id` WHERE `t4`.`product_details` = 'Americano'
