question,sql
What is the name of the claim processing stage that most of the claims are on?,SELECT `t2`.`claim_status_name` FROM `claims_processing` AS `t1` JOIN `claims_processing_stages` AS `t2` ON `t1`.`claim_stage_id` = `t2`.`claim_stage_id` GROUP BY `t1`.`claim_stage_id` ORDER BY COUNT(*) DESC LIMIT 1
Which claim processing stage has the most claims? Show the claim status name.,SELECT `t2`.`claim_status_name` FROM `claims_processing` AS `t1` JOIN `claims_processing_stages` AS `t2` ON `t1`.`claim_stage_id` = `t2`.`claim_stage_id` GROUP BY `t1`.`claim_stage_id` ORDER BY COUNT(*) DESC LIMIT 1
"Find the names of customers whose name contains ""Diana"".",SELECT `customer_details` FROM `customers` WHERE `customer_details` LIKE `%Diana%`
"Which customers have the substring ""Diana"" in their names? Return the customer details.",SELECT `customer_details` FROM `customers` WHERE `customer_details` LIKE `%Diana%`
Find the names of the customers who have an deputy policy.,SELECT DISTINCT `t2`.`customer_details` FROM `policies` AS `t1` JOIN `customers` AS `t2` ON `t1`.`customer_id` = `t2`.`customer_id` WHERE `t1`.`policy_type_code` = `Deputy`
"Which customers have an insurance policy with the type code ""Deputy""? Give me the customer details.",SELECT DISTINCT `t2`.`customer_details` FROM `policies` AS `t1` JOIN `customers` AS `t2` ON `t1`.`customer_id` = `t2`.`customer_id` WHERE `t1`.`policy_type_code` = `Deputy`
Find the names of customers who either have an deputy policy or uniformed policy.,SELECT DISTINCT `t2`.`customer_details` FROM `policies` AS `t1` JOIN `customers` AS `t2` ON `t1`.`customer_id` = `t2`.`customer_id` WHERE `t1`.`policy_type_code` = `Deputy` OR `t1`.`policy_type_code` = `Uniform`
"Which customers have an insurance policy with the type code ""Deputy"" or ""Uniform""? Return the customer details.",SELECT DISTINCT `t2`.`customer_details` FROM `policies` AS `t1` JOIN `customers` AS `t2` ON `t1`.`customer_id` = `t2`.`customer_id` WHERE `t1`.`policy_type_code` = `Deputy` OR `t1`.`policy_type_code` = `Uniform`
Find the names of all the customers and staff members.,SELECT `customer_details` FROM `customers` UNION SELECT `staff_details` FROM `staff`
What are the names of the customers and staff members?,SELECT `customer_details` FROM `customers` UNION SELECT `staff_details` FROM `staff`
Find the number of records of each policy type and its type code.,"SELECT `policy_type_code`, COUNT(*) FROM `policies` GROUP BY `policy_type_code`"
"For each policy type, return its type code and its count in the record.","SELECT `policy_type_code`, COUNT(*) FROM `policies` GROUP BY `policy_type_code`"
Find the name of the customer that has been involved in the most policies.,SELECT `t2`.`customer_details` FROM `policies` AS `t1` JOIN `customers` AS `t2` ON `t1`.`customer_id` = `t2`.`customer_id` GROUP BY `t2`.`customer_details` ORDER BY COUNT(*) DESC LIMIT 1
Which customer have the most policies? Give me the customer details.,SELECT `t2`.`customer_details` FROM `policies` AS `t1` JOIN `customers` AS `t2` ON `t1`.`customer_id` = `t2`.`customer_id` GROUP BY `t2`.`customer_details` ORDER BY COUNT(*) DESC LIMIT 1
"What is the description of the claim status ""Open""?",SELECT `claim_status_description` FROM `claims_processing_stages` WHERE `claim_status_name` = `Open`
"Find the description of the claim status ""Open"".",SELECT `claim_status_description` FROM `claims_processing_stages` WHERE `claim_status_name` = `Open`
How many distinct claim outcome codes are there?,SELECT COUNT(DISTINCT `claim_outcome_code`) FROM `claims_processing`
Count the number of distinct claim outcome codes.,SELECT COUNT(DISTINCT `claim_outcome_code`) FROM `claims_processing`
Which customer is associated with the latest policy?,SELECT `t2`.`customer_details` FROM `policies` AS `t1` JOIN `customers` AS `t2` ON `t1`.`customer_id` = `t2`.`customer_id` WHERE `t1`.`start_date` = (SELECT MAX(`start_date`) FROM `policies`)
Find the customer who started a policy most recently.,SELECT `t2`.`customer_details` FROM `policies` AS `t1` JOIN `customers` AS `t2` ON `t1`.`customer_id` = `t2`.`customer_id` WHERE `t1`.`start_date` = (SELECT MAX(`start_date`) FROM `policies`)
