question,sql
Which building has the largest number of company offices? Give me the building name.,SELECT `t2`.`name` FROM `Office_locations` AS `t1` JOIN `buildings` AS `t2` ON `t1`.`building_id` = `t2`.`id` JOIN `Companies` AS `t3` ON `t1`.`company_id` = `t3`.`id` GROUP BY `t2`.`name` ORDER BY COUNT(*) DESC LIMIT 1
"Please show the names of the buildings whose status is ""on-hold"", in ascending order of stories.",SELECT `name` FROM `buildings` WHERE `Status` = 'on-hold' ORDER BY `Stories` ASC
"Find the names of the buildings in ""on-hold"" status, and sort them in ascending order of building stories.",SELECT `name` FROM `buildings` WHERE `Status` = 'on-hold' ORDER BY `Stories` ASC
Please show each industry and the corresponding number of companies in that industry.,"SELECT `Industry`, COUNT(*) FROM `Companies` GROUP BY `Industry`"
Whah are the name of each industry and the number of companies in that industry?,"SELECT `Industry`, COUNT(*) FROM `Companies` GROUP BY `Industry`"
Please show the industries of companies in descending order of the number of companies.,SELECT `Industry` FROM `Companies` GROUP BY `Industry` ORDER BY COUNT(*) DESC
Sort all the industries in descending order of the count of companies in each industry,SELECT `Industry` FROM `Companies` GROUP BY `Industry` ORDER BY COUNT(*) DESC
List the industry shared by the most companies.,SELECT `Industry` FROM `Companies` GROUP BY `Industry` ORDER BY COUNT(*) DESC LIMIT 1
Which industry has the most companies?,SELECT `Industry` FROM `Companies` GROUP BY `Industry` ORDER BY COUNT(*) DESC LIMIT 1
List the names of buildings that have no company office.,SELECT `name` FROM `buildings` WHERE NOT `id` IN (SELECT `building_id` FROM `Office_locations`)
Which buildings do not have any company office? Give me the building names.,SELECT `name` FROM `buildings` WHERE NOT `id` IN (SELECT `building_id` FROM `Office_locations`)
"Show the industries shared by companies whose headquarters are ""USA"" and companies whose headquarters are ""China"".",SELECT `Industry` FROM `Companies` WHERE `Headquarters` = 'USA' INTERSECT SELECT `Industry` FROM `Companies` WHERE `Headquarters` = 'China'
"Which industries have both companies with headquarter in ""USA"" and companies with headquarter in ""China""?",SELECT `Industry` FROM `Companies` WHERE `Headquarters` = 'USA' INTERSECT SELECT `Industry` FROM `Companies` WHERE `Headquarters` = 'China'
"Find the number of companies whose industry is ""Banking"" or ""Conglomerate"",",SELECT COUNT(*) FROM `Companies` WHERE `Industry` = 'Banking' OR `Industry` = 'Conglomerate'
"How many companies are in either ""Banking"" industry or ""Conglomerate"" industry?",SELECT COUNT(*) FROM `Companies` WHERE `Industry` = 'Banking' OR `Industry` = 'Conglomerate'
Show the headquarters shared by more than two companies.,SELECT `Headquarters` FROM `Companies` GROUP BY `Headquarters` HAVING COUNT(*) > 2
Which headquarter locations are used by more than 2 companies?,SELECT `Headquarters` FROM `Companies` GROUP BY `Headquarters` HAVING COUNT(*) > 2
