question,sql
"Find the cell mobile number of the candidates whose assessment code is ""Fail""?",SELECT `t3`.`cell_mobile_number` FROM `Candidates` AS `t1` JOIN `Candidate_Assessments` AS `t2` ON `t1`.`candidate_id` = `t2`.`candidate_id` JOIN `People` AS `t3` ON `t1`.`candidate_id` = `t3`.`person_id` WHERE `t2`.`asessment_outcome_code` = 'Fail'
"What are the cell phone numbers of the candidates that received an assessment code of ""Fail""?",SELECT `t3`.`cell_mobile_number` FROM `Candidates` AS `t1` JOIN `Candidate_Assessments` AS `t2` ON `t1`.`candidate_id` = `t2`.`candidate_id` JOIN `People` AS `t3` ON `t1`.`candidate_id` = `t3`.`person_id` WHERE `t2`.`asessment_outcome_code` = 'Fail'
What are the id of students who registered course 301?,SELECT `student_id` FROM `Student_Course_Attendance` WHERE `course_id` = 301
What are the ids of the students who registered for course 301?,SELECT `student_id` FROM `Student_Course_Attendance` WHERE `course_id` = 301
What is the id of the student who most recently registered course 301?,SELECT `student_id` FROM `Student_Course_Attendance` WHERE `course_id` = 301 ORDER BY `date_of_attendance` DESC LIMIT 1
What are the ids of the students who registered for course 301 most recently?,SELECT `student_id` FROM `Student_Course_Attendance` WHERE `course_id` = 301 ORDER BY `date_of_attendance` DESC LIMIT 1
Find distinct cities of addresses of people?,SELECT DISTINCT `t1`.`city` FROM `Addresses` AS `t1` JOIN `People_Addresses` AS `t2` ON `t1`.`address_id` = `t2`.`address_id`
What are the different cities where people live?,SELECT DISTINCT `t1`.`city` FROM `Addresses` AS `t1` JOIN `People_Addresses` AS `t2` ON `t1`.`address_id` = `t2`.`address_id`
Find distinct cities of address of students?,SELECT DISTINCT `t1`.`city` FROM `Addresses` AS `t1` JOIN `People_Addresses` AS `t2` ON `t1`.`address_id` = `t2`.`address_id` JOIN `Students` AS `t3` ON `t2`.`person_id` = `t3`.`student_id`
What are the different cities where students live?,SELECT DISTINCT `t1`.`city` FROM `Addresses` AS `t1` JOIN `People_Addresses` AS `t2` ON `t1`.`address_id` = `t2`.`address_id` JOIN `Students` AS `t3` ON `t2`.`person_id` = `t3`.`student_id`
List the names of courses in alphabetical order?,SELECT `course_name` FROM `Courses` ORDER BY `course_name`
What are the names of the courses in alphabetical order?,SELECT `course_name` FROM `Courses` ORDER BY `course_name`
List the first names of people in alphabetical order?,SELECT `first_name` FROM `People` ORDER BY `first_name`
What are the first names of the people in alphabetical order?,SELECT `first_name` FROM `People` ORDER BY `first_name`
What are the id of students who registered courses or attended courses?,SELECT `student_id` FROM `Student_Course_Registrations` UNION SELECT `student_id` FROM `Student_Course_Attendance`
What are the ids of the students who either registered or attended a course?,SELECT `student_id` FROM `Student_Course_Registrations` UNION SELECT `student_id` FROM `Student_Course_Attendance`
Find the id of courses which are registered or attended by student whose id is 121?,SELECT `course_id` FROM `Student_Course_Registrations` WHERE `student_id` = 121 UNION SELECT `course_id` FROM `Student_Course_Attendance` WHERE `student_id` = 121
What are the ids of the courses that are registered or attended by the student whose id is 121?,SELECT `course_id` FROM `Student_Course_Registrations` WHERE `student_id` = 121 UNION SELECT `course_id` FROM `Student_Course_Attendance` WHERE `student_id` = 121
What are all info of students who registered courses but not attended courses?,SELECT * FROM `Student_Course_Registrations` WHERE NOT `student_id` IN (SELECT `student_id` FROM `Student_Course_Attendance`)
What are all details of the students who registered but did not attend any course?,SELECT * FROM `Student_Course_Registrations` WHERE NOT `student_id` IN (SELECT `student_id` FROM `Student_Course_Attendance`)
List the id of students who registered course statistics in the order of registration date.,SELECT `t2`.`student_id` FROM `Courses` AS `t1` JOIN `Student_Course_Registrations` AS `t2` ON `t1`.`course_id` = `t2`.`course_id` WHERE `t1`.`course_name` = 'statistics' ORDER BY `t2`.`registration_date`
What are the ids of the students who registered course statistics by order of registration date?,SELECT `t2`.`student_id` FROM `Courses` AS `t1` JOIN `Student_Course_Registrations` AS `t2` ON `t1`.`course_id` = `t2`.`course_id` WHERE `t1`.`course_name` = 'statistics' ORDER BY `t2`.`registration_date`
List the id of students who attended  statistics courses in the order of attendance date.,SELECT `t2`.`student_id` FROM `Courses` AS `t1` JOIN `Student_Course_Attendance` AS `t2` ON `t1`.`course_id` = `t2`.`course_id` WHERE `t1`.`course_name` = 'statistics' ORDER BY `t2`.`date_of_attendance`
What are the ids of the students who attended courses in the statistics department in order of attendance date.,SELECT `t2`.`student_id` FROM `Courses` AS `t1` JOIN `Student_Course_Attendance` AS `t2` ON `t1`.`course_id` = `t2`.`course_id` WHERE `t1`.`course_name` = 'statistics' ORDER BY `t2`.`date_of_attendance`
