question,sql
Show all the information about election.,SELECT * FROM `election`
Return all the information for each election record.,SELECT * FROM `election`
Show the delegates and the names of county they belong to.,"SELECT `t2`.`Delegate`, `t1`.`County_name` FROM `county` AS `t1` JOIN `election` AS `t2` ON `t1`.`County_id` = `t2`.`District`"
"What are the delegate and name of the county they belong to, for each county?","SELECT `t2`.`Delegate`, `t1`.`County_name` FROM `county` AS `t1` JOIN `election` AS `t2` ON `t1`.`County_id` = `t2`.`District`"
Which delegates are from counties with population smaller than 100000?,SELECT `t2`.`Delegate` FROM `county` AS `t1` JOIN `election` AS `t2` ON `t1`.`County_id` = `t2`.`District` WHERE `t1`.`Population` < 100000
Find the delegates who are from counties with population below 100000.,SELECT `t2`.`Delegate` FROM `county` AS `t1` JOIN `election` AS `t2` ON `t1`.`County_id` = `t2`.`District` WHERE `t1`.`Population` < 100000
How many distinct delegates are from counties with population larger than 50000?,SELECT COUNT(DISTINCT `t2`.`Delegate`) FROM `county` AS `t1` JOIN `election` AS `t2` ON `t1`.`County_id` = `t2`.`District` WHERE `t1`.`Population` > 50000
Count the number of distinct delegates who are from counties with population above 50000.,SELECT COUNT(DISTINCT `t2`.`Delegate`) FROM `county` AS `t1` JOIN `election` AS `t2` ON `t1`.`County_id` = `t2`.`District` WHERE `t1`.`Population` > 50000
"What are the names of the county that the delegates on ""Appropriations"" committee belong to?",SELECT `t1`.`County_name` FROM `county` AS `t1` JOIN `election` AS `t2` ON `t1`.`County_id` = `t2`.`District` WHERE `t2`.`Committee` = 'Appropriations'
"Which county do the delegates on ""Appropriations"" committee belong to? Give me the county names.",SELECT `t1`.`County_name` FROM `county` AS `t1` JOIN `election` AS `t2` ON `t1`.`County_id` = `t2`.`District` WHERE `t2`.`Committee` = 'Appropriations'
Show the delegates and the names of the party they belong to.,"SELECT `t1`.`Delegate`, `t2`.`Party` FROM `election` AS `t1` JOIN `party` AS `t2` ON `t1`.`Party` = `t2`.`Party_ID`"
"For each delegate, find the names of the party they are part of.","SELECT `t1`.`Delegate`, `t2`.`Party` FROM `election` AS `t1` JOIN `party` AS `t2` ON `t1`.`Party` = `t2`.`Party_ID`"
Who were the governors of the parties associated with delegates from district 1?,SELECT `t2`.`Governor` FROM `election` AS `t1` JOIN `party` AS `t2` ON `t1`.`Party` = `t2`.`Party_ID` WHERE `t1`.`District` = 1
Find the parties associated with the delegates from district 1. Who served as governors of the parties?,SELECT `t2`.`Governor` FROM `election` AS `t1` JOIN `party` AS `t2` ON `t1`.`Party` = `t2`.`Party_ID` WHERE `t1`.`District` = 1
Who were the comptrollers of the parties associated with the delegates from district 1 or district 2?,SELECT `t2`.`Comptroller` FROM `election` AS `t1` JOIN `party` AS `t2` ON `t1`.`Party` = `t2`.`Party_ID` WHERE `t1`.`District` = 1 OR `t1`.`District` = 2
Find the parties associated with the delegates from district 1 or 2. Who served as comptrollers of the parties?,SELECT `t2`.`Comptroller` FROM `election` AS `t1` JOIN `party` AS `t2` ON `t1`.`Party` = `t2`.`Party_ID` WHERE `t1`.`District` = 1 OR `t1`.`District` = 2
Return all the committees that have delegates from Democratic party.,SELECT `t1`.`Committee` FROM `election` AS `t1` JOIN `party` AS `t2` ON `t1`.`Party` = `t2`.`Party_ID` WHERE `t2`.`Party` = 'Democratic'
Which committees have delegates from the Democratic party?,SELECT `t1`.`Committee` FROM `election` AS `t1` JOIN `party` AS `t2` ON `t1`.`Party` = `t2`.`Party_ID` WHERE `t2`.`Party` = 'Democratic'
Show the name of each county along with the corresponding number of delegates from that county.,"SELECT `t1`.`County_name`, COUNT(*) FROM `county` AS `t1` JOIN `election` AS `t2` ON `t1`.`County_id` = `t2`.`District` GROUP BY `t1`.`County_name`"
"For each county, find the name of the county and the number of delegates from that county.","SELECT `t1`.`County_name`, COUNT(*) FROM `county` AS `t1` JOIN `election` AS `t2` ON `t1`.`County_id` = `t2`.`District` GROUP BY `t1`.`County_name`"
Show the name of each party and the corresponding number of delegates from that party.,"SELECT `t2`.`Party`, COUNT(*) FROM `election` AS `t1` JOIN `party` AS `t2` ON `t1`.`Party` = `t2`.`Party_ID` GROUP BY `t2`.`Party`"
"For each party, return the name of the party and the number of delegates from that party.","SELECT `t2`.`Party`, COUNT(*) FROM `election` AS `t1` JOIN `party` AS `t2` ON `t1`.`Party` = `t2`.`Party_ID` GROUP BY `t2`.`Party`"
Return the names of all counties sorted by population in ascending order.,SELECT `County_name` FROM `county` ORDER BY `Population` ASC
Sort the names of all counties in ascending order of population.,SELECT `County_name` FROM `county` ORDER BY `Population` ASC
Return the names of all counties sorted by county name in descending alphabetical order.,SELECT `County_name` FROM `county` ORDER BY `County_name` DESC
Sort the names of all counties in descending alphabetical order.,SELECT `County_name` FROM `county` ORDER BY `County_name` DESC
Show the name of the county with the biggest population.,SELECT `County_name` FROM `county` ORDER BY `Population` DESC LIMIT 1
Which county has the largest population? Give me the name of the county.,SELECT `County_name` FROM `county` ORDER BY `Population` DESC LIMIT 1
Show the 3 counties with the smallest population.,SELECT `County_name` FROM `county` ORDER BY `Population` ASC LIMIT 3
What are the 3 counties that have the smallest population? Give me the county names.,SELECT `County_name` FROM `county` ORDER BY `Population` ASC LIMIT 3
Show the names of counties that have at least two delegates.,SELECT `t1`.`County_name` FROM `county` AS `t1` JOIN `election` AS `t2` ON `t1`.`County_id` = `t2`.`District` GROUP BY `t1`.`County_name` HAVING COUNT(*) >= 2
Which counties have two or more delegates? Give me the county names.,SELECT `t1`.`County_name` FROM `county` AS `t1` JOIN `election` AS `t2` ON `t1`.`County_id` = `t2`.`District` GROUP BY `t1`.`County_name` HAVING COUNT(*) >= 2
Show the name of the party that has at least two records.,SELECT `Party` FROM `party` GROUP BY `Party` HAVING COUNT(*) >= 2
Which party has two or more records?,SELECT `Party` FROM `party` GROUP BY `Party` HAVING COUNT(*) >= 2
Show the name of the party that has the most delegates.,SELECT `t2`.`Party` FROM `election` AS `t1` JOIN `party` AS `t2` ON `t1`.`Party` = `t2`.`Party_ID` GROUP BY `t2`.`Party` ORDER BY COUNT(*) DESC LIMIT 1
Which party has the largest number of delegates?,SELECT `t2`.`Party` FROM `election` AS `t1` JOIN `party` AS `t2` ON `t1`.`Party` = `t2`.`Party_ID` GROUP BY `t2`.`Party` ORDER BY COUNT(*) DESC LIMIT 1
Show the people that have been governor the most times.,SELECT `Governor` FROM `party` GROUP BY `Governor` ORDER BY COUNT(*) DESC LIMIT 1
Which people severed as governor most frequently?,SELECT `Governor` FROM `party` GROUP BY `Governor` ORDER BY COUNT(*) DESC LIMIT 1
Show the people that have been comptroller the most times and the corresponding number of times.,"SELECT `Comptroller`, COUNT(*) FROM `party` GROUP BY `Comptroller` ORDER BY COUNT(*) DESC LIMIT 1"
Which people severed as comptroller most frequently? Give me the name of the person and the frequency count.,"SELECT `Comptroller`, COUNT(*) FROM `party` GROUP BY `Comptroller` ORDER BY COUNT(*) DESC LIMIT 1"
What are the names of parties that do not have delegates in election?,SELECT `Party` FROM `party` WHERE NOT `Party_ID` IN (SELECT `Party` FROM `election`)
Which parties did not have any delegates in elections?,SELECT `Party` FROM `party` WHERE NOT `Party_ID` IN (SELECT `Party` FROM `election`)
"What are the names of parties that have both delegates on ""Appropriations"" committee and",SELECT `t2`.`Party` FROM `election` AS `t1` JOIN `party` AS `t2` ON `t1`.`Party` = `t2`.`Party_ID` WHERE `t1`.`Committee` = 'Appropriations' INTERSECT SELECT `t2`.`Party` FROM `election` AS `t1` JOIN `party` AS `t2` ON `t1`.`Party` = `t2`.`Party_ID` WHERE `t1`.`Committee` = 'Economic Matters'
"Which parties have delegates in both the ""Appropriations"" committee and the ""Economic Matters"" committee?",SELECT `t2`.`Party` FROM `election` AS `t1` JOIN `party` AS `t2` ON `t1`.`Party` = `t2`.`Party_ID` WHERE `t1`.`Committee` = 'Appropriations' INTERSECT SELECT `t2`.`Party` FROM `election` AS `t1` JOIN `party` AS `t2` ON `t1`.`Party` = `t2`.`Party_ID` WHERE `t1`.`Committee` = 'Economic Matters'
Which committees have delegates from both democratic party and liberal party?,SELECT `t1`.`Committee` FROM `election` AS `t1` JOIN `party` AS `t2` ON `t1`.`Party` = `t2`.`Party_ID` WHERE `t2`.`Party` = 'Democratic' INTERSECT SELECT `t1`.`Committee` FROM `election` AS `t1` JOIN `party` AS `t2` ON `t1`.`Party` = `t2`.`Party_ID` WHERE `t2`.`Party` = 'Liberal'
Find the committees that have delegates both from from the democratic party and the liberal party.,SELECT `t1`.`Committee` FROM `election` AS `t1` JOIN `party` AS `t2` ON `t1`.`Party` = `t2`.`Party_ID` WHERE `t2`.`Party` = 'Democratic' INTERSECT SELECT `t1`.`Committee` FROM `election` AS `t1` JOIN `party` AS `t2` ON `t1`.`Party` = `t2`.`Party_ID` WHERE `t2`.`Party` = 'Liberal'
