question,sql
"Show the minimum, average, and maximum age of all students.","SELECT MIN(`age`), AVG(`age`), MAX(`age`) FROM `Student`"
"What is the minimum, mean, and maximum age across all students?","SELECT MIN(`age`), AVG(`age`), MAX(`age`) FROM `Student`"
What is the last name of the youngest student?,SELECT `LName` FROM `Student` WHERE `age` = (SELECT MIN(`age`) FROM `Student`)
Provide the last name of the youngest student.,SELECT `LName` FROM `Student` WHERE `age` = (SELECT MIN(`age`) FROM `Student`)
Show the student id of the oldest student.,SELECT `StuID` FROM `Student` WHERE `age` = (SELECT MAX(`age`) FROM `Student`)
What student id corresponds to the oldest student?,SELECT `StuID` FROM `Student` WHERE `age` = (SELECT MAX(`age`) FROM `Student`)
Show all majors and corresponding number of students.,"SELECT `major`, COUNT(*) FROM `Student` GROUP BY `major`"
How many students are there for each major?,"SELECT `major`, COUNT(*) FROM `Student` GROUP BY `major`"
Which major has most number of students?,SELECT `major` FROM `Student` GROUP BY `major` ORDER BY COUNT(*) DESC LIMIT 1
What is the largest major?,SELECT `major` FROM `Student` GROUP BY `major` ORDER BY COUNT(*) DESC LIMIT 1
Show all ages and corresponding number of students.,"SELECT `age`, COUNT(*) FROM `Student` GROUP BY `age`"
How old is each student and how many students are each age?,"SELECT `age`, COUNT(*) FROM `Student` GROUP BY `age`"
Show the average age for male and female students.,"SELECT AVG(`age`), `sex` FROM `Student` GROUP BY `sex`"
What are the average ages for male and female students?,"SELECT AVG(`age`), `sex` FROM `Student` GROUP BY `sex`"
Show all cities and corresponding number of students.,"SELECT `city_code`, COUNT(*) FROM `Student` GROUP BY `city_code`"
How many students live in each city?,"SELECT `city_code`, COUNT(*) FROM `Student` GROUP BY `city_code`"
Show all advisors and corresponding number of students.,"SELECT `advisor`, COUNT(*) FROM `Student` GROUP BY `advisor`"
How many students does each advisor have?,"SELECT `advisor`, COUNT(*) FROM `Student` GROUP BY `advisor`"
Which advisor has most number of students?,SELECT `advisor` FROM `Student` GROUP BY `advisor` ORDER BY COUNT(*) DESC LIMIT 1
Give the advisor with the most students.,SELECT `advisor` FROM `Student` GROUP BY `advisor` ORDER BY COUNT(*) DESC LIMIT 1
How many students have cat allergies?,SELECT COUNT(*) FROM `Has_Allergy` WHERE `Allergy` = 'Cat'
How many students are affected by cat allergies?,SELECT COUNT(*) FROM `Has_Allergy` WHERE `Allergy` = 'Cat'
Show all student IDs who have at least two allergies.,SELECT `StuID` FROM `Has_Allergy` GROUP BY `StuID` HAVING COUNT(*) >= 2
What are the students ids of students who have more than one allergy?,SELECT `StuID` FROM `Has_Allergy` GROUP BY `StuID` HAVING COUNT(*) >= 2
What are the student ids of students who don't have any allergies?,SELECT `StuID` FROM `Student` EXCEPT SELECT `StuID` FROM `Has_Allergy`
Which students are unaffected by allergies?,SELECT `StuID` FROM `Student` EXCEPT SELECT `StuID` FROM `Has_Allergy`
How many female students have milk or egg allergies?,SELECT COUNT(*) FROM `Has_Allergy` AS `t1` JOIN `Student` AS `t2` ON `t1`.`StuID` = `t2`.`StuID` WHERE `t2`.`sex` = 'F' AND `t1`.`allergy` = 'Milk' OR `t1`.`allergy` = 'Eggs'
How many students who are female are allergic to milk or eggs?,SELECT COUNT(*) FROM `Has_Allergy` AS `t1` JOIN `Student` AS `t2` ON `t1`.`StuID` = `t2`.`StuID` WHERE `t2`.`sex` = 'F' AND `t1`.`allergy` = 'Milk' OR `t1`.`allergy` = 'Eggs'
How many students have a food allergy?,SELECT COUNT(*) FROM `Has_Allergy` AS `t1` JOIN `Allergy_Type` AS `t2` ON `t1`.`allergy` = `t2`.`allergy` WHERE `t2`.`allergytype` = 'food'
How many students are affected by food related allergies?,SELECT COUNT(*) FROM `Has_Allergy` AS `t1` JOIN `Allergy_Type` AS `t2` ON `t1`.`allergy` = `t2`.`allergy` WHERE `t2`.`allergytype` = 'food'
Which allergy has most number of students affected?,SELECT `Allergy` FROM `Has_Allergy` GROUP BY `Allergy` ORDER BY COUNT(*) DESC LIMIT 1
Which allergy is the most common?,SELECT `Allergy` FROM `Has_Allergy` GROUP BY `Allergy` ORDER BY COUNT(*) DESC LIMIT 1
Show all allergies with number of students affected.,"SELECT `Allergy`, COUNT(*) FROM `Has_Allergy` GROUP BY `Allergy`"
How many students have each different allergy?,"SELECT `Allergy`, COUNT(*) FROM `Has_Allergy` GROUP BY `Allergy`"
Show all allergy type with number of students affected.,"SELECT `t2`.`allergytype`, COUNT(*) FROM `Has_Allergy` AS `t1` JOIN `Allergy_Type` AS `t2` ON `t1`.`allergy` = `t2`.`allergy` GROUP BY `t2`.`allergytype`"
How many students are affected by each allergy type?,"SELECT `t2`.`allergytype`, COUNT(*) FROM `Has_Allergy` AS `t1` JOIN `Allergy_Type` AS `t2` ON `t1`.`allergy` = `t2`.`allergy` GROUP BY `t2`.`allergytype`"
Find the last name and age of the student who has allergy to both milk and cat.,"SELECT `lname`, `age` FROM `Student` WHERE `StuID` IN (SELECT `StuID` FROM `Has_Allergy` WHERE `Allergy` = 'Milk' INTERSECT SELECT `StuID` FROM `Has_Allergy` WHERE `Allergy` = 'Cat')"
What are the last names and ages of the students who are allergic to milk and cat?,"SELECT `lname`, `age` FROM `Student` WHERE `StuID` IN (SELECT `StuID` FROM `Has_Allergy` WHERE `Allergy` = 'Milk' INTERSECT SELECT `StuID` FROM `Has_Allergy` WHERE `Allergy` = 'Cat')"
What are the allergies and their types that the student with first name Lisa has? And order the result by name of allergies.,"SELECT `t1`.`Allergy`, `t1`.`AllergyType` FROM `Allergy_Type` AS `t1` JOIN `Has_Allergy` AS `t2` ON `t1`.`Allergy` = `t2`.`Allergy` JOIN `Student` AS `t3` ON `t3`.`StuID` = `t2`.`StuID` WHERE `t3`.`Fname` = 'Lisa' ORDER BY `t1`.`Allergy`"
What are the allergies the girl named Lisa has? And what are the types of them? Order the result by allergy names.,"SELECT `t1`.`Allergy`, `t1`.`AllergyType` FROM `Allergy_Type` AS `t1` JOIN `Has_Allergy` AS `t2` ON `t1`.`Allergy` = `t2`.`Allergy` JOIN `Student` AS `t3` ON `t3`.`StuID` = `t2`.`StuID` WHERE `t3`.`Fname` = 'Lisa' ORDER BY `t1`.`Allergy`"
Find the first name and gender of the student who has allergy to milk but not cat.,"SELECT `fname`, `sex` FROM `Student` WHERE `StuID` IN (SELECT `StuID` FROM `Has_Allergy` WHERE `Allergy` = 'Milk' EXCEPT SELECT `StuID` FROM `Has_Allergy` WHERE `Allergy` = 'Cat')"
What are the first name and gender of the students who have allergy to milk but can put up with cats?,"SELECT `fname`, `sex` FROM `Student` WHERE `StuID` IN (SELECT `StuID` FROM `Has_Allergy` WHERE `Allergy` = 'Milk' EXCEPT SELECT `StuID` FROM `Has_Allergy` WHERE `Allergy` = 'Cat')"
Find the average age of the students who have allergies with food and animal types.,SELECT AVG(`age`) FROM `Student` WHERE `StuID` IN (SELECT `t1`.`StuID` FROM `Has_Allergy` AS `t1` JOIN `Allergy_Type` AS `t2` ON `t1`.`Allergy` = `t2`.`Allergy` WHERE `t2`.`allergytype` = 'food' INTERSECT SELECT `t1`.`StuID` FROM `Has_Allergy` AS `t1` JOIN `Allergy_Type` AS `t2` ON `t1`.`Allergy` = `t2`.`Allergy` WHERE `t2`.`allergytype` = 'animal')
How old are the students with allergies to food and animal types on average?,SELECT AVG(`age`) FROM `Student` WHERE `StuID` IN (SELECT `t1`.`StuID` FROM `Has_Allergy` AS `t1` JOIN `Allergy_Type` AS `t2` ON `t1`.`Allergy` = `t2`.`Allergy` WHERE `t2`.`allergytype` = 'food' INTERSECT SELECT `t1`.`StuID` FROM `Has_Allergy` AS `t1` JOIN `Allergy_Type` AS `t2` ON `t1`.`Allergy` = `t2`.`Allergy` WHERE `t2`.`allergytype` = 'animal')
List the first and last name of the students who do not have any food type allergy.,"SELECT `fname`, `lname` FROM `Student` WHERE NOT `StuID` IN (SELECT `t1`.`StuID` FROM `Has_Allergy` AS `t1` JOIN `Allergy_Type` AS `t2` ON `t1`.`Allergy` = `t2`.`Allergy` WHERE `t2`.`allergytype` = 'food')"
What is the full name of each student who is not allergic to any type of food.,"SELECT `fname`, `lname` FROM `Student` WHERE NOT `StuID` IN (SELECT `t1`.`StuID` FROM `Has_Allergy` AS `t1` JOIN `Allergy_Type` AS `t2` ON `t1`.`Allergy` = `t2`.`Allergy` WHERE `t2`.`allergytype` = 'food')"
Find the number of male (sex is 'M') students who have some food type allery.,SELECT COUNT(*) FROM `Student` WHERE `sex` = 'M' AND `StuID` IN (SELECT `StuID` FROM `Has_Allergy` AS `t1` JOIN `Allergy_Type` AS `t2` ON `t1`.`Allergy` = `t2`.`Allergy` WHERE `t2`.`allergytype` = 'food')
How many male students (sex is 'M') are allergic to any type of food?,SELECT COUNT(*) FROM `Student` WHERE `sex` = 'M' AND `StuID` IN (SELECT `StuID` FROM `Has_Allergy` AS `t1` JOIN `Allergy_Type` AS `t2` ON `t1`.`Allergy` = `t2`.`Allergy` WHERE `t2`.`allergytype` = 'food')
Find the different first names and cities of the students who have allergy to milk or cat.,"SELECT DISTINCT `t1`.`fname`, `t1`.`city_code` FROM `Student` AS `t1` JOIN `Has_Allergy` AS `t2` ON `t1`.`stuid` = `t2`.`stuid` WHERE `t2`.`Allergy` = 'Milk' OR `t2`.`Allergy` = 'Cat'"
What are the distinct first names and cities of the students who have allergy either to milk or to cat?,"SELECT DISTINCT `t1`.`fname`, `t1`.`city_code` FROM `Student` AS `t1` JOIN `Has_Allergy` AS `t2` ON `t1`.`stuid` = `t2`.`stuid` WHERE `t2`.`Allergy` = 'Milk' OR `t2`.`Allergy` = 'Cat'"
Find the number of students who are older than 18 and do not have allergy to either food or animal.,SELECT COUNT(*) FROM `Student` WHERE `age` > 18 AND NOT `StuID` IN (SELECT `StuID` FROM `Has_Allergy` AS `t1` JOIN `Allergy_Type` AS `t2` ON `t1`.`Allergy` = `t2`.`Allergy` WHERE `t2`.`allergytype` = 'food' OR `t2`.`allergytype` = 'animal')
How many students are over 18 and do not have allergy to food type or animal type?,SELECT COUNT(*) FROM `Student` WHERE `age` > 18 AND NOT `StuID` IN (SELECT `StuID` FROM `Has_Allergy` AS `t1` JOIN `Allergy_Type` AS `t2` ON `t1`.`Allergy` = `t2`.`Allergy` WHERE `t2`.`allergytype` = 'food' OR `t2`.`allergytype` = 'animal')
Find the first name and major of the students who are not allegry to soy.,"SELECT `fname`, `major` FROM `Student` WHERE NOT `StuID` IN (SELECT `StuID` FROM `Has_Allergy` WHERE `Allergy` = 'Soy')"
What are the first name and major of the students who are able to consume soy?,"SELECT `fname`, `major` FROM `Student` WHERE NOT `StuID` IN (SELECT `StuID` FROM `Has_Allergy` WHERE `Allergy` = 'Soy')"
