question,sql
Find the number of teachers who teach the student called MADLOCK RAY.,SELECT COUNT(*) FROM `list` AS `t1` JOIN `teachers` AS `t2` ON `t1`.`classroom` = `t2`.`classroom` WHERE `t1`.`firstname` = 'MADLOCK' AND `t1`.`lastname` = 'RAY'
Find all first-grade students who are NOT taught by OTHA MOYER. Report their first and last names.,"SELECT DISTINCT `t1`.`firstname`, `t1`.`lastname` FROM `list` AS `t1` JOIN `teachers` AS `t2` ON `t1`.`classroom` = `t2`.`classroom` WHERE `t1`.`grade` = 1 EXCEPT SELECT `t1`.`firstname`, `t1`.`lastname` FROM `list` AS `t1` JOIN `teachers` AS `t2` ON `t1`.`classroom` = `t2`.`classroom` WHERE `t2`.`firstname` = 'OTHA' AND `t2`.`lastname` = 'MOYER'"
What are the first and last names of the first-grade students who are NOT taught by teacher OTHA MOYER?,"SELECT DISTINCT `t1`.`firstname`, `t1`.`lastname` FROM `list` AS `t1` JOIN `teachers` AS `t2` ON `t1`.`classroom` = `t2`.`classroom` WHERE `t1`.`grade` = 1 EXCEPT SELECT `t1`.`firstname`, `t1`.`lastname` FROM `list` AS `t1` JOIN `teachers` AS `t2` ON `t1`.`classroom` = `t2`.`classroom` WHERE `t2`.`firstname` = 'OTHA' AND `t2`.`lastname` = 'MOYER'"
Find the last names of the students in third grade that are not taught by COVIN JEROME.,SELECT DISTINCT `t1`.`lastname` FROM `list` AS `t1` JOIN `teachers` AS `t2` ON `t1`.`classroom` = `t2`.`classroom` WHERE `t1`.`grade` = 3 AND `t2`.`firstname` <> 'COVIN' AND `t2`.`lastname` <> 'JEROME'
Which students in third grade are not taught by teacher COVIN JEROME? Give me the last names of the students.,SELECT DISTINCT `t1`.`lastname` FROM `list` AS `t1` JOIN `teachers` AS `t2` ON `t1`.`classroom` = `t2`.`classroom` WHERE `t1`.`grade` = 3 AND `t2`.`firstname` <> 'COVIN' AND `t2`.`lastname` <> 'JEROME'
"For each grade, report the grade, the number of classrooms in which it is taught and the total number of students in the grade.","SELECT `grade`, COUNT(DISTINCT `classroom`), COUNT(*) FROM `list` GROUP BY `grade`"
"For each grade, return the grade number, the number of classrooms used for the grade, and the total number of students enrolled in the grade.","SELECT `grade`, COUNT(DISTINCT `classroom`), COUNT(*) FROM `list` GROUP BY `grade`"
"For each classroom, report the classroom number and the number of grades using it.","SELECT `classroom`, COUNT(DISTINCT `grade`) FROM `list` GROUP BY `classroom`"
"For each classroom, show the classroom number and count the number of distinct grades that use the room.","SELECT `classroom`, COUNT(DISTINCT `grade`) FROM `list` GROUP BY `classroom`"
Which classroom has the most students?,SELECT `classroom` FROM `list` GROUP BY `classroom` ORDER BY COUNT(*) DESC LIMIT 1
Find the classroom that the most students use.,SELECT `classroom` FROM `list` GROUP BY `classroom` ORDER BY COUNT(*) DESC LIMIT 1
Report the number of students in each classroom.,"SELECT `classroom`, COUNT(*) FROM `list` GROUP BY `classroom`"
"For each classroom, show the classroom number and find how many students are using it.","SELECT `classroom`, COUNT(*) FROM `list` GROUP BY `classroom`"
"For each grade 0 classroom, report the total number of students.","SELECT `classroom`, COUNT(*) FROM `list` WHERE `grade` = '0' GROUP BY `classroom`"
"For each grade 0 classroom, return the classroom number and the count of students.","SELECT `classroom`, COUNT(*) FROM `list` WHERE `grade` = '0' GROUP BY `classroom`"
Report the total number of students for each fourth-grade classroom.,"SELECT `classroom`, COUNT(*) FROM `list` WHERE `grade` = '4' GROUP BY `classroom`"
"For each fourth-grade classroom, show the classroom number and the total number of students using it.","SELECT `classroom`, COUNT(*) FROM `list` WHERE `grade` = '4' GROUP BY `classroom`"
Find the name of the teacher who teaches the largest number of students.,"SELECT `t2`.`firstname`, `t2`.`lastname` FROM `list` AS `t1` JOIN `teachers` AS `t2` ON `t1`.`classroom` = `t2`.`classroom` GROUP BY `t2`.`firstname`, `t2`.`lastname` ORDER BY COUNT(*) DESC LIMIT 1"
Which teacher teaches the most students? Give me the first name and last name of the teacher.,"SELECT `t2`.`firstname`, `t2`.`lastname` FROM `list` AS `t1` JOIN `teachers` AS `t2` ON `t1`.`classroom` = `t2`.`classroom` GROUP BY `t2`.`firstname`, `t2`.`lastname` ORDER BY COUNT(*) DESC LIMIT 1"
Find the number of students in one classroom.,"SELECT COUNT(*), `classroom` FROM `list` GROUP BY `classroom`"
How many students does one classroom have?,"SELECT COUNT(*), `classroom` FROM `list` GROUP BY `classroom`"
