question,sql
Find the id and last name of the student that has the most behavior incidents?,"SELECT `t1`.`student_id`, `t2`.`last_name` FROM `Behavior_Incident` AS `t1` JOIN `Students` AS `t2` ON `t1`.`student_id` = `t2`.`student_id` GROUP BY `t1`.`student_id`, `t2`.`last_name` ORDER BY COUNT(*) DESC LIMIT 1"
"Find the id and last name of the teacher that has the most detentions with detention type code ""AFTER""?","SELECT `t1`.`teacher_id`, `t2`.`last_name` FROM `Detention` AS `t1` JOIN `Teachers` AS `t2` ON `t1`.`teacher_id` = `t2`.`teacher_id` WHERE `t1`.`detention_type_code` = 'AFTER' GROUP BY `t1`.`teacher_id`, `t2`.`last_name` ORDER BY COUNT(*) DESC LIMIT 1"
What are the id and first name of the student whose addresses have the highest average monthly rental?,"SELECT `t1`.`student_id`, `t2`.`first_name` FROM `Student_Addresses` AS `t1` JOIN `Students` AS `t2` ON `t1`.`student_id` = `t2`.`student_id` GROUP BY `t1`.`student_id`, `t2`.`first_name` ORDER BY AVG(`monthly_rental`) DESC LIMIT 1"
Find the id and city of the student address with the highest average monthly rental.,"SELECT `t2`.`address_id`, `t1`.`city` FROM `Addresses` AS `t1` JOIN `Student_Addresses` AS `t2` ON `t1`.`address_id` = `t2`.`address_id` GROUP BY `t2`.`address_id`, `t1`.`city` ORDER BY AVG(`monthly_rental`) DESC LIMIT 1"
What are the code and description of the most frequent behavior incident type?,"SELECT `t1`.`incident_type_code`, `t2`.`incident_type_description` FROM `Behavior_Incident` AS `t1` JOIN `Ref_Incident_Type` AS `t2` ON `t1`.`incident_type_code` = `t2`.`incident_type_code` GROUP BY `t1`.`incident_type_code`, `t2`.`incident_type_description` ORDER BY COUNT(*) DESC LIMIT 1"
What are the code and description of the least frequent detention type ?,"SELECT `t1`.`detention_type_code`, `t2`.`detention_type_description` FROM `Detention` AS `t1` JOIN `Ref_Detention_Type` AS `t2` ON `t1`.`detention_type_code` = `t2`.`detention_type_code` GROUP BY `t1`.`detention_type_code`, `t2`.`detention_type_description` ORDER BY COUNT(*) ASC LIMIT 1"
"Find the dates of assessment notes for students with first name ""Fanny"".",SELECT `t1`.`date_of_notes` FROM `Assessment_Notes` AS `t1` JOIN `Students` AS `t2` ON `t1`.`student_id` = `t2`.`student_id` WHERE `t2`.`first_name` = 'Fanny'
"Find the texts of assessment notes for teachers with last name ""Schuster"".",SELECT `t1`.`text_of_notes` FROM `Assessment_Notes` AS `t1` JOIN `Teachers` AS `t2` ON `t1`.`teacher_id` = `t2`.`teacher_id` WHERE `t2`.`last_name` = 'Schuster'
"Find the start and end dates of behavior incidents of students with last name ""Fahey"".","SELECT `t1`.`date_incident_start`, `date_incident_end` FROM `Behavior_Incident` AS `t1` JOIN `Students` AS `t2` ON `t1`.`student_id` = `t2`.`student_id` WHERE `t2`.`last_name` = 'Fahey'"
"Find the start and end dates of detentions of teachers with last name ""Schultz"".","SELECT `t1`.`datetime_detention_start`, `datetime_detention_end` FROM `Detention` AS `t1` JOIN `Teachers` AS `t2` ON `t1`.`teacher_id` = `t2`.`teacher_id` WHERE `t2`.`last_name` = 'Schultz'"
What are the id and zip code of the address with the highest monthly rental?,"SELECT `t2`.`address_id`, `t1`.`zip_postcode` FROM `Addresses` AS `t1` JOIN `Student_Addresses` AS `t2` ON `t1`.`address_id` = `t2`.`address_id` ORDER BY `monthly_rental` DESC LIMIT 1"
What is the cell phone number of the student whose address has the lowest monthly rental?,SELECT `t2`.`cell_mobile_number` FROM `Student_Addresses` AS `t1` JOIN `Students` AS `t2` ON `t1`.`student_id` = `t2`.`student_id` ORDER BY `t1`.`monthly_rental` ASC LIMIT 1
What are the monthly rentals of student addresses in Texas state?,SELECT `t2`.`monthly_rental` FROM `Addresses` AS `t1` JOIN `Student_Addresses` AS `t2` ON `t1`.`address_id` = `t2`.`address_id` WHERE `t1`.`state_province_county` = 'Texas'
What are the first names and last names of students with address in Wisconsin state?,"SELECT `t2`.`first_name`, `t2`.`last_name` FROM `Addresses` AS `t1` JOIN `Students` AS `t2` ON `t1`.`address_id` = `t2`.`address_id` WHERE `t1`.`state_province_county` = 'Wisconsin'"
What are the line 1 and average monthly rentals of all student addresses?,"SELECT `t1`.`line_1`, AVG(`t2`.`monthly_rental`) FROM `Addresses` AS `t1` JOIN `Student_Addresses` AS `t2` ON `t1`.`address_id` = `t2`.`address_id` GROUP BY `t1`.`line_1`"
"What is the zip code of the address where the teacher with first name ""Lyla"" lives?",SELECT `t1`.`zip_postcode` FROM `Addresses` AS `t1` JOIN `Teachers` AS `t2` ON `t1`.`address_id` = `t2`.`address_id` WHERE `t2`.`first_name` = 'Lyla'
"What are the email addresses of teachers whose address has zip code ""918""?",SELECT `t2`.`email_address` FROM `Addresses` AS `t1` JOIN `Teachers` AS `t2` ON `t1`.`address_id` = `t2`.`address_id` WHERE `t1`.`zip_postcode` = '918'
How many students are not involved in any behavior incident?,SELECT COUNT(*) FROM `Students` WHERE NOT `student_id` IN (SELECT `student_id` FROM `Behavior_Incident`)
Find the last names of teachers who are not involved in any detention.,SELECT `last_name` FROM `Teachers` EXCEPT SELECT `t1`.`last_name` FROM `Teachers` AS `t1` JOIN `Detention` AS `t2` ON `t1`.`teacher_id` = `t2`.`teacher_id`
What are the line 1 of addresses shared by some students and some teachers?,SELECT `t1`.`line_1` FROM `Addresses` AS `t1` JOIN `Students` AS `t2` ON `t1`.`address_id` = `t2`.`address_id` INTERSECT SELECT `t1`.`line_1` FROM `Addresses` AS `t1` JOIN `Teachers` AS `t2` ON `t1`.`address_id` = `t2`.`address_id`
