question,sql
Find the department name and room of the course INTRODUCTION TO COMPUTER SCIENCE.,"SELECT `t2`.`Dname`, `t2`.`Room` FROM `Course` AS `t1` JOIN `Department` AS `t2` ON `t1`.`DNO` = `t2`.`DNO` WHERE `t1`.`CName` = 'INTRODUCTION TO COMPUTER SCIENCE'"
What are the department name and room for the course INTRODUCTION TO COMPUTER SCIENCE?,"SELECT `t2`.`Dname`, `t2`.`Room` FROM `Course` AS `t1` JOIN `Department` AS `t2` ON `t1`.`DNO` = `t2`.`DNO` WHERE `t1`.`CName` = 'INTRODUCTION TO COMPUTER SCIENCE'"
Find the student first and last names and grade points of all enrollments.,"SELECT `t3`.`Fname`, `t3`.`LName`, `t2`.`gradepoint` FROM `Enrolled_in` AS `t1` JOIN `Gradeconversion` AS `t2` JOIN `Student` AS `t3` ON `t1`.`Grade` = `t2`.`lettergrade` AND `t1`.`StuID` = `t3`.`StuID`"
What are the full names and gradepoints for all enrollments?,"SELECT `t3`.`Fname`, `t3`.`LName`, `t2`.`gradepoint` FROM `Enrolled_in` AS `t1` JOIN `Gradeconversion` AS `t2` JOIN `Student` AS `t3` ON `t1`.`Grade` = `t2`.`lettergrade` AND `t1`.`StuID` = `t3`.`StuID`"
Find the distinct student first names of all students that have grade point at least 3.8 in one course.,SELECT DISTINCT `t3`.`Fname` FROM `Enrolled_in` AS `t1` JOIN `Gradeconversion` AS `t2` JOIN `Student` AS `t3` ON `t1`.`Grade` = `t2`.`lettergrade` AND `t1`.`StuID` = `t3`.`StuID` WHERE `t2`.`gradepoint` >= 3.8
What are the distinct first names for students with a grade point of 3.8 or above in at least one course?,SELECT DISTINCT `t3`.`Fname` FROM `Enrolled_in` AS `t1` JOIN `Gradeconversion` AS `t2` JOIN `Student` AS `t3` ON `t1`.`Grade` = `t2`.`lettergrade` AND `t1`.`StuID` = `t3`.`StuID` WHERE `t2`.`gradepoint` >= 3.8
Find the full names of faculties who are members of department with department number 520.,"SELECT `t1`.`Fname`, `t1`.`Lname` FROM `Faculty` AS `t1` JOIN `Member_of` AS `t2` ON `t1`.`FacID` = `t2`.`FacID` WHERE `t2`.`DNO` = 520"
What are the full names of faculty members who are a part of department 520?,"SELECT `t1`.`Fname`, `t1`.`Lname` FROM `Faculty` AS `t1` JOIN `Member_of` AS `t2` ON `t1`.`FacID` = `t2`.`FacID` WHERE `t2`.`DNO` = 520"
What are the first names and last names of the students that minor in the department with DNO 140.,"SELECT `t2`.`Fname`, `t2`.`Lname` FROM `Minor_in` AS `t1` JOIN `Student` AS `t2` ON `t1`.`StuID` = `t2`.`StuID` WHERE `t1`.`DNO` = 140"
What are the full names of students minoring in department 140?,"SELECT `t2`.`Fname`, `t2`.`Lname` FROM `Minor_in` AS `t1` JOIN `Student` AS `t2` ON `t1`.`StuID` = `t2`.`StuID` WHERE `t1`.`DNO` = 140"
Find the last names of faculties who are members of computer science department.,SELECT `t2`.`Lname` FROM `Department` AS `t1` JOIN `Faculty` AS `t2` JOIN `Member_of` AS `t3` ON `t1`.`DNO` = `t3`.`DNO` AND `t2`.`FacID` = `t3`.`FacID` WHERE `t1`.`DName` = 'Computer Science'
What are the last names of faculty who are part of the computer science department?,SELECT `t2`.`Lname` FROM `Department` AS `t1` JOIN `Faculty` AS `t2` JOIN `Member_of` AS `t3` ON `t1`.`DNO` = `t3`.`DNO` AND `t2`.`FacID` = `t3`.`FacID` WHERE `t1`.`DName` = 'Computer Science'
Find the average grade point of student whose last name is Smith.,SELECT AVG(`t2`.`gradepoint`) FROM `Enrolled_in` AS `t1` JOIN `Gradeconversion` AS `t2` JOIN `Student` AS `t3` ON `t1`.`Grade` = `t2`.`lettergrade` AND `t1`.`StuID` = `t3`.`StuID` WHERE `t3`.`LName` = 'Smith'
What is the average gradepoint for students with the last name Smith?,SELECT AVG(`t2`.`gradepoint`) FROM `Enrolled_in` AS `t1` JOIN `Gradeconversion` AS `t2` JOIN `Student` AS `t3` ON `t1`.`Grade` = `t2`.`lettergrade` AND `t1`.`StuID` = `t3`.`StuID` WHERE `t3`.`LName` = 'Smith'
What is the maximum and minimum grade point of students who live in NYC?,"SELECT MAX(`t2`.`gradepoint`), MIN(`t2`.`gradepoint`) FROM `Enrolled_in` AS `t1` JOIN `Gradeconversion` AS `t2` JOIN `Student` AS `t3` ON `t1`.`Grade` = `t2`.`lettergrade` AND `t1`.`StuID` = `t3`.`StuID` WHERE `t3`.`city_code` = 'NYC'"
Give the maximum and minimum gradepoints for students living in NYC?,"SELECT MAX(`t2`.`gradepoint`), MIN(`t2`.`gradepoint`) FROM `Enrolled_in` AS `t1` JOIN `Gradeconversion` AS `t2` JOIN `Student` AS `t3` ON `t1`.`Grade` = `t2`.`lettergrade` AND `t1`.`StuID` = `t3`.`StuID` WHERE `t3`.`city_code` = 'NYC'"
Find the names of courses that have either 3 credits or 1 credit but 4 hours.,SELECT `CName` FROM `Course` WHERE `Credits` = 3 UNION SELECT `CName` FROM `Course` WHERE `Credits` = 1 AND `Hours` = 4
"What are the names of courses that give either 3 credits, or 1 credit and 4 hours?",SELECT `CName` FROM `Course` WHERE `Credits` = 3 UNION SELECT `CName` FROM `Course` WHERE `Credits` = 1 AND `Hours` = 4
Find the names of departments that are either in division AS or in division EN and in Building NEB.,SELECT `DName` FROM `Department` WHERE `Division` = 'AS' UNION SELECT `DName` FROM `Department` WHERE `Division` = 'EN' AND `Building` = 'NEB'
"What are the names of departments either in division AS, or in division EN and in building NEB?",SELECT `DName` FROM `Department` WHERE `Division` = 'AS' UNION SELECT `DName` FROM `Department` WHERE `Division` = 'EN' AND `Building` = 'NEB'
Find the first name of students not enrolled in any course.,SELECT `Fname` FROM `Student` WHERE NOT `StuID` IN (SELECT `StuID` FROM `Enrolled_in`)
What are the first names of all students that are not enrolled in courses?,SELECT `Fname` FROM `Student` WHERE NOT `StuID` IN (SELECT `StuID` FROM `Enrolled_in`)
