question,sql
"For each airport name, how many routes start at that airport?","SELECT COUNT(*), `t1`.`name` FROM `airports` AS `t1` JOIN `routes` AS `t2` ON `t1`.`apid` = `t2`.`src_apid` GROUP BY `t1`.`name`"
"Find the number of routes and airport name for each source airport, order the results by decreasing number of routes.","SELECT COUNT(*), `t1`.`name` FROM `airports` AS `t1` JOIN `routes` AS `t2` ON `t1`.`apid` = `t2`.`src_apid` GROUP BY `t1`.`name` ORDER BY COUNT(*) DESC"
"For each  airport name, how many routes start at that airport, ordered from most to least?","SELECT COUNT(*), `t1`.`name` FROM `airports` AS `t1` JOIN `routes` AS `t2` ON `t1`.`apid` = `t2`.`src_apid` GROUP BY `t1`.`name` ORDER BY COUNT(*) DESC"
Find the average elevation of all airports for each country.,"SELECT AVG(`elevation`), `country` FROM `airports` GROUP BY `country`"
"For each country, what is the average elevation of that country's airports?","SELECT AVG(`elevation`), `country` FROM `airports` GROUP BY `country`"
Find the cities which have exactly two airports.,SELECT `city` FROM `airports` GROUP BY `city` HAVING COUNT(*) = 2
What are the cities with exactly two airports?,SELECT `city` FROM `airports` GROUP BY `city` HAVING COUNT(*) = 2
"For each country and airline name, how many routes are there?","SELECT `t1`.`country`, `t1`.`name`, COUNT(*) FROM `airlines` AS `t1` JOIN `routes` AS `t2` ON `t1`.`alid` = `t2`.`alid` GROUP BY `t1`.`country`, `t1`.`name`"
What is the total number of routes for each country and airline in that country?,"SELECT `t1`.`country`, `t1`.`name`, COUNT(*) FROM `airlines` AS `t1` JOIN `routes` AS `t2` ON `t1`.`alid` = `t2`.`alid` GROUP BY `t1`.`country`, `t1`.`name`"
Find the number of routes with destination airports in Italy.,SELECT COUNT(*) FROM `routes` AS `t1` JOIN `airports` AS `t2` ON `t1`.`dst_apid` = `t2`.`apid` WHERE `t2`.`country` = 'Italy'
What is the number of routes whose destinations are Italian airports?,SELECT COUNT(*) FROM `routes` AS `t1` JOIN `airports` AS `t2` ON `t1`.`dst_apid` = `t2`.`apid` WHERE `t2`.`country` = 'Italy'
Return the number of routes with destination airport in Italy operated by the airline with name 'American Airlines'.,SELECT COUNT(*) FROM `routes` AS `t1` JOIN `airports` AS `t2` ON `t1`.`dst_apid` = `t2`.`apid` JOIN `airlines` AS `t3` ON `t1`.`alid` = `t3`.`alid` WHERE `t2`.`country` = 'Italy' AND `t3`.`name` = 'American Airlines'
What is the number of routes operated by the airline American Airlines whose destinations are in Italy?,SELECT COUNT(*) FROM `routes` AS `t1` JOIN `airports` AS `t2` ON `t1`.`dst_apid` = `t2`.`apid` JOIN `airlines` AS `t3` ON `t1`.`alid` = `t3`.`alid` WHERE `t2`.`country` = 'Italy' AND `t3`.`name` = 'American Airlines'
Find the number of routes that have destination John F Kennedy International Airport.,SELECT COUNT(*) FROM `airports` AS `t1` JOIN `routes` AS `t2` ON `t1`.`apid` = `t2`.`dst_apid` WHERE `t1`.`name` = 'John F Kennedy International Airport'
What is the number of routes that end at John F Kennedy International Airport?,SELECT COUNT(*) FROM `airports` AS `t1` JOIN `routes` AS `t2` ON `t1`.`apid` = `t2`.`dst_apid` WHERE `t1`.`name` = 'John F Kennedy International Airport'
Find the number of routes from the United States to Canada.,SELECT COUNT(*) FROM `routes` WHERE `dst_apid` IN (SELECT `apid` FROM `airports` WHERE `country` = 'Canada') AND `src_apid` IN (SELECT `apid` FROM `airports` WHERE `country` = 'United States')
How many routes go from the United States to Canada?,SELECT COUNT(*) FROM `routes` WHERE `dst_apid` IN (SELECT `apid` FROM `airports` WHERE `country` = 'Canada') AND `src_apid` IN (SELECT `apid` FROM `airports` WHERE `country` = 'United States')
Find the id of routes whose source and destination airports are in the United States.,SELECT `rid` FROM `routes` WHERE `dst_apid` IN (SELECT `apid` FROM `airports` WHERE `country` = 'United States') AND `src_apid` IN (SELECT `apid` FROM `airports` WHERE `country` = 'United States')
What is the id of the routes whose source and destination airports are in the United States?,SELECT `rid` FROM `routes` WHERE `dst_apid` IN (SELECT `apid` FROM `airports` WHERE `country` = 'United States') AND `src_apid` IN (SELECT `apid` FROM `airports` WHERE `country` = 'United States')
Find the name of airline which runs the most number of routes.,SELECT `t1`.`name` FROM `airlines` AS `t1` JOIN `routes` AS `t2` ON `t1`.`alid` = `t2`.`alid` GROUP BY `t1`.`name` ORDER BY COUNT(*) DESC LIMIT 1
What is the name of the airline with the most routes?,SELECT `t1`.`name` FROM `airlines` AS `t1` JOIN `routes` AS `t2` ON `t1`.`alid` = `t2`.`alid` GROUP BY `t1`.`name` ORDER BY COUNT(*) DESC LIMIT 1
Find the busiest source airport that runs most number of routes in China.,SELECT `t1`.`name` FROM `airports` AS `t1` JOIN `routes` AS `t2` ON `t1`.`apid` = `t2`.`src_apid` WHERE `t1`.`country` = 'China' GROUP BY `t1`.`name` ORDER BY COUNT(*) DESC LIMIT 1
What is the name of the airport with the most number of routes that start in China?,SELECT `t1`.`name` FROM `airports` AS `t1` JOIN `routes` AS `t2` ON `t1`.`apid` = `t2`.`src_apid` WHERE `t1`.`country` = 'China' GROUP BY `t1`.`name` ORDER BY COUNT(*) DESC LIMIT 1
Find the busiest destination airport that runs most number of routes in China.,SELECT `t1`.`name` FROM `airports` AS `t1` JOIN `routes` AS `t2` ON `t1`.`apid` = `t2`.`dst_apid` WHERE `t1`.`country` = 'China' GROUP BY `t1`.`name` ORDER BY COUNT(*) DESC LIMIT 1
What is the name of the airport that is the destination of the most number of routes that start in China?,SELECT `t1`.`name` FROM `airports` AS `t1` JOIN `routes` AS `t2` ON `t1`.`apid` = `t2`.`dst_apid` WHERE `t1`.`country` = 'China' GROUP BY `t1`.`name` ORDER BY COUNT(*) DESC LIMIT 1
