question,sql
What are the cities that have a branch that opened in 2001 and a branch with more than 100 members?,SELECT `city` FROM `branch` WHERE `open_year` = 2001 AND `membership_amount` > 100
Show all cities without a branch having more than 100 memberships.,SELECT `city` FROM `branch` EXCEPT SELECT `city` FROM `branch` WHERE `membership_amount` > 100
What are the cities that do not have any branches with more than 100 members?,SELECT `city` FROM `branch` EXCEPT SELECT `city` FROM `branch` WHERE `membership_amount` > 100
What is the sum of total pounds of purchase in year 2018 for all branches in London?,SELECT SUM(`total_pounds`) FROM `purchase` AS `T1` JOIN `branch` AS `T2` ON `T1`.`branch_id` = `T2`.`branch_id` WHERE `T2`.`city` = 'London' AND `T1`.`year` = 2018
How many total pounds were purchased in the year 2018 at all London branches?,SELECT SUM(`total_pounds`) FROM `purchase` AS `T1` JOIN `branch` AS `T2` ON `T1`.`branch_id` = `T2`.`branch_id` WHERE `T2`.`city` = 'London' AND `T1`.`year` = 2018
What is the total number of purchases for members with level 6?,SELECT COUNT(*) FROM `purchase` AS `T1` JOIN `member` AS `T2` ON `T1`.`member_id` = `T2`.`member_id` WHERE `T2`.`level` = 6
What are the total purchases for members rated at level 6?,SELECT COUNT(*) FROM `purchase` AS `T1` JOIN `member` AS `T2` ON `T1`.`member_id` = `T2`.`member_id` WHERE `T2`.`level` = 6
"Find the name of branches where have some members whose hometown is in Louisville, Kentucky and some in Hiram, Georgia.","SELECT `T2`.`name` FROM `membership_register_branch` AS `T1` JOIN `branch` AS `T2` ON `T1`.`branch_id` = `T2`.`branch_id` JOIN `member` AS `T3` ON `T1`.`member_id` = `T3`.`member_id` WHERE `T3`.`Hometown` = 'Louisville ,  Kentucky' INTERSECT SELECT `T2`.`name` FROM `membership_register_branch` AS `T1` JOIN `branch` AS `T2` ON `T1`.`branch_id` = `T2`.`branch_id` JOIN `member` AS `T3` ON `T1`.`member_id` = `T3`.`member_id` WHERE `T3`.`Hometown` = 'Hiram ,  Georgia'"
"What are the names of the branches that have some members with a hometown in Louisville, Kentucky and also those from Hiram, Goergia?","SELECT `T2`.`name` FROM `membership_register_branch` AS `T1` JOIN `branch` AS `T2` ON `T1`.`branch_id` = `T2`.`branch_id` JOIN `member` AS `T3` ON `T1`.`member_id` = `T3`.`member_id` WHERE `T3`.`Hometown` = 'Louisville ,  Kentucky' INTERSECT SELECT `T2`.`name` FROM `membership_register_branch` AS `T1` JOIN `branch` AS `T2` ON `T1`.`branch_id` = `T2`.`branch_id` JOIN `member` AS `T3` ON `T1`.`member_id` = `T3`.`member_id` WHERE `T3`.`Hometown` = 'Hiram ,  Georgia'"
"list the card number of all members whose hometown address includes word ""Kentucky"".",SELECT `card_number` FROM `member` WHERE `Hometown` LIKE `%Kentucky%`
What are the card numbers of members from Kentucky?,SELECT `card_number` FROM `member` WHERE `Hometown` LIKE `%Kentucky%`
