question,sql
What are the average prices of products for each manufacturer?,"SELECT avg(T1.price) ,  T2.name FROM products AS T1 JOIN manufacturers AS T2 ON T1.Manufacturer  =  T2.code GROUP BY T2.name"
Find the number of different products that are produced by companies at different headquarter cities.,"SELECT count(DISTINCT T1.name) ,  T2.Headquarter FROM products AS T1 JOIN manufacturers AS T2 ON T1.Manufacturer  =  T2.code GROUP BY T2.Headquarter"
How many different products are produced in each headquarter city?,"SELECT count(DISTINCT T1.name) ,  T2.Headquarter FROM products AS T1 JOIN manufacturers AS T2 ON T1.Manufacturer  =  T2.code GROUP BY T2.Headquarter"
Find number of products which Sony does not make.,SELECT count(DISTINCT name) FROM products WHERE name NOT IN (SELECT T1.name FROM products AS T1 JOIN manufacturers AS T2 ON T1.Manufacturer  =  T2.code WHERE T2.name  =  'Sony')
How many products are not made by Sony?,SELECT count(DISTINCT name) FROM products WHERE name NOT IN (SELECT T1.name FROM products AS T1 JOIN manufacturers AS T2 ON T1.Manufacturer  =  T2.code WHERE T2.name  =  'Sony')
Find the name of companies that do not make DVD drive.,SELECT name FROM manufacturers EXCEPT SELECT T2.name FROM products AS T1 JOIN manufacturers AS T2 ON T1.Manufacturer  =  T2.code WHERE T1.name  =  'DVD drive'
What are the names of companies that do not make DVD drives?,SELECT name FROM manufacturers EXCEPT SELECT T2.name FROM products AS T1 JOIN manufacturers AS T2 ON T1.Manufacturer  =  T2.code WHERE T1.name  =  'DVD drive'
"Find the number of products for each manufacturer, showing the name of each company.","SELECT count(*) ,  T2.name FROM products AS T1 JOIN manufacturers AS T2 ON T1.Manufacturer  =  T2.code GROUP BY T2.name"
How many products are there for each manufacturer?,"SELECT count(*) ,  T2.name FROM products AS T1 JOIN manufacturers AS T2 ON T1.Manufacturer  =  T2.code GROUP BY T2.name"
Select the names of all the products in the store.,SELECT Name FROM Products
What are the names of all products?,SELECT Name FROM Products
Select the names and the prices of all the products in the store.,"SELECT name ,  price FROM products"
What are the names and prices of all products in the store?,"SELECT name ,  price FROM products"
Select the name of the products with a price less than or equal to $200.,SELECT name FROM products WHERE price  <=  200
What are the names of products with price at most 200?,SELECT name FROM products WHERE price  <=  200
Find all information of all the products with a price between $60 and $120.,SELECT * FROM products WHERE price BETWEEN 60 AND 120
What is all the information of all the products that have a price between 60 and 120?,SELECT * FROM products WHERE price BETWEEN 60 AND 120
Compute the average price of all the products.,SELECT avg(price) FROM products
What is the average price across all products?,SELECT avg(price) FROM products
Compute the average price of all products with manufacturer code equal to 2.,SELECT avg(price) FROM products WHERE Manufacturer  =  2
What is the average price of products with manufacturer codes equal to 2?,SELECT avg(price) FROM products WHERE Manufacturer  =  2
Compute the number of products with a price larger than or equal to $180.,SELECT count(*) FROM products WHERE price >= 180
How many products have prices of at least 180?,SELECT count(*) FROM products WHERE price >= 180
"Select the name and price of all products with a price larger than or equal to $180, and sort first by price (in descending order), and then by name  (in ascending order).","SELECT name ,  price FROM products WHERE price  >=  180 ORDER BY price DESC ,  name ASC"
"What are the names and prices of products that cost at least 180, sorted by price decreasing and name ascending?","SELECT name ,  price FROM products WHERE price  >=  180 ORDER BY price DESC ,  name ASC"
Select all the data from the products and each product's manufacturer.,SELECT * FROM products AS T1 JOIN Manufacturers AS T2 ON T1.manufacturer  =  T2.code
"What is all the product data, as well as  each product's manufacturer?",SELECT * FROM products AS T1 JOIN Manufacturers AS T2 ON T1.manufacturer  =  T2.code
"Select the average price of each manufacturer's products, showing only the manufacturer's code.","SELECT AVG(Price) ,  Manufacturer FROM Products GROUP BY Manufacturer"
"What are the average prices of products, grouped by manufacturer code?","SELECT AVG(Price) ,  Manufacturer FROM Products GROUP BY Manufacturer"
"Select the average price of each manufacturer's products, showing the manufacturer's name.","SELECT avg(T1.Price) ,  T2.name FROM products AS T1 JOIN Manufacturers AS T2 ON T1.manufacturer  =  T2.code GROUP BY T2.name"
"What are the average prices of products, grouped by manufacturer name?","SELECT avg(T1.Price) ,  T2.name FROM products AS T1 JOIN Manufacturers AS T2 ON T1.manufacturer  =  T2.code GROUP BY T2.name"
Select the names of manufacturer whose products have an average price higher than or equal to $150.,"SELECT avg(T1.Price) ,  T2.name FROM products AS T1 JOIN Manufacturers AS T2 ON T1.manufacturer  =  T2.code GROUP BY T2.name HAVING avg(T1.price) >= 150"
What are the names and average prices of products for manufacturers whose products cost on average 150 or more?,"SELECT avg(T1.Price) ,  T2.name FROM products AS T1 JOIN Manufacturers AS T2 ON T1.manufacturer  =  T2.code GROUP BY T2.name HAVING avg(T1.price) >= 150"
Select the name and price of the cheapest product.,"SELECT name ,  price FROM Products ORDER BY price ASC LIMIT 1"
What is the name and price of the cheapest product?,"SELECT name ,  price FROM Products ORDER BY price ASC LIMIT 1"
Select the name of each manufacturer along with the name and price of its most expensive product.,"SELECT T1.Name ,  max(T1.Price) ,  T2.name FROM products AS T1 JOIN Manufacturers AS T2 ON T1.manufacturer  =  T2.code GROUP BY T2.name"
"For each manufacturer name, what are the names and prices of their most expensive product?","SELECT T1.Name ,  max(T1.Price) ,  T2.name FROM products AS T1 JOIN Manufacturers AS T2 ON T1.manufacturer  =  T2.code GROUP BY T2.name"
Select the code of the product that is cheapest in each product category.,"SELECT code ,  name ,  min(price) FROM products GROUP BY name"
What are the codes and names of the cheapest products in each category?,"SELECT code ,  name ,  min(price) FROM products GROUP BY name"
