question,sql
"Find the login name of the course author that teaches the course with name ""advanced database"".",SELECT `T1`.`login_name` FROM `Course_Authors_and_Tutors` AS `T1` JOIN `Courses` AS `T2` ON `T1`.`author_id` = `T2`.`author_id` WHERE `T2`.`course_name` = `advanced database`
"Which course author teaches the ""advanced database"" course? Give me his or her login name.",SELECT `T1`.`login_name` FROM `Course_Authors_and_Tutors` AS `T1` JOIN `Courses` AS `T2` ON `T1`.`author_id` = `T2`.`author_id` WHERE `T2`.`course_name` = `advanced database`
"Find the addresses of the course authors who teach the course with name ""operating system"" or ""data structure"".",SELECT `T1`.`address_line_1` FROM `Course_Authors_and_Tutors` AS `T1` JOIN `Courses` AS `T2` ON `T1`.`author_id` = `T2`.`author_id` WHERE `T2`.`course_name` = `operating system` OR `T2`.`course_name` = `data structure`
"What are the addresses of the course authors who teach either ""operating system"" or ""data structure"" course.",SELECT `T1`.`address_line_1` FROM `Course_Authors_and_Tutors` AS `T1` JOIN `Courses` AS `T2` ON `T1`.`author_id` = `T2`.`author_id` WHERE `T2`.`course_name` = `operating system` OR `T2`.`course_name` = `data structure`
"Find the personal name, family name, and author ID of the course author that teaches the most courses.","SELECT `T1`.`personal_name`, `T1`.`family_name`, `T2`.`author_id` FROM `Course_Authors_and_Tutors` AS `T1` JOIN `Courses` AS `T2` ON `T1`.`author_id` = `T2`.`author_id` GROUP BY `T2`.`author_id` ORDER BY COUNT(*) DESC LIMIT 1"
"What are the personal name, family name, and author ID of the course author who teaches the most courses?","SELECT `T1`.`personal_name`, `T1`.`family_name`, `T2`.`author_id` FROM `Course_Authors_and_Tutors` AS `T1` JOIN `Courses` AS `T2` ON `T1`.`author_id` = `T2`.`author_id` GROUP BY `T2`.`author_id` ORDER BY COUNT(*) DESC LIMIT 1"
Find the addresses and author IDs of the course authors that teach at least two courses.,"SELECT `T1`.`address_line_1`, `T2`.`author_id` FROM `Course_Authors_and_Tutors` AS `T1` JOIN `Courses` AS `T2` ON `T1`.`author_id` = `T2`.`author_id` GROUP BY `T2`.`author_id` HAVING COUNT(*) >= 2"
Which course authors teach two or more courses? Give me their addresses and author IDs.,"SELECT `T1`.`address_line_1`, `T2`.`author_id` FROM `Course_Authors_and_Tutors` AS `T1` JOIN `Courses` AS `T2` ON `T1`.`author_id` = `T2`.`author_id` GROUP BY `T2`.`author_id` HAVING COUNT(*) >= 2"
"Find the names of courses taught by the tutor who has personal name ""Julio"".",SELECT `T2`.`course_name` FROM `Course_Authors_and_Tutors` AS `T1` JOIN `Courses` AS `T2` ON `T1`.`author_id` = `T2`.`author_id` WHERE `T1`.`personal_name` = `Julio`
"What are the names of the courses taught by the tutor whose personal name is ""Julio""?",SELECT `T2`.`course_name` FROM `Course_Authors_and_Tutors` AS `T1` JOIN `Courses` AS `T2` ON `T1`.`author_id` = `T2`.`author_id` WHERE `T1`.`personal_name` = `Julio`
"Find the names and descriptions of courses that belong to the subject named ""Computer Science"".","SELECT `T1`.`course_name`, `T1`.`course_description` FROM `Courses` AS `T1` JOIN `Subjects` AS `T2` ON `T1`.`subject_id` = `T2`.`subject_id` WHERE `T2`.`subject_name` = `Computer Science`"
"What are the names and descriptions of the all courses under the ""Computer Science"" subject?","SELECT `T1`.`course_name`, `T1`.`course_description` FROM `Courses` AS `T1` JOIN `Subjects` AS `T2` ON `T1`.`subject_id` = `T2`.`subject_id` WHERE `T2`.`subject_name` = `Computer Science`"
"Find the subject ID, subject name, and the corresponding number of available courses for each subject.","SELECT `T1`.`subject_id`, `T2`.`subject_name`, COUNT(*) FROM `Courses` AS `T1` JOIN `Subjects` AS `T2` ON `T1`.`subject_id` = `T2`.`subject_id` GROUP BY `T1`.`subject_id`"
"What are the subject ID, subject name, and the number of available courses for each subject?","SELECT `T1`.`subject_id`, `T2`.`subject_name`, COUNT(*) FROM `Courses` AS `T1` JOIN `Subjects` AS `T2` ON `T1`.`subject_id` = `T2`.`subject_id` GROUP BY `T1`.`subject_id`"
"Find the subject ID, name of subject and the corresponding number of courses for each subject, and sort by the course count in ascending order.","SELECT `T1`.`subject_id`, `T2`.`subject_name`, COUNT(*) FROM `Courses` AS `T1` JOIN `Subjects` AS `T2` ON `T1`.`subject_id` = `T2`.`subject_id` GROUP BY `T1`.`subject_id` ORDER BY COUNT(*) ASC"
"List the subject ID, name of subject and the number of courses available for each subject in ascending order of the course counts.","SELECT `T1`.`subject_id`, `T2`.`subject_name`, COUNT(*) FROM `Courses` AS `T1` JOIN `Subjects` AS `T2` ON `T1`.`subject_id` = `T2`.`subject_id` GROUP BY `T1`.`subject_id` ORDER BY COUNT(*) ASC"
"What is the date of enrollment of the course named ""Spanish""?",SELECT `T2`.`date_of_enrolment` FROM `Courses` AS `T1` JOIN `Student_Course_Enrolment` AS `T2` ON `T1`.`course_id` = `T2`.`course_id` WHERE `T1`.`course_name` = `Spanish`
"Find the the date of enrollment of the ""Spanish"" course.",SELECT `T2`.`date_of_enrolment` FROM `Courses` AS `T1` JOIN `Student_Course_Enrolment` AS `T2` ON `T1`.`course_id` = `T2`.`course_id` WHERE `T1`.`course_name` = `Spanish`
What is the name of the course that has the most student enrollment?,SELECT `T1`.`course_name` FROM `Courses` AS `T1` JOIN `Student_Course_Enrolment` AS `T2` ON `T1`.`course_id` = `T2`.`course_id` GROUP BY `T1`.`course_name` ORDER BY COUNT(*) DESC LIMIT 1
Which course is enrolled in by the most students? Give me the course name.,SELECT `T1`.`course_name` FROM `Courses` AS `T1` JOIN `Student_Course_Enrolment` AS `T2` ON `T1`.`course_id` = `T2`.`course_id` GROUP BY `T1`.`course_name` ORDER BY COUNT(*) DESC LIMIT 1
What are the names of the courses that have exactly 1 student enrollment?,SELECT `T1`.`course_name` FROM `Courses` AS `T1` JOIN `Student_Course_Enrolment` AS `T2` ON `T1`.`course_id` = `T2`.`course_id` GROUP BY `T1`.`course_name` HAVING COUNT(*) = 1
Find the names of the courses that have just one student enrollment.,SELECT `T1`.`course_name` FROM `Courses` AS `T1` JOIN `Student_Course_Enrolment` AS `T2` ON `T1`.`course_id` = `T2`.`course_id` GROUP BY `T1`.`course_name` HAVING COUNT(*) = 1
What are the descriptions and names of the courses that have student enrollment bigger than 2?,"SELECT `T1`.`course_description`, `T1`.`course_name` FROM `Courses` AS `T1` JOIN `Student_Course_Enrolment` AS `T2` ON `T1`.`course_id` = `T2`.`course_id` GROUP BY `T1`.`course_name` HAVING COUNT(*) > 2"
Return the descriptions and names of the courses that have more than two students enrolled in.,"SELECT `T1`.`course_description`, `T1`.`course_name` FROM `Courses` AS `T1` JOIN `Student_Course_Enrolment` AS `T2` ON `T1`.`course_id` = `T2`.`course_id` GROUP BY `T1`.`course_name` HAVING COUNT(*) > 2"
What is the name of each course and the corresponding number of student enrollment?,"SELECT `T1`.`course_name`, COUNT(*) FROM `Courses` AS `T1` JOIN `Student_Course_Enrolment` AS `T2` ON `T1`.`course_id` = `T2`.`course_id` GROUP BY `T1`.`course_name`"
List the name and the number of enrolled student for each course.,"SELECT `T1`.`course_name`, COUNT(*) FROM `Courses` AS `T1` JOIN `Student_Course_Enrolment` AS `T2` ON `T1`.`course_id` = `T2`.`course_id` GROUP BY `T1`.`course_name`"
"What are the enrollment dates of all the tests that have result ""Pass""?",SELECT `T1`.`date_of_enrolment` FROM `Student_Course_Enrolment` AS `T1` JOIN `Student_Tests_Taken` AS `T2` ON `T1`.`registration_id` = `T2`.`registration_id` WHERE `T2`.`test_result` = `Pass`
"Find the enrollment date for all the tests that have ""Pass"" result.",SELECT `T1`.`date_of_enrolment` FROM `Student_Course_Enrolment` AS `T1` JOIN `Student_Tests_Taken` AS `T2` ON `T1`.`registration_id` = `T2`.`registration_id` WHERE `T2`.`test_result` = `Pass`
"What are the completion dates of all the tests that have result ""Fail""?",SELECT `T1`.`date_of_completion` FROM `Student_Course_Enrolment` AS `T1` JOIN `Student_Tests_Taken` AS `T2` ON `T1`.`registration_id` = `T2`.`registration_id` WHERE `T2`.`test_result` = `Fail`
"Return the completion date for all the tests that have ""Fail"" result.",SELECT `T1`.`date_of_completion` FROM `Student_Course_Enrolment` AS `T1` JOIN `Student_Tests_Taken` AS `T2` ON `T1`.`registration_id` = `T2`.`registration_id` WHERE `T2`.`test_result` = `Fail`
"List the dates of enrollment and completion of the student with personal name ""Karson"".","SELECT `T1`.`date_of_enrolment`, `T1`.`date_of_completion` FROM `Student_Course_Enrolment` AS `T1` JOIN `Students` AS `T2` ON `T1`.`student_id` = `T2`.`student_id` WHERE `T2`.`personal_name` = `Karson`"
"On what dates did the student whose personal name is ""Karson"" enroll in and complete the courses?","SELECT `T1`.`date_of_enrolment`, `T1`.`date_of_completion` FROM `Student_Course_Enrolment` AS `T1` JOIN `Students` AS `T2` ON `T1`.`student_id` = `T2`.`student_id` WHERE `T2`.`personal_name` = `Karson`"
"List the dates of enrollment and completion of the student with family name ""Zieme"" and personal name ""Bernie"".","SELECT `T1`.`date_of_enrolment`, `T1`.`date_of_completion` FROM `Student_Course_Enrolment` AS `T1` JOIN `Students` AS `T2` ON `T1`.`student_id` = `T2`.`student_id` WHERE `T2`.`family_name` = `Zieme` AND `T2`.`personal_name` = `Bernie`"
"On what dates did the student with family name ""Zieme"" and personal name ""Bernie"" enroll in and complete the courses?","SELECT `T1`.`date_of_enrolment`, `T1`.`date_of_completion` FROM `Student_Course_Enrolment` AS `T1` JOIN `Students` AS `T2` ON `T1`.`student_id` = `T2`.`student_id` WHERE `T2`.`family_name` = `Zieme` AND `T2`.`personal_name` = `Bernie`"
Find the student ID and login name of the student with the most course enrollments,"SELECT `T1`.`student_id`, `T2`.`login_name` FROM `Student_Course_Enrolment` AS `T1` JOIN `Students` AS `T2` ON `T1`.`student_id` = `T2`.`student_id` GROUP BY `T1`.`student_id` ORDER BY COUNT(*) DESC LIMIT 1"
What are the student ID and login name of the student who are enrolled in the most courses?,"SELECT `T1`.`student_id`, `T2`.`login_name` FROM `Student_Course_Enrolment` AS `T1` JOIN `Students` AS `T2` ON `T1`.`student_id` = `T2`.`student_id` GROUP BY `T1`.`student_id` ORDER BY COUNT(*) DESC LIMIT 1"
Find the student ID and personal name of the student with at least two enrollments.,"SELECT `T1`.`student_id`, `T2`.`personal_name` FROM `Student_Course_Enrolment` AS `T1` JOIN `Students` AS `T2` ON `T1`.`student_id` = `T2`.`student_id` GROUP BY `T1`.`student_id` HAVING COUNT(*) >= 2"
Which student are enrolled in at least two courses? Give me the student ID and personal name.,"SELECT `T1`.`student_id`, `T2`.`personal_name` FROM `Student_Course_Enrolment` AS `T1` JOIN `Students` AS `T2` ON `T1`.`student_id` = `T2`.`student_id` GROUP BY `T1`.`student_id` HAVING COUNT(*) >= 2"
Find the student ID and middle name for all the students with at most two enrollments.,"SELECT `T1`.`student_id`, `T2`.`middle_name` FROM `Student_Course_Enrolment` AS `T1` JOIN `Students` AS `T2` ON `T1`.`student_id` = `T2`.`student_id` GROUP BY `T1`.`student_id` HAVING COUNT(*) <= 2"
What are the student IDs and middle names of the students enrolled in at most two courses?,"SELECT `T1`.`student_id`, `T2`.`middle_name` FROM `Student_Course_Enrolment` AS `T1` JOIN `Students` AS `T2` ON `T1`.`student_id` = `T2`.`student_id` GROUP BY `T1`.`student_id` HAVING COUNT(*) <= 2"
Find the personal names of students not enrolled in any course.,SELECT `personal_name` FROM `Students` EXCEPT SELECT `T1`.`personal_name` FROM `Students` AS `T1` JOIN `Student_Course_Enrolment` AS `T2` ON `T1`.`student_id` = `T2`.`student_id`
Which students not enrolled in any course? Find their personal names.,SELECT `personal_name` FROM `Students` EXCEPT SELECT `T1`.`personal_name` FROM `Students` AS `T1` JOIN `Student_Course_Enrolment` AS `T2` ON `T1`.`student_id` = `T2`.`student_id`
How many students did not have any course enrollment?,SELECT COUNT(*) FROM `Students` WHERE NOT `student_id` IN (SELECT `student_id` FROM `Student_Course_Enrolment`)
Count the number of students who did not enroll in any course.,SELECT COUNT(*) FROM `Students` WHERE NOT `student_id` IN (SELECT `student_id` FROM `Student_Course_Enrolment`)
Find the common login name of course authors and students.,SELECT `login_name` FROM `Course_Authors_and_Tutors` INTERSECT SELECT `login_name` FROM `Students`
What are the login names used both by some course authors and some students?,SELECT `login_name` FROM `Course_Authors_and_Tutors` INTERSECT SELECT `login_name` FROM `Students`
Find the common personal name of course authors and students.,SELECT `personal_name` FROM `Course_Authors_and_Tutors` INTERSECT SELECT `personal_name` FROM `Students`
What are the personal names used both by some course authors and some students?,SELECT `personal_name` FROM `Course_Authors_and_Tutors` INTERSECT SELECT `personal_name` FROM `Students`
