question,sql
List the top 10 customers by total gross sales. List customers' first and last name and total gross sales.,"SELECT `t1`.`first_name`, `t1`.`last_name`, SUM(`t2`.`total`) FROM `customers` AS `t1` JOIN `invoices` AS `t2` ON `t2`.`customer_id` = `t1`.`id` GROUP BY `t1`.`first_name`, `t1`.`last_name` ORDER BY SUM(`t2`.`total`) DESC LIMIT 10"
"What are the top 10 customers' first and last names with the highest gross sales, and also what are the sales?","SELECT `t1`.`first_name`, `t1`.`last_name`, SUM(`t2`.`total`) FROM `customers` AS `t1` JOIN `invoices` AS `t2` ON `t2`.`customer_id` = `t1`.`id` GROUP BY `t1`.`first_name`, `t1`.`last_name` ORDER BY SUM(`t2`.`total`) DESC LIMIT 10"
List the top 5 genres by number of tracks. List genres name and total tracks.,"SELECT `t1`.`name`, COUNT(*) FROM `genres` AS `t1` JOIN `tracks` AS `t2` ON `t2`.`genre_id` = `t1`.`id` GROUP BY `t1`.`name` ORDER BY COUNT(*) DESC LIMIT 5"
How many tracks does each genre have and what are the names of the top 5?,"SELECT `t1`.`name`, COUNT(*) FROM `genres` AS `t1` JOIN `tracks` AS `t2` ON `t2`.`genre_id` = `t1`.`id` GROUP BY `t1`.`name` ORDER BY COUNT(*) DESC LIMIT 5"
List every album's title.,SELECT `title` FROM `albums`
What are the titles of all the albums?,SELECT `title` FROM `albums`
List every album ordered by album title in ascending order.,SELECT `title` FROM `albums` ORDER BY `title`
What are the titles of all the albums alphabetically ascending?,SELECT `title` FROM `albums` ORDER BY `title`
List every album whose title starts with A in alphabetical order.,SELECT `title` FROM `albums` WHERE `title` LIKE 'A%' ORDER BY `title`
What are the titles of all albums that start with A in alphabetical order?,SELECT `title` FROM `albums` WHERE `title` LIKE 'A%' ORDER BY `title`
List the customers first and last name of 10 least expensive invoices.,"SELECT `t1`.`first_name`, `t1`.`last_name` FROM `customers` AS `t1` JOIN `invoices` AS `t2` ON `t2`.`customer_id` = `t1`.`id` ORDER BY `total` LIMIT 10"
What are the first and last names of the customers with the 10 cheapest invoices?,"SELECT `t1`.`first_name`, `t1`.`last_name` FROM `customers` AS `t1` JOIN `invoices` AS `t2` ON `t2`.`customer_id` = `t1`.`id` ORDER BY `total` LIMIT 10"
"List total amount of  invoice from Chicago, IL.",SELECT SUM(`total`) FROM `invoices` WHERE `billing_city` = 'Chicago' AND `billing_state` = 'IL'
"What are the total amount of money in the invoices billed from Chicago, Illinois?",SELECT SUM(`total`) FROM `invoices` WHERE `billing_city` = 'Chicago' AND `billing_state` = 'IL'
"List the number of invoices from Chicago, IL.",SELECT COUNT(*) FROM `invoices` WHERE `billing_city` = 'Chicago' AND `billing_state` = 'IL'
"How many invoices were billed from Chicago, IL?",SELECT COUNT(*) FROM `invoices` WHERE `billing_city` = 'Chicago' AND `billing_state` = 'IL'
"List the number of invoices from the US, grouped by state.","SELECT `billing_state`, COUNT(*) FROM `invoices` WHERE `billing_country` = 'USA' GROUP BY `billing_state`"
How many invoices were billed from each state?,"SELECT `billing_state`, COUNT(*) FROM `invoices` WHERE `billing_country` = 'USA' GROUP BY `billing_state`"
List the state in the US with the most invoices.,"SELECT `billing_state`, COUNT(*) FROM `invoices` WHERE `billing_country` = 'USA' GROUP BY `billing_state` ORDER BY COUNT(*) DESC LIMIT 1"
What are the states with the most invoices?,"SELECT `billing_state`, COUNT(*) FROM `invoices` WHERE `billing_country` = 'USA' GROUP BY `billing_state` ORDER BY COUNT(*) DESC LIMIT 1"
List the number of invoices and the invoice total from California.,"SELECT `billing_state`, COUNT(*), SUM(`total`) FROM `invoices` WHERE `billing_state` = 'CA' GROUP BY `billing_state`"
What is the number of invoices and total money billed in them from CA?,"SELECT `billing_state`, COUNT(*), SUM(`total`) FROM `invoices` WHERE `billing_state` = 'CA' GROUP BY `billing_state`"
List Aerosmith's albums.,SELECT `t1`.`title` FROM `albums` AS `t1` JOIN `artists` AS `t2` ON `t1`.`artist_id` = `t2`.`id` WHERE `t2`.`name` = 'Aerosmith'
What are the titles of all the Aerosmith albums?,SELECT `t1`.`title` FROM `albums` AS `t1` JOIN `artists` AS `t2` ON `t1`.`artist_id` = `t2`.`id` WHERE `t2`.`name` = 'Aerosmith'
How many albums does Billy Cobham has?,SELECT COUNT(*) FROM `albums` AS `t1` JOIN `artists` AS `t2` ON `t1`.`artist_id` = `t2`.`id` WHERE `t2`.`name` = 'Billy Cobham'
How many albums has Billy Cobam released?,SELECT COUNT(*) FROM `albums` AS `t1` JOIN `artists` AS `t2` ON `t1`.`artist_id` = `t2`.`id` WHERE `t2`.`name` = 'Billy Cobham'
Eduardo Martins is a customer at which company?,SELECT `company` FROM `customers` WHERE `first_name` = 'Eduardo' AND `last_name` = 'Martins'
What is the company where Eduardo Martins is a customer?,SELECT `company` FROM `customers` WHERE `first_name` = 'Eduardo' AND `last_name` = 'Martins'
What is Astrid Gruber's email and phone number?,"SELECT `email`, `phone` FROM `customers` WHERE `first_name` = 'Astrid' AND `last_name` = 'Gruber'"
What is the email and phone number of Astrid Gruber the customer?,"SELECT `email`, `phone` FROM `customers` WHERE `first_name` = 'Astrid' AND `last_name` = 'Gruber'"
How many customers live in Prague city?,SELECT COUNT(*) FROM `customers` WHERE `city` = 'Prague'
How many customers live in the city of Prague?,SELECT COUNT(*) FROM `customers` WHERE `city` = 'Prague'
How many customers in state of CA?,SELECT COUNT(*) FROM `customers` WHERE `state` = 'CA'
How many customers are from California?,SELECT COUNT(*) FROM `customers` WHERE `state` = 'CA'
What country does Roberto Almeida live?,SELECT `country` FROM `customers` WHERE `first_name` = 'Roberto' AND `last_name` = 'Almeida'
In which country does Roberto Almeida?,SELECT `country` FROM `customers` WHERE `first_name` = 'Roberto' AND `last_name` = 'Almeida'
List the name of albums that are released by aritist whose name has 'Led',SELECT `t2`.`title` FROM `artists` AS `t1` JOIN `albums` AS `t2` ON `t1`.`id` = `t2`.`artist_id` WHERE `t1`.`name` LIKE '%Led%'
What is the title of the album that was released by the artist whose name has the phrase 'Led'?,SELECT `t2`.`title` FROM `artists` AS `t1` JOIN `albums` AS `t2` ON `t1`.`id` = `t2`.`artist_id` WHERE `t1`.`name` LIKE '%Led%'
How many customers does Steve Johnson support?,SELECT COUNT(*) FROM `employees` AS `t1` JOIN `customers` AS `t2` ON `t2`.`support_rep_id` = `t1`.`id` WHERE `t1`.`first_name` = 'Steve' AND `t1`.`last_name` = 'Johnson'
What is the count of customers that Steve Johnson supports?,SELECT COUNT(*) FROM `employees` AS `t1` JOIN `customers` AS `t2` ON `t2`.`support_rep_id` = `t1`.`id` WHERE `t1`.`first_name` = 'Steve' AND `t1`.`last_name` = 'Johnson'
"What is the title, phone and hire date of Nancy Edwards?","SELECT `title`, `phone`, `hire_date` FROM `employees` WHERE `first_name` = 'Nancy' AND `last_name` = 'Edwards'"
"What is the title, phone number and hire date for the employee named Nancy Edwards?","SELECT `title`, `phone`, `hire_date` FROM `employees` WHERE `first_name` = 'Nancy' AND `last_name` = 'Edwards'"
find the full name of employees who report to Nancy Edwards?,"SELECT `t2`.`first_name`, `t2`.`last_name` FROM `employees` AS `t1` JOIN `employees` AS `t2` ON `t1`.`id` = `t2`.`reports_to` WHERE `t1`.`first_name` = 'Nancy' AND `t1`.`last_name` = 'Edwards'"
What is the first and last name of the employee who reports to Nancy Edwards?,"SELECT `t2`.`first_name`, `t2`.`last_name` FROM `employees` AS `t1` JOIN `employees` AS `t2` ON `t1`.`id` = `t2`.`reports_to` WHERE `t1`.`first_name` = 'Nancy' AND `t1`.`last_name` = 'Edwards'"
What is the address of employee Nancy Edwards?,SELECT `address` FROM `employees` WHERE `first_name` = 'Nancy' AND `last_name` = 'Edwards'
What is Nancy Edwards's address?,SELECT `address` FROM `employees` WHERE `first_name` = 'Nancy' AND `last_name` = 'Edwards'
Find the full name of employee who supported the most number of customers.,"SELECT `t1`.`first_name`, `t1`.`last_name` FROM `employees` AS `t1` JOIN `customers` AS `t2` ON `t1`.`id` = `t2`.`support_rep_id` GROUP BY `t1`.`first_name`, `t1`.`last_name` ORDER BY COUNT(*) DESC LIMIT 1"
What is the full name of the employee who has the most customers?,"SELECT `t1`.`first_name`, `t1`.`last_name` FROM `employees` AS `t1` JOIN `customers` AS `t2` ON `t1`.`id` = `t2`.`support_rep_id` GROUP BY `t1`.`first_name`, `t1`.`last_name` ORDER BY COUNT(*) DESC LIMIT 1"
How many employees are living in Canada?,SELECT COUNT(*) FROM `employees` WHERE `country` = 'Canada'
How many employees live in Canada?,SELECT COUNT(*) FROM `employees` WHERE `country` = 'Canada'
What is employee Nancy Edwards's phone number?,SELECT `phone` FROM `employees` WHERE `first_name` = 'Nancy' AND `last_name` = 'Edwards'
What is the the phone number of Nancy Edwards?,SELECT `phone` FROM `employees` WHERE `first_name` = 'Nancy' AND `last_name` = 'Edwards'
Who is the youngest employee in the company? List employee's first and last name.,"SELECT `first_name`, `last_name` FROM `employees` ORDER BY `birth_date` DESC LIMIT 1"
What si the youngest employee's first and last name?,"SELECT `first_name`, `last_name` FROM `employees` ORDER BY `birth_date` DESC LIMIT 1"
List top 10 employee work longest in the company. List employee's first and last name.,"SELECT `first_name`, `last_name` FROM `employees` ORDER BY `hire_date` ASC LIMIT 10"
What are the first and last names of the top 10 longest-serving employees?,"SELECT `first_name`, `last_name` FROM `employees` ORDER BY `hire_date` ASC LIMIT 10"
Find the number of employees whose title is IT Staff from each city?,"SELECT COUNT(*), `city` FROM `employees` WHERE `title` = 'IT Staff' GROUP BY `city`"
How many employees who are IT staff are from each city?,"SELECT COUNT(*), `city` FROM `employees` WHERE `title` = 'IT Staff' GROUP BY `city`"
"Which employee manage most number of peoples? List employee's first and last name, and number of people report to that employee.","SELECT `t2`.`first_name`, `t2`.`last_name`, COUNT(`t1`.`reports_to`) FROM `employees` AS `t1` JOIN `employees` AS `t2` ON `t1`.`reports_to` = `t2`.`id` GROUP BY `t2`.`first_name`, `t2`.`last_name` ORDER BY COUNT(`t1`.`reports_to`) DESC LIMIT 1"
What are the first and last names of all the employees and how many people report to them?,"SELECT `t2`.`first_name`, `t2`.`last_name`, COUNT(`t1`.`reports_to`) FROM `employees` AS `t1` JOIN `employees` AS `t2` ON `t1`.`reports_to` = `t2`.`id` GROUP BY `t2`.`first_name`, `t2`.`last_name` ORDER BY COUNT(`t1`.`reports_to`) DESC LIMIT 1"
How many orders does Lucas Mancini has?,SELECT COUNT(*) FROM `customers` AS `t1` JOIN `invoices` AS `t2` ON `t1`.`id` = `t2`.`customer_id` WHERE `t1`.`first_name` = 'Lucas' AND `t1`.`last_name` = 'Mancini'
How many orders does Luca Mancini have in his invoices?,SELECT COUNT(*) FROM `customers` AS `t1` JOIN `invoices` AS `t2` ON `t1`.`id` = `t2`.`customer_id` WHERE `t1`.`first_name` = 'Lucas' AND `t1`.`last_name` = 'Mancini'
What is the total amount of money spent by Lucas Mancini?,SELECT SUM(`t2`.`total`) FROM `customers` AS `t1` JOIN `invoices` AS `t2` ON `t1`.`id` = `t2`.`customer_id` WHERE `t1`.`first_name` = 'Lucas' AND `t1`.`last_name` = 'Mancini'
How much money did Lucas Mancini spend?,SELECT SUM(`t2`.`total`) FROM `customers` AS `t1` JOIN `invoices` AS `t2` ON `t1`.`id` = `t2`.`customer_id` WHERE `t1`.`first_name` = 'Lucas' AND `t1`.`last_name` = 'Mancini'
List all media types.,SELECT `name` FROM `media_types`
What are the names of all the media types?,SELECT `name` FROM `media_types`
List all different genre types.,SELECT DISTINCT `name` FROM `genres`
What are the different names of the genres?,SELECT DISTINCT `name` FROM `genres`
List the name of all playlist.,SELECT `name` FROM `playlists`
What are the names of all the playlists?,SELECT `name` FROM `playlists`
Who is the composer of track Fast As a Shark?,SELECT `composer` FROM `tracks` WHERE `name` = 'Fast As a Shark'
"What is the composer who created the track ""Fast As a Shark""?",SELECT `composer` FROM `tracks` WHERE `name` = 'Fast As a Shark'
How long does track Fast As a Shark has?,SELECT `milliseconds` FROM `tracks` WHERE `name` = 'Fast As a Shark'
How many milliseconds long is Fast As a Shark?,SELECT `milliseconds` FROM `tracks` WHERE `name` = 'Fast As a Shark'
What is the name of tracks whose genre is Rock?,SELECT `t2`.`name` FROM `genres` AS `t1` JOIN `tracks` AS `t2` ON `t1`.`id` = `t2`.`genre_id` WHERE `t1`.`name` = 'Rock'
What is the name of all tracks in the Rock genre?,SELECT `t2`.`name` FROM `genres` AS `t1` JOIN `tracks` AS `t2` ON `t1`.`id` = `t2`.`genre_id` WHERE `t1`.`name` = 'Rock'
What is title of album which track Balls to the Wall belongs to?,SELECT `t1`.`title` FROM `albums` AS `t1` JOIN `tracks` AS `t2` ON `t1`.`id` = `t2`.`genre_id` WHERE `t2`.`name` = 'Balls to the Wall'
What is the name of the album that has the track Ball to the Wall?,SELECT `t1`.`title` FROM `albums` AS `t1` JOIN `tracks` AS `t2` ON `t1`.`id` = `t2`.`genre_id` WHERE `t2`.`name` = 'Balls to the Wall'
List name of all tracks in Balls to the Wall.,SELECT `t2`.`name` FROM `albums` AS `t1` JOIN `tracks` AS `t2` ON `t1`.`id` = `t2`.`genre_id` WHERE `t1`.`title` = 'Balls to the Wall'
What is the name of all tracks in the album named Balls to the Wall?,SELECT `t2`.`name` FROM `albums` AS `t1` JOIN `tracks` AS `t2` ON `t1`.`id` = `t2`.`genre_id` WHERE `t1`.`title` = 'Balls to the Wall'
List title of albums have the number of tracks greater than 10.,SELECT `t1`.`title` FROM `albums` AS `t1` JOIN `tracks` AS `t2` ON `t1`.`id` = `t2`.`album_id` GROUP BY `t1`.`title` HAVING COUNT(`t1`.`id`) > 10
What are the names of the albums that have more than 10 tracks?,SELECT `t1`.`title` FROM `albums` AS `t1` JOIN `tracks` AS `t2` ON `t1`.`id` = `t2`.`album_id` GROUP BY `t1`.`title` HAVING COUNT(`t1`.`id`) > 10
List the name of tracks belongs to genre Rock and whose media type is MPEG audio file.,SELECT `t2`.`name` FROM `genres` AS `t1` JOIN `tracks` AS `t2` ON `t1`.`id` = `t2`.`genre_id` JOIN `media_types` AS `t3` ON `t3`.`id` = `t2`.`media_type_id` WHERE `t1`.`name` = 'Rock' AND `t3`.`name` = 'MPEG audio file'
What are the names of all Rock tracks that are stored on MPEG audio files?,SELECT `t2`.`name` FROM `genres` AS `t1` JOIN `tracks` AS `t2` ON `t1`.`id` = `t2`.`genre_id` JOIN `media_types` AS `t3` ON `t3`.`id` = `t2`.`media_type_id` WHERE `t1`.`name` = 'Rock' AND `t3`.`name` = 'MPEG audio file'
List the name of tracks belongs to genre Rock or media type is MPEG audio file.,SELECT `t2`.`name` FROM `genres` AS `t1` JOIN `tracks` AS `t2` ON `t1`.`id` = `t2`.`genre_id` JOIN `media_types` AS `t3` ON `t3`.`id` = `t2`.`media_type_id` WHERE `t1`.`name` = 'Rock' OR `t3`.`name` = 'MPEG audio file'
What are the names of all tracks that belong to the Rock genre and whose media type is MPEG?,SELECT `t2`.`name` FROM `genres` AS `t1` JOIN `tracks` AS `t2` ON `t1`.`id` = `t2`.`genre_id` JOIN `media_types` AS `t3` ON `t3`.`id` = `t2`.`media_type_id` WHERE `t1`.`name` = 'Rock' OR `t3`.`name` = 'MPEG audio file'
List the name of tracks belongs to genre Rock or genre Jazz.,SELECT `t2`.`name` FROM `genres` AS `t1` JOIN `tracks` AS `t2` ON `t1`.`id` = `t2`.`genre_id` WHERE `t1`.`name` = 'Rock' OR `t1`.`name` = 'Jazz'
What are the names of the tracks that are Rock or Jazz songs?,SELECT `t2`.`name` FROM `genres` AS `t1` JOIN `tracks` AS `t2` ON `t1`.`id` = `t2`.`genre_id` WHERE `t1`.`name` = 'Rock' OR `t1`.`name` = 'Jazz'
List the name of all tracks in the playlists of Movies.,SELECT `t1`.`name` FROM `tracks` AS `t1` JOIN `playlist_tracks` AS `t2` ON `t1`.`id` = `t2`.`track_id` JOIN `playlists` AS `t3` ON `t3`.`id` = `t2`.`playlist_id` WHERE `t3`.`name` = 'Movies'
What are the names of all tracks that are on playlists titled Movies?,SELECT `t1`.`name` FROM `tracks` AS `t1` JOIN `playlist_tracks` AS `t2` ON `t1`.`id` = `t2`.`track_id` JOIN `playlists` AS `t3` ON `t3`.`id` = `t2`.`playlist_id` WHERE `t3`.`name` = 'Movies'
List the name of playlist which has number of tracks greater than 100.,SELECT `t2`.`name` FROM `playlist_tracks` AS `t1` JOIN `playlists` AS `t2` ON `t2`.`id` = `t1`.`playlist_id` GROUP BY `t2`.`name` HAVING COUNT(`t1`.`track_id`) > 100
What are the names of all playlists that have more than 100 tracks?,SELECT `t2`.`name` FROM `playlist_tracks` AS `t1` JOIN `playlists` AS `t2` ON `t2`.`id` = `t1`.`playlist_id` GROUP BY `t2`.`name` HAVING COUNT(`t1`.`track_id`) > 100
List all tracks bought by customer Daan Peeters.,SELECT `t1`.`name` FROM `tracks` AS `t1` JOIN `invoice_lines` AS `t2` ON `t1`.`id` = `t2`.`track_id` JOIN `invoices` AS `t3` ON `t3`.`id` = `t2`.`invoice_id` JOIN `customers` AS `t4` ON `t4`.`id` = `t3`.`customer_id` WHERE `t4`.`first_name` = 'Daan' AND `t4`.`last_name` = 'Peeters'
What are the tracks that Dean Peeters bought?,SELECT `t1`.`name` FROM `tracks` AS `t1` JOIN `invoice_lines` AS `t2` ON `t1`.`id` = `t2`.`track_id` JOIN `invoices` AS `t3` ON `t3`.`id` = `t2`.`invoice_id` JOIN `customers` AS `t4` ON `t4`.`id` = `t3`.`customer_id` WHERE `t4`.`first_name` = 'Daan' AND `t4`.`last_name` = 'Peeters'
How much is the track Fast As a Shark?,SELECT `unit_price` FROM `tracks` WHERE `name` = 'Fast As a Shark'
"What is the unit price of the tune ""Fast As a Shark""?",SELECT `unit_price` FROM `tracks` WHERE `name` = 'Fast As a Shark'
Find the name of tracks which are in Movies playlist but not in music playlist.,SELECT `t1`.`name` FROM `tracks` AS `t1` JOIN `playlist_tracks` AS `t2` ON `t1`.`id` = `t2`.`track_id` JOIN `playlists` AS `t3` ON `t2`.`playlist_id` = `t3`.`id` WHERE `t3`.`name` = 'Movies' EXCEPT SELECT `t1`.`name` FROM `tracks` AS `t1` JOIN `playlist_tracks` AS `t2` ON `t1`.`id` = `t2`.`track_id` JOIN `playlists` AS `t3` ON `t2`.`playlist_id` = `t3`.`id` WHERE `t3`.`name` = 'Music'
What are the names of all tracks that are on the Movies playlist but not in the music playlist?,SELECT `t1`.`name` FROM `tracks` AS `t1` JOIN `playlist_tracks` AS `t2` ON `t1`.`id` = `t2`.`track_id` JOIN `playlists` AS `t3` ON `t2`.`playlist_id` = `t3`.`id` WHERE `t3`.`name` = 'Movies' EXCEPT SELECT `t1`.`name` FROM `tracks` AS `t1` JOIN `playlist_tracks` AS `t2` ON `t1`.`id` = `t2`.`track_id` JOIN `playlists` AS `t3` ON `t2`.`playlist_id` = `t3`.`id` WHERE `t3`.`name` = 'Music'
Find the name of tracks which are in both Movies and music playlists.,SELECT `t1`.`name` FROM `tracks` AS `t1` JOIN `playlist_tracks` AS `t2` ON `t1`.`id` = `t2`.`track_id` JOIN `playlists` AS `t3` ON `t2`.`playlist_id` = `t3`.`id` WHERE `t3`.`name` = 'Movies' INTERSECT SELECT `t1`.`name` FROM `tracks` AS `t1` JOIN `playlist_tracks` AS `t2` ON `t1`.`id` = `t2`.`track_id` JOIN `playlists` AS `t3` ON `t2`.`playlist_id` = `t3`.`id` WHERE `t3`.`name` = 'Music'
What are the names of all the tracks that are in both the Movies and music playlists?,SELECT `t1`.`name` FROM `tracks` AS `t1` JOIN `playlist_tracks` AS `t2` ON `t1`.`id` = `t2`.`track_id` JOIN `playlists` AS `t3` ON `t2`.`playlist_id` = `t3`.`id` WHERE `t3`.`name` = 'Movies' INTERSECT SELECT `t1`.`name` FROM `tracks` AS `t1` JOIN `playlist_tracks` AS `t2` ON `t1`.`id` = `t2`.`track_id` JOIN `playlists` AS `t3` ON `t2`.`playlist_id` = `t3`.`id` WHERE `t3`.`name` = 'Music'
Find number of tracks in each genre?,"SELECT COUNT(*), `t1`.`name` FROM `genres` AS `t1` JOIN `tracks` AS `t2` ON `t1`.`id` = `t2`.`genre_id` GROUP BY `t1`.`name`"
How many tracks are in each genre?,"SELECT COUNT(*), `t1`.`name` FROM `genres` AS `t1` JOIN `tracks` AS `t2` ON `t1`.`id` = `t2`.`genre_id` GROUP BY `t1`.`name`"
