question,sql
HOw many engineers are older than 30?,SELECT COUNT(*) FROM `Person` WHERE `age` > 30 AND `job` = 'engineer'
What is the average age for each gender?,"SELECT AVG(`age`), `gender` FROM `Person` GROUP BY `gender`"
"How old is each gender, on average?","SELECT AVG(`age`), `gender` FROM `Person` GROUP BY `gender`"
What is average age for different job title?,"SELECT AVG(`age`), `job` FROM `Person` GROUP BY `job`"
How old is the average person for each job?,"SELECT AVG(`age`), `job` FROM `Person` GROUP BY `job`"
What is average age of male for different job title?,"SELECT AVG(`age`), `job` FROM `Person` WHERE `gender` = 'male' GROUP BY `job`"
What is the average age for a male in each job?,"SELECT AVG(`age`), `job` FROM `Person` WHERE `gender` = 'male' GROUP BY `job`"
What is minimum age for different job title?,"SELECT MIN(`age`), `job` FROM `Person` GROUP BY `job`"
How old is the youngest person for each job?,"SELECT MIN(`age`), `job` FROM `Person` GROUP BY `job`"
Find the number of people who is under 40 for each gender.,"SELECT COUNT(*), `gender` FROM `Person` WHERE `age` < 40 GROUP BY `gender`"
How many people are under 40 for each gender?,"SELECT COUNT(*), `gender` FROM `Person` WHERE `age` < 40 GROUP BY `gender`"
Find the name of people whose age is greater than any engineer sorted by their age.,SELECT `name` FROM `Person` WHERE `age` > (SELECT MIN(`age`) FROM `Person` WHERE `job` = 'engineer') ORDER BY `age`
What is the name of all the people who are older than at least one engineer? Order them by age.,SELECT `name` FROM `Person` WHERE `age` > (SELECT MIN(`age`) FROM `Person` WHERE `job` = 'engineer') ORDER BY `age`
Find the number of people whose age is greater than all engineers.,SELECT COUNT(*) FROM `Person` WHERE `age` > (SELECT MAX(`age`) FROM `Person` WHERE `job` = 'engineer')
How many people are older than every engineer?,SELECT COUNT(*) FROM `Person` WHERE `age` > (SELECT MAX(`age`) FROM `Person` WHERE `job` = 'engineer')
"list the name, job title of all people ordered by their names.","SELECT `name`, `job` FROM `Person` ORDER BY `name`"
What are the names and job titles of every person ordered alphabetically by name?,"SELECT `name`, `job` FROM `Person` ORDER BY `name`"
Find the names of all person sorted in the descending order using age.,SELECT `name` FROM `Person` ORDER BY `age` DESC
What are the names of everybody sorted by age in descending order?,SELECT `name` FROM `Person` ORDER BY `age` DESC
Find the name and age of all males in order of their age.,SELECT `name` FROM `Person` WHERE `gender` = 'male' ORDER BY `age`
What is the name and age of every male? Order the results by age.,SELECT `name` FROM `Person` WHERE `gender` = 'male' ORDER BY `age`
Find the name and age of the person who is a friend of both Dan and Alice.,"SELECT `t1`.`name`, `t1`.`age` FROM `Person` AS `t1` JOIN `PersonFriend` AS `t2` ON `t1`.`name` = `t2`.`name` WHERE `t2`.`friend` = 'Dan' INTERSECT SELECT `t1`.`name`, `t1`.`age` FROM `Person` AS `t1` JOIN `PersonFriend` AS `t2` ON `t1`.`name` = `t2`.`name` WHERE `t2`.`friend` = 'Alice'"
What are the names and ages of every person who is a friend of both Dan and Alice?,"SELECT `t1`.`name`, `t1`.`age` FROM `Person` AS `t1` JOIN `PersonFriend` AS `t2` ON `t1`.`name` = `t2`.`name` WHERE `t2`.`friend` = 'Dan' INTERSECT SELECT `t1`.`name`, `t1`.`age` FROM `Person` AS `t1` JOIN `PersonFriend` AS `t2` ON `t1`.`name` = `t2`.`name` WHERE `t2`.`friend` = 'Alice'"
Find the name and age of the person who is a friend of Dan or Alice.,"SELECT DISTINCT `t1`.`name`, `t1`.`age` FROM `Person` AS `t1` JOIN `PersonFriend` AS `t2` ON `t1`.`name` = `t2`.`name` WHERE `t2`.`friend` = 'Dan' OR `t2`.`friend` = 'Alice'"
What are the different names and ages of every friend of either Dan or alice?,"SELECT DISTINCT `t1`.`name`, `t1`.`age` FROM `Person` AS `t1` JOIN `PersonFriend` AS `t2` ON `t1`.`name` = `t2`.`name` WHERE `t2`.`friend` = 'Dan' OR `t2`.`friend` = 'Alice'"
Find the name of the person who has friends with age above 40 and under age 30?,SELECT `t1`.`name` FROM `Person` AS `t1` JOIN `PersonFriend` AS `t2` ON `t1`.`name` = `t2`.`name` WHERE `t2`.`friend` IN (SELECT `name` FROM `Person` WHERE `age` > 40) INTERSECT SELECT `t1`.`name` FROM `Person` AS `t1` JOIN `PersonFriend` AS `t2` ON `t1`.`name` = `t2`.`name` WHERE `t2`.`friend` IN (SELECT `name` FROM `Person` WHERE `age` < 30)
What are the names of every person who has a friend over 40 and under 30?,SELECT `t1`.`name` FROM `Person` AS `t1` JOIN `PersonFriend` AS `t2` ON `t1`.`name` = `t2`.`name` WHERE `t2`.`friend` IN (SELECT `name` FROM `Person` WHERE `age` > 40) INTERSECT SELECT `t1`.`name` FROM `Person` AS `t1` JOIN `PersonFriend` AS `t2` ON `t1`.`name` = `t2`.`name` WHERE `t2`.`friend` IN (SELECT `name` FROM `Person` WHERE `age` < 30)
Find the name of the person who has friends with age above 40 but not under age 30?,SELECT `t1`.`name` FROM `Person` AS `t1` JOIN `PersonFriend` AS `t2` ON `t1`.`name` = `t2`.`name` WHERE `t2`.`friend` IN (SELECT `name` FROM `Person` WHERE `age` > 40) EXCEPT SELECT `t1`.`name` FROM `Person` AS `t1` JOIN `PersonFriend` AS `t2` ON `t1`.`name` = `t2`.`name` WHERE `t2`.`friend` IN (SELECT `name` FROM `Person` WHERE `age` < 30)
What are the names of the people who are older 40 but no friends under age 30?,SELECT `t1`.`name` FROM `Person` AS `t1` JOIN `PersonFriend` AS `t2` ON `t1`.`name` = `t2`.`name` WHERE `t2`.`friend` IN (SELECT `name` FROM `Person` WHERE `age` > 40) EXCEPT SELECT `t1`.`name` FROM `Person` AS `t1` JOIN `PersonFriend` AS `t2` ON `t1`.`name` = `t2`.`name` WHERE `t2`.`friend` IN (SELECT `name` FROM `Person` WHERE `age` < 30)
Find the name of the person who has no student friends.,SELECT `name` FROM `Person` EXCEPT SELECT `t2`.`name` FROM `Person` AS `t1` JOIN `PersonFriend` AS `t2` ON `t1`.`name` = `t2`.`friend` WHERE `t1`.`job` = 'student'
What are the names of the people who have no friends who are students?,SELECT `name` FROM `Person` EXCEPT SELECT `t2`.`name` FROM `Person` AS `t1` JOIN `PersonFriend` AS `t2` ON `t1`.`name` = `t2`.`friend` WHERE `t1`.`job` = 'student'
Find the person who has exactly one friend.,SELECT `name` FROM `PersonFriend` GROUP BY `name` HAVING COUNT(*) = 1
What are the names of everybody who has exactly one friend?,SELECT `name` FROM `PersonFriend` GROUP BY `name` HAVING COUNT(*) = 1
Who are the friends of Bob?,SELECT `t2`.`friend` FROM `Person` AS `t1` JOIN `PersonFriend` AS `t2` ON `t1`.`name` = `t2`.`name` WHERE `t1`.`name` = 'Bob'
Who are Bob's friends?,SELECT `t2`.`friend` FROM `Person` AS `t1` JOIN `PersonFriend` AS `t2` ON `t1`.`name` = `t2`.`name` WHERE `t1`.`name` = 'Bob'
Find the name of persons who are friends with Bob.,SELECT `t1`.`name` FROM `Person` AS `t1` JOIN `PersonFriend` AS `t2` ON `t1`.`name` = `t2`.`name` WHERE `t2`.`friend` = 'Bob'
What are the names of all of Bob's friends?,SELECT `t1`.`name` FROM `Person` AS `t1` JOIN `PersonFriend` AS `t2` ON `t1`.`name` = `t2`.`name` WHERE `t2`.`friend` = 'Bob'
Find the names of females who are friends with Zach,SELECT `t1`.`name` FROM `Person` AS `t1` JOIN `PersonFriend` AS `t2` ON `t1`.`name` = `t2`.`name` WHERE `t2`.`friend` = 'Zach' AND `t1`.`gender` = 'female'
What are the names of all females who are friends with Zach?,SELECT `t1`.`name` FROM `Person` AS `t1` JOIN `PersonFriend` AS `t2` ON `t1`.`name` = `t2`.`name` WHERE `t2`.`friend` = 'Zach' AND `t1`.`gender` = 'female'
Find the female friends of Alice.,SELECT `t2`.`friend` FROM `Person` AS `t1` JOIN `PersonFriend` AS `t2` ON `t1`.`name` = `t2`.`friend` WHERE `t2`.`name` = 'Alice' AND `t1`.`gender` = 'female'
What are all the friends of Alice who are female?,SELECT `t2`.`friend` FROM `Person` AS `t1` JOIN `PersonFriend` AS `t2` ON `t1`.`name` = `t2`.`friend` WHERE `t2`.`name` = 'Alice' AND `t1`.`gender` = 'female'
Find the male friend of Alice whose job is a doctor?,SELECT `t2`.`friend` FROM `Person` AS `t1` JOIN `PersonFriend` AS `t2` ON `t1`.`name` = `t2`.`friend` WHERE `t2`.`name` = 'Alice' AND `t1`.`gender` = 'male' AND `t1`.`job` = 'doctor'
Who are the friends of Alice that are doctors?,SELECT `t2`.`friend` FROM `Person` AS `t1` JOIN `PersonFriend` AS `t2` ON `t1`.`name` = `t2`.`friend` WHERE `t2`.`name` = 'Alice' AND `t1`.`gender` = 'male' AND `t1`.`job` = 'doctor'
Who has a friend that is from new york city?,SELECT `t2`.`name` FROM `Person` AS `t1` JOIN `PersonFriend` AS `t2` ON `t1`.`name` = `t2`.`friend` WHERE `t1`.`city` = 'new york city'
What are the names of all friends who are from New York?,SELECT `t2`.`name` FROM `Person` AS `t1` JOIN `PersonFriend` AS `t2` ON `t1`.`name` = `t2`.`friend` WHERE `t1`.`city` = 'new york city'
Who has friends that are younger than the average age?,SELECT DISTINCT `t2`.`name` FROM `Person` AS `t1` JOIN `PersonFriend` AS `t2` ON `t1`.`name` = `t2`.`friend` WHERE `t1`.`age` < (SELECT AVG(`age`) FROM `Person`)
What are the different names of friends who are younger than the average age for a friend?,SELECT DISTINCT `t2`.`name` FROM `Person` AS `t1` JOIN `PersonFriend` AS `t2` ON `t1`.`name` = `t2`.`friend` WHERE `t1`.`age` < (SELECT AVG(`age`) FROM `Person`)
Who has friends that are older than the average age? Print their friends and their ages as well,"SELECT DISTINCT `t2`.`name`, `t2`.`friend`, `t1`.`age` FROM `Person` AS `t1` JOIN `PersonFriend` AS `t2` ON `t1`.`name` = `t2`.`friend` WHERE `t1`.`age` > (SELECT AVG(`age`) FROM `Person`)"
"Whare the names, friends, and ages of all people who are older than the average age of a person?","SELECT DISTINCT `t2`.`name`, `t2`.`friend`, `t1`.`age` FROM `Person` AS `t1` JOIN `PersonFriend` AS `t2` ON `t1`.`name` = `t2`.`friend` WHERE `t1`.`age` > (SELECT AVG(`age`) FROM `Person`)"
Who is the friend of Zach with longest year relationship?,SELECT `friend` FROM `PersonFriend` WHERE `name` = 'Zach' AND `YEAR` = (SELECT MAX(`YEAR`) FROM `PersonFriend` WHERE `name` = 'Zach')
Which friend of Zach has the longest-lasting friendship?,SELECT `friend` FROM `PersonFriend` WHERE `name` = 'Zach' AND `YEAR` = (SELECT MAX(`YEAR`) FROM `PersonFriend` WHERE `name` = 'Zach')
What is the age of the friend of Zach with longest year relationship?,SELECT `t1`.`age` FROM `Person` AS `t1` JOIN `PersonFriend` AS `t2` ON `t1`.`name` = `t2`.`friend` WHERE `t2`.`name` = 'Zach' AND `t2`.`year` = (SELECT MAX(`YEAR`) FROM `PersonFriend` WHERE `name` = 'Zach')
What are the ages of all of Zach's friends who are in the longest relationship?,SELECT `t1`.`age` FROM `Person` AS `t1` JOIN `PersonFriend` AS `t2` ON `t1`.`name` = `t2`.`friend` WHERE `t2`.`name` = 'Zach' AND `t2`.`year` = (SELECT MAX(`YEAR`) FROM `PersonFriend` WHERE `name` = 'Zach')
Find the name of persons who are friends with Alice for the shortest years.,SELECT `name` FROM `PersonFriend` WHERE `friend` = 'Alice' AND `YEAR` = (SELECT MIN(`YEAR`) FROM `PersonFriend` WHERE `friend` = 'Alice')
What are the names of all people who are friends with Alice for the shortest amount of time?,SELECT `name` FROM `PersonFriend` WHERE `friend` = 'Alice' AND `YEAR` = (SELECT MIN(`YEAR`) FROM `PersonFriend` WHERE `friend` = 'Alice')
"Find the name, age, and job title of persons who are friends with Alice for the longest years.","SELECT `t1`.`name`, `t1`.`age`, `t1`.`job` FROM `Person` AS `t1` JOIN `PersonFriend` AS `t2` ON `t1`.`name` = `t2`.`name` WHERE `t2`.`friend` = 'Alice' AND `t2`.`year` = (SELECT MAX(`YEAR`) FROM `PersonFriend` WHERE `friend` = 'Alice')"
"What are the names, ages, and jobs of all people who are friends with Alice for the longest amount of time?","SELECT `t1`.`name`, `t1`.`age`, `t1`.`job` FROM `Person` AS `t1` JOIN `PersonFriend` AS `t2` ON `t1`.`name` = `t2`.`name` WHERE `t2`.`friend` = 'Alice' AND `t2`.`year` = (SELECT MAX(`YEAR`) FROM `PersonFriend` WHERE `friend` = 'Alice')"
Who is the person that has no friend?,SELECT `name` FROM `Person` EXCEPT SELECT `name` FROM `PersonFriend`
What are the names of all people who do not have friends?,SELECT `name` FROM `Person` EXCEPT SELECT `name` FROM `PersonFriend`
Which person whose friends have the oldest average age?,"SELECT `t2`.`name`, AVG(`t1`.`age`) FROM `Person` AS `t1` JOIN `PersonFriend` AS `t2` ON `t1`.`name` = `t2`.`friend` GROUP BY `t2`.`name` ORDER BY AVG(`t1`.`age`) DESC LIMIT 1"
"What is the name of the person who has the oldest average age for their friends, and what is that average age?","SELECT `t2`.`name`, AVG(`t1`.`age`) FROM `Person` AS `t1` JOIN `PersonFriend` AS `t2` ON `t1`.`name` = `t2`.`friend` GROUP BY `t2`.`name` ORDER BY AVG(`t1`.`age`) DESC LIMIT 1"
What is the total number of people who has no friend living in the city of Austin.,SELECT COUNT(DISTINCT `name`) FROM `PersonFriend` WHERE NOT `friend` IN (SELECT `name` FROM `Person` WHERE `city` = 'Austin')
What is the total number of people who have no friends living in Austin?,SELECT COUNT(DISTINCT `name`) FROM `PersonFriend` WHERE NOT `friend` IN (SELECT `name` FROM `Person` WHERE `city` = 'Austin')
Find Alice's friends of friends.,SELECT DISTINCT `t4`.`name` FROM `PersonFriend` AS `t1` JOIN `Person` AS `t2` ON `t1`.`name` = `t2`.`name` JOIN `PersonFriend` AS `t3` ON `t1`.`friend` = `t3`.`name` JOIN `PersonFriend` AS `t4` ON `t3`.`friend` = `t4`.`name` WHERE `t2`.`name` = 'Alice' AND `t4`.`name` <> 'Alice'
What are the names of all of Alice's friends of friends?,SELECT DISTINCT `t4`.`name` FROM `PersonFriend` AS `t1` JOIN `Person` AS `t2` ON `t1`.`name` = `t2`.`name` JOIN `PersonFriend` AS `t3` ON `t1`.`friend` = `t3`.`name` JOIN `PersonFriend` AS `t4` ON `t3`.`friend` = `t4`.`name` WHERE `t2`.`name` = 'Alice' AND `t4`.`name` <> 'Alice'
