question,sql
What is the name of the product with the color description 'yellow'?,SELECT `T1`.`product_name` FROM `products` AS `T1` JOIN `ref_colors` AS `T2` ON `T1`.`color_code` = `T2`.`color_code` WHERE `T2`.`color_description` = 'yellow'
Give the name of the products that have a color description 'yellow'.,SELECT `T1`.`product_name` FROM `products` AS `T1` JOIN `ref_colors` AS `T2` ON `T1`.`color_code` = `T2`.`color_code` WHERE `T2`.`color_description` = 'yellow'
Find the category descriptions of the products whose descriptions include letter 't'.,SELECT `T1`.`product_category_description` FROM `ref_product_categories` AS `T1` JOIN `products` AS `T2` ON `T1`.`product_category_code` = `T2`.`product_category_code` WHERE `T2`.`product_description` LIKE '%t%'
What are the descriptions of the categories that products with product descriptions that contain the letter t are in?,SELECT `T1`.`product_category_description` FROM `ref_product_categories` AS `T1` JOIN `products` AS `T2` ON `T1`.`product_category_code` = `T2`.`product_category_code` WHERE `T2`.`product_description` LIKE '%t%'
"What is the color description of the product with name ""catnip""?",SELECT `t2`.`color_description` FROM `products` AS `t1` JOIN `ref_colors` AS `t2` ON `t1`.`color_code` = `t2`.`color_code` WHERE `t1`.`product_name` = `catnip`
Give the color description for the product 'catnip'.,SELECT `t2`.`color_description` FROM `products` AS `t1` JOIN `ref_colors` AS `t2` ON `t1`.`color_code` = `t2`.`color_code` WHERE `t1`.`product_name` = `catnip`
"What is the color code and description of the product named ""chervil""?","SELECT `t1`.`color_code`, `t2`.`color_description` FROM `products` AS `t1` JOIN `ref_colors` AS `t2` ON `t1`.`color_code` = `t2`.`color_code` WHERE `t1`.`product_name` = `chervil`"
Return the color code and description for the product with the name 'chervil'.,"SELECT `t1`.`color_code`, `t2`.`color_description` FROM `products` AS `t1` JOIN `ref_colors` AS `t2` ON `t1`.`color_code` = `t2`.`color_code` WHERE `t1`.`product_name` = `chervil`"
Find the id and color description of the products with at least 2 characteristics.,"SELECT `t1`.`product_id`, `t2`.`color_description` FROM `products` AS `t1` JOIN `ref_colors` AS `t2` ON `t1`.`color_code` = `t2`.`color_code` JOIN `product_characteristics` AS `t3` ON `t1`.`product_id` = `t3`.`product_id` GROUP BY `t1`.`product_id` HAVING COUNT(*) >= 2"
What are the product ids and color descriptions for products with two or more characteristics?,"SELECT `t1`.`product_id`, `t2`.`color_description` FROM `products` AS `t1` JOIN `ref_colors` AS `t2` ON `t1`.`color_code` = `t2`.`color_code` JOIN `product_characteristics` AS `t3` ON `t1`.`product_id` = `t3`.`product_id` GROUP BY `t1`.`product_id` HAVING COUNT(*) >= 2"
"List all the product names with the color description ""white"".",SELECT `t1`.`product_name` FROM `products` AS `t1` JOIN `ref_colors` AS `t2` ON `t1`.`color_code` = `t2`.`color_code` WHERE `t2`.`color_description` = `white`
What are the names of products with 'white' as their color description?,SELECT `t1`.`product_name` FROM `products` AS `t1` JOIN `ref_colors` AS `t2` ON `t1`.`color_code` = `t2`.`color_code` WHERE `t2`.`color_description` = `white`
"What are the name and typical buying and selling prices of the products that have color described as ""yellow""?","SELECT `t1`.`product_name`, `t1`.`typical_buying_price`, `t1`.`typical_selling_price` FROM `products` AS `t1` JOIN `ref_colors` AS `t2` ON `t1`.`color_code` = `t2`.`color_code` WHERE `t2`.`color_description` = `yellow`"
Return the names and typical buying and selling prices for products that have 'yellow' as their color description.,"SELECT `t1`.`product_name`, `t1`.`typical_buying_price`, `t1`.`typical_selling_price` FROM `products` AS `t1` JOIN `ref_colors` AS `t2` ON `t1`.`color_code` = `t2`.`color_code` WHERE `t2`.`color_description` = `yellow`"
"How many characteristics does the product named ""sesame"" have?",SELECT COUNT(*) FROM `products` AS `t1` JOIN `product_characteristics` AS `t2` ON `t1`.`product_id` = `t2`.`product_id` WHERE `t1`.`product_name` = `sesame`
Count the number of characteristics the product 'sesame' has.,SELECT COUNT(*) FROM `products` AS `t1` JOIN `product_characteristics` AS `t2` ON `t1`.`product_id` = `t2`.`product_id` WHERE `t1`.`product_name` = `sesame`
"How many distinct characteristic names does the product ""cumin"" have?",SELECT COUNT(DISTINCT `t3`.`characteristic_name`) FROM `products` AS `t1` JOIN `product_characteristics` AS `t2` ON `t1`.`product_id` = `t2`.`product_id` JOIN `CHARACTERISTICS` AS `t3` ON `t2`.`characteristic_id` = `t3`.`characteristic_id` WHERE `t1`.`product_name` = `sesame`
Count the number of different characteristic names the product 'cumin' has.,SELECT COUNT(DISTINCT `t3`.`characteristic_name`) FROM `products` AS `t1` JOIN `product_characteristics` AS `t2` ON `t1`.`product_id` = `t2`.`product_id` JOIN `CHARACTERISTICS` AS `t3` ON `t2`.`characteristic_id` = `t3`.`characteristic_id` WHERE `t1`.`product_name` = `sesame`
"What are all the characteristic names of product ""sesame""?",SELECT `t3`.`characteristic_name` FROM `products` AS `t1` JOIN `product_characteristics` AS `t2` ON `t1`.`product_id` = `t2`.`product_id` JOIN `CHARACTERISTICS` AS `t3` ON `t2`.`characteristic_id` = `t3`.`characteristic_id` WHERE `t1`.`product_name` = `sesame`
Return the characteristic names of the 'sesame' product.,SELECT `t3`.`characteristic_name` FROM `products` AS `t1` JOIN `product_characteristics` AS `t2` ON `t1`.`product_id` = `t2`.`product_id` JOIN `CHARACTERISTICS` AS `t3` ON `t2`.`characteristic_id` = `t3`.`characteristic_id` WHERE `t1`.`product_name` = `sesame`
"List all the characteristic names and data types of product ""cumin"".","SELECT `t3`.`characteristic_name`, `t3`.`characteristic_data_type` FROM `products` AS `t1` JOIN `product_characteristics` AS `t2` ON `t1`.`product_id` = `t2`.`product_id` JOIN `CHARACTERISTICS` AS `t3` ON `t2`.`characteristic_id` = `t3`.`characteristic_id` WHERE `t1`.`product_name` = `cumin`"
What are the names and data types of the characteristics of the 'cumin' product?,"SELECT `t3`.`characteristic_name`, `t3`.`characteristic_data_type` FROM `products` AS `t1` JOIN `product_characteristics` AS `t2` ON `t1`.`product_id` = `t2`.`product_id` JOIN `CHARACTERISTICS` AS `t3` ON `t2`.`characteristic_id` = `t3`.`characteristic_id` WHERE `t1`.`product_name` = `cumin`"
"List all characteristics of product named ""sesame"" with type code ""Grade"".",SELECT `t3`.`characteristic_name` FROM `products` AS `t1` JOIN `product_characteristics` AS `t2` ON `t1`.`product_id` = `t2`.`product_id` JOIN `CHARACTERISTICS` AS `t3` ON `t2`.`characteristic_id` = `t3`.`characteristic_id` WHERE `t1`.`product_name` = `sesame` AND `t3`.`characteristic_type_code` = `Grade`
What are the names of the characteristics of the product 'sesame' that have the characteristic type code 'Grade'?,SELECT `t3`.`characteristic_name` FROM `products` AS `t1` JOIN `product_characteristics` AS `t2` ON `t1`.`product_id` = `t2`.`product_id` JOIN `CHARACTERISTICS` AS `t3` ON `t2`.`characteristic_id` = `t3`.`characteristic_id` WHERE `t1`.`product_name` = `sesame` AND `t3`.`characteristic_type_code` = `Grade`
"How many characteristics does the product named ""laurel"" have?",SELECT COUNT(*) FROM `products` AS `t1` JOIN `product_characteristics` AS `t2` ON `t1`.`product_id` = `t2`.`product_id` JOIN `CHARACTERISTICS` AS `t3` ON `t2`.`characteristic_id` = `t3`.`characteristic_id` WHERE `t1`.`product_name` = `laurel`
Count the number of characteristics of the product named 'laurel'.,SELECT COUNT(*) FROM `products` AS `t1` JOIN `product_characteristics` AS `t2` ON `t1`.`product_id` = `t2`.`product_id` JOIN `CHARACTERISTICS` AS `t3` ON `t2`.`characteristic_id` = `t3`.`characteristic_id` WHERE `t1`.`product_name` = `laurel`
"Find the number of characteristics that the product ""flax"" has.",SELECT COUNT(*) FROM `products` AS `t1` JOIN `product_characteristics` AS `t2` ON `t1`.`product_id` = `t2`.`product_id` JOIN `CHARACTERISTICS` AS `t3` ON `t2`.`characteristic_id` = `t3`.`characteristic_id` WHERE `t1`.`product_name` = `flax`
Count the number of characteristics of the 'flax' product.,SELECT COUNT(*) FROM `products` AS `t1` JOIN `product_characteristics` AS `t2` ON `t1`.`product_id` = `t2`.`product_id` JOIN `CHARACTERISTICS` AS `t3` ON `t2`.`characteristic_id` = `t3`.`characteristic_id` WHERE `t1`.`product_name` = `flax`
"Find the name of the products that have the color description ""red"" and have the characteristic name ""fast"".",SELECT `product_name` FROM `products` AS `t1` JOIN `product_characteristics` AS `t2` ON `t1`.`product_id` = `t2`.`product_id` JOIN `CHARACTERISTICS` AS `t3` ON `t2`.`characteristic_id` = `t3`.`characteristic_id` JOIN `ref_colors` AS `t4` ON `t1`.`color_code` = `t4`.`color_code` WHERE `t4`.`color_description` = `red` AND `t3`.`characteristic_name` = `fast`
What are the names of the products that have a color description of 'red' and the 'fast' characteristic?,SELECT `product_name` FROM `products` AS `t1` JOIN `product_characteristics` AS `t2` ON `t1`.`product_id` = `t2`.`product_id` JOIN `CHARACTERISTICS` AS `t3` ON `t2`.`characteristic_id` = `t3`.`characteristic_id` JOIN `ref_colors` AS `t4` ON `t1`.`color_code` = `t4`.`color_code` WHERE `t4`.`color_description` = `red` AND `t3`.`characteristic_name` = `fast`
"How many products have the characteristic named ""hot""?",SELECT COUNT(*) FROM `products` AS `t1` JOIN `product_characteristics` AS `t2` ON `t1`.`product_id` = `t2`.`product_id` JOIN `CHARACTERISTICS` AS `t3` ON `t2`.`characteristic_id` = `t3`.`characteristic_id` WHERE `t3`.`characteristic_name` = `hot`
Count the number of products with the 'hot' charactersitic.,SELECT COUNT(*) FROM `products` AS `t1` JOIN `product_characteristics` AS `t2` ON `t1`.`product_id` = `t2`.`product_id` JOIN `CHARACTERISTICS` AS `t3` ON `t2`.`characteristic_id` = `t3`.`characteristic_id` WHERE `t3`.`characteristic_name` = `hot`
List the all the distinct names of the products with the characteristic name 'warm'.,SELECT DISTINCT `t1`.`product_name` FROM `products` AS `t1` JOIN `product_characteristics` AS `t2` ON `t1`.`product_id` = `t2`.`product_id` JOIN `CHARACTERISTICS` AS `t3` ON `t2`.`characteristic_id` = `t3`.`characteristic_id` WHERE `t3`.`characteristic_name` = `warm`
What are the different product names for products that have the 'warm' characteristic:?,SELECT DISTINCT `t1`.`product_name` FROM `products` AS `t1` JOIN `product_characteristics` AS `t2` ON `t1`.`product_id` = `t2`.`product_id` JOIN `CHARACTERISTICS` AS `t3` ON `t2`.`characteristic_id` = `t3`.`characteristic_id` WHERE `t3`.`characteristic_name` = `warm`
"Find the number of the products that have their color described as ""red"" and have a characteristic named ""slow"".",SELECT COUNT(*) FROM `products` AS `t1` JOIN `product_characteristics` AS `t2` ON `t1`.`product_id` = `t2`.`product_id` JOIN `CHARACTERISTICS` AS `t3` ON `t2`.`characteristic_id` = `t3`.`characteristic_id` JOIN `ref_colors` AS `t4` ON `t1`.`color_code` = `t4`.`color_code` WHERE `t4`.`color_description` = `red` AND `t3`.`characteristic_name` = `slow`
How many products have the color description 'red' and the characteristic name 'slow'?,SELECT COUNT(*) FROM `products` AS `t1` JOIN `product_characteristics` AS `t2` ON `t1`.`product_id` = `t2`.`product_id` JOIN `CHARACTERISTICS` AS `t3` ON `t2`.`characteristic_id` = `t3`.`characteristic_id` JOIN `ref_colors` AS `t4` ON `t1`.`color_code` = `t4`.`color_code` WHERE `t4`.`color_description` = `red` AND `t3`.`characteristic_name` = `slow`
"Count the products that have the color description ""white"" or have the characteristic name ""hot"".",SELECT COUNT(*) FROM `products` AS `t1` JOIN `product_characteristics` AS `t2` ON `t1`.`product_id` = `t2`.`product_id` JOIN `CHARACTERISTICS` AS `t3` ON `t2`.`characteristic_id` = `t3`.`characteristic_id` JOIN `ref_colors` AS `t4` ON `t1`.`color_code` = `t4`.`color_code` WHERE `t4`.`color_description` = `white` OR `t3`.`characteristic_name` = `hot`
How many products have their color described as 'white' or have a characteristic with the name 'hot'?,SELECT COUNT(*) FROM `products` AS `t1` JOIN `product_characteristics` AS `t2` ON `t1`.`product_id` = `t2`.`product_id` JOIN `CHARACTERISTICS` AS `t3` ON `t2`.`characteristic_id` = `t3`.`characteristic_id` JOIN `ref_colors` AS `t4` ON `t1`.`color_code` = `t4`.`color_code` WHERE `t4`.`color_description` = `white` OR `t3`.`characteristic_name` = `hot`
"What is the unit of measuerment of the product category code ""Herbs""?",SELECT `unit_of_measure` FROM `ref_product_categories` WHERE `product_category_code` = `Herbs`
Return the unit of measure for 'Herb' products.,SELECT `unit_of_measure` FROM `ref_product_categories` WHERE `product_category_code` = `Herbs`
"Find the product category description of the product category with code ""Spices"".",SELECT `product_category_description` FROM `ref_product_categories` WHERE `product_category_code` = `Spices`
What is the description of the product category with the code 'Spices'?,SELECT `product_category_description` FROM `ref_product_categories` WHERE `product_category_code` = `Spices`
"What is the product category description and unit of measurement of category ""Herbs""?","SELECT `product_category_description`, `unit_of_measure` FROM `ref_product_categories` WHERE `product_category_code` = `Herbs`"
Return the description and unit of measurement for products in the 'Herbs' category.,"SELECT `product_category_description`, `unit_of_measure` FROM `ref_product_categories` WHERE `product_category_code` = `Herbs`"
"What is the unit of measurement of product named ""cumin""?",SELECT `t2`.`unit_of_measure` FROM `products` AS `t1` JOIN `ref_product_categories` AS `t2` ON `t1`.`product_category_code` = `t2`.`product_category_code` WHERE `t1`.`product_name` = `cumin`
Give the unit of measure for the product with the name 'cumin'.,SELECT `t2`.`unit_of_measure` FROM `products` AS `t1` JOIN `ref_product_categories` AS `t2` ON `t1`.`product_category_code` = `t2`.`product_category_code` WHERE `t1`.`product_name` = `cumin`
"Find the unit of measurement and product category code of product named ""chervil"".","SELECT `t2`.`unit_of_measure`, `t2`.`product_category_code` FROM `products` AS `t1` JOIN `ref_product_categories` AS `t2` ON `t1`.`product_category_code` = `t2`.`product_category_code` WHERE `t1`.`product_name` = `chervil`"
What are the unit of measure and category code for the 'chervil' product?,"SELECT `t2`.`unit_of_measure`, `t2`.`product_category_code` FROM `products` AS `t1` JOIN `ref_product_categories` AS `t2` ON `t1`.`product_category_code` = `t2`.`product_category_code` WHERE `t1`.`product_name` = `chervil`"
"Find the product names that are colored 'white' but do not have unit of measurement ""Handful"".",SELECT `t1`.`product_name` FROM `products` AS `t1` JOIN `ref_product_categories` AS `t2` ON `t1`.`product_category_code` = `t2`.`product_category_code` JOIN `ref_colors` AS `t3` ON `t1`.`color_code` = `t3`.`color_code` WHERE `t3`.`color_description` = `white` AND `t2`.`unit_of_measure` <> `Handful`
What are the names of products that are not 'white' in color and are not measured by the unit 'Handful'?,SELECT `t1`.`product_name` FROM `products` AS `t1` JOIN `ref_product_categories` AS `t2` ON `t1`.`product_category_code` = `t2`.`product_category_code` JOIN `ref_colors` AS `t3` ON `t1`.`color_code` = `t3`.`color_code` WHERE `t3`.`color_description` = `white` AND `t2`.`unit_of_measure` <> `Handful`
What is the description of the color for most products?,SELECT `t2`.`color_description` FROM `products` AS `t1` JOIN `ref_colors` AS `t2` ON `t1`.`color_code` = `t2`.`color_code` GROUP BY `t2`.`color_description` ORDER BY COUNT(*) DESC LIMIT 1
Return the color description that is most common across all products.,SELECT `t2`.`color_description` FROM `products` AS `t1` JOIN `ref_colors` AS `t2` ON `t1`.`color_code` = `t2`.`color_code` GROUP BY `t2`.`color_description` ORDER BY COUNT(*) DESC LIMIT 1
What is the description of the color used by least products?,SELECT `t2`.`color_description` FROM `products` AS `t1` JOIN `ref_colors` AS `t2` ON `t1`.`color_code` = `t2`.`color_code` GROUP BY `t2`.`color_description` ORDER BY COUNT(*) ASC LIMIT 1
Give the color description that is least common across products.,SELECT `t2`.`color_description` FROM `products` AS `t1` JOIN `ref_colors` AS `t2` ON `t1`.`color_code` = `t2`.`color_code` GROUP BY `t2`.`color_description` ORDER BY COUNT(*) ASC LIMIT 1
What is the characteristic name used by most number of the products?,SELECT `t3`.`characteristic_name` FROM `products` AS `t1` JOIN `product_characteristics` AS `t2` ON `t1`.`product_id` = `t2`.`product_id` JOIN `CHARACTERISTICS` AS `t3` ON `t2`.`characteristic_id` = `t3`.`characteristic_id` GROUP BY `t3`.`characteristic_name` ORDER BY COUNT(*) DESC LIMIT 1
Return the name of the characteristic that is most common across all products.,SELECT `t3`.`characteristic_name` FROM `products` AS `t1` JOIN `product_characteristics` AS `t2` ON `t1`.`product_id` = `t2`.`product_id` JOIN `CHARACTERISTICS` AS `t3` ON `t2`.`characteristic_id` = `t3`.`characteristic_id` GROUP BY `t3`.`characteristic_name` ORDER BY COUNT(*) DESC LIMIT 1
"What are the names, details and data types of the characteristics which are never used by any product?","SELECT `characteristic_name`, `other_characteristic_details`, `characteristic_data_type` FROM `CHARACTERISTICS` EXCEPT SELECT `t1`.`characteristic_name`, `t1`.`other_characteristic_details`, `t1`.`characteristic_data_type` FROM `CHARACTERISTICS` AS `t1` JOIN `product_characteristics` AS `t2` ON `t1`.`characteristic_id` = `t2`.`characteristic_id`"
"Give the names, details, and data types of characteristics that are not found in any product.","SELECT `characteristic_name`, `other_characteristic_details`, `characteristic_data_type` FROM `CHARACTERISTICS` EXCEPT SELECT `t1`.`characteristic_name`, `t1`.`other_characteristic_details`, `t1`.`characteristic_data_type` FROM `CHARACTERISTICS` AS `t1` JOIN `product_characteristics` AS `t2` ON `t1`.`characteristic_id` = `t2`.`characteristic_id`"
What are characteristic names used at least twice across all products?,SELECT `t3`.`characteristic_name` FROM `products` AS `t1` JOIN `product_characteristics` AS `t2` ON `t1`.`product_id` = `t2`.`product_id` JOIN `CHARACTERISTICS` AS `t3` ON `t2`.`characteristic_id` = `t3`.`characteristic_id` GROUP BY `t3`.`characteristic_name` HAVING COUNT(*) >= 2
Give the names of characteristics that are in two or more products?,SELECT `t3`.`characteristic_name` FROM `products` AS `t1` JOIN `product_characteristics` AS `t2` ON `t1`.`product_id` = `t2`.`product_id` JOIN `CHARACTERISTICS` AS `t3` ON `t2`.`characteristic_id` = `t3`.`characteristic_id` GROUP BY `t3`.`characteristic_name` HAVING COUNT(*) >= 2
How many colors are never used by any product?,SELECT COUNT(*) FROM `Ref_colors` WHERE NOT `color_code` IN (SELECT `color_code` FROM `products`)
Count the number of colors that are not used in any products.,SELECT COUNT(*) FROM `Ref_colors` WHERE NOT `color_code` IN (SELECT `color_code` FROM `products`)
