question,sql
Show the document name and the document date for all documents on project with details 'Graph Database project'.,"SELECT document_name ,  document_date FROM Documents AS T1 JOIN projects AS T2 ON T1.project_id  =  T2.project_id WHERE T2.project_details  =  'Graph Database project'"
What are the names and dates for documents corresponding to project that has the details 'Graph Database project'?,"SELECT document_name ,  document_date FROM Documents AS T1 JOIN projects AS T2 ON T1.project_id  =  T2.project_id WHERE T2.project_details  =  'Graph Database project'"
Show project ids and the number of documents in each project.,"SELECT project_id ,  count(*) FROM Documents GROUP BY project_id"
How many documents correspond with each project id?,"SELECT project_id ,  count(*) FROM Documents GROUP BY project_id"
What is the id of the project with least number of documents?,SELECT project_id FROM Documents GROUP BY project_id ORDER BY count(*) ASC LIMIT 1
Return the id of the project that has the fewest corresponding documents.,SELECT project_id FROM Documents GROUP BY project_id ORDER BY count(*) ASC LIMIT 1
Show the ids for projects with at least 2 documents.,SELECT project_id FROM Documents GROUP BY project_id HAVING count(*)  >=  2
What are project ids of projects that have 2 or more corresponding documents?,SELECT project_id FROM Documents GROUP BY project_id HAVING count(*)  >=  2
List document type codes and the number of documents in each code.,"SELECT document_type_code ,  count(*) FROM Documents GROUP BY document_type_code"
How many documents are there of each type?,"SELECT document_type_code ,  count(*) FROM Documents GROUP BY document_type_code"
What is the document type code with most number of documents?,SELECT document_type_code FROM Documents GROUP BY document_type_code ORDER BY count(*) DESC LIMIT 1
Return the code of the document type that is most common.,SELECT document_type_code FROM Documents GROUP BY document_type_code ORDER BY count(*) DESC LIMIT 1
Show the document type code with fewer than 3 documents.,SELECT document_type_code FROM Documents GROUP BY document_type_code HAVING count(*)  <  3
What are the codes corresponding to document types for which there are less than 3 documents?,SELECT document_type_code FROM Documents GROUP BY document_type_code HAVING count(*)  <  3
Show the statement detail and the corresponding document name for the statement with detail 'Private Project'.,"SELECT T1.statement_details ,  T2.document_name FROM Statements AS T1 JOIN Documents AS T2 ON T1.statement_id  =  T2.document_id WHERE T1.statement_details  =  'Private Project'"
"What are the details for statements with the details 'Private Project', and what are the names of the corresponding documents?","SELECT T1.statement_details ,  T2.document_name FROM Statements AS T1 JOIN Documents AS T2 ON T1.statement_id  =  T2.document_id WHERE T1.statement_details  =  'Private Project'"
"Show all document type codes, document type names, document type descriptions.","SELECT document_type_code ,  document_type_name ,  document_type_description FROM Ref_document_types"
"What are the codes, names, and descriptions of the different document types?","SELECT document_type_code ,  document_type_name ,  document_type_description FROM Ref_document_types"
What is the document type description for document type named Film?,"SELECT document_type_description FROM Ref_document_types WHERE document_type_name  =  ""Film"""
Return the description of the document type name 'Film'.,"SELECT document_type_description FROM Ref_document_types WHERE document_type_name  =  ""Film"""
What is the document type name and the document type description and creation date for all the documents?,"SELECT T1.document_type_name ,  T1.document_type_description ,  T2.Document_date FROM Ref_document_types AS T1 JOIN Documents AS T2 ON T1.document_type_code  =  T2.document_type_code"
"Return the type name, type description, and date of creation for each document.","SELECT T1.document_type_name ,  T1.document_type_description ,  T2.Document_date FROM Ref_document_types AS T1 JOIN Documents AS T2 ON T1.document_type_code  =  T2.document_type_code"
Show the number of projects.,SELECT count(*) FROM Projects
How many projects are there?,SELECT count(*) FROM Projects
List ids and details for all projects.,"SELECT project_id ,  project_details FROM Projects"
What are the ids and details for each project?,"SELECT project_id ,  project_details FROM Projects"
What is the project id and detail for the project with at least two documents?,"SELECT T1.project_id ,  T1.project_details FROM Projects AS T1 JOIN Documents AS T2 ON T1.project_id  =  T2.project_id GROUP BY T1.project_id HAVING count(*)  >  2"
Return the ids and details corresponding to projects for which there are more than two documents.,"SELECT T1.project_id ,  T1.project_details FROM Projects AS T1 JOIN Documents AS T2 ON T1.project_id  =  T2.project_id GROUP BY T1.project_id HAVING count(*)  >  2"
"What is the project detail for the project with document ""King Book""?","SELECT T1.project_details FROM Projects AS T1 JOIN Documents AS T2 ON T1.project_id  =  T2.project_id WHERE T2.document_name  =  ""King Book"""
Give the details of the project with the document name 'King Book'.,"SELECT T1.project_details FROM Projects AS T1 JOIN Documents AS T2 ON T1.project_id  =  T2.project_id WHERE T2.document_name  =  ""King Book"""
How many budget types do we have?,SELECT count(*) FROM Ref_budget_codes
Count the number of budget codes.,SELECT count(*) FROM Ref_budget_codes
List all budget type codes and descriptions.,"SELECT budget_type_code ,  budget_type_description FROM Ref_budget_codes"
What are the type codes and descriptions of each budget type?,"SELECT budget_type_code ,  budget_type_description FROM Ref_budget_codes"
What is the description for the budget type with code ORG?,"SELECT budget_type_description FROM Ref_budget_codes WHERE budget_type_code  =  ""ORG"""
Return the description of the budget type that has the code ORG.,"SELECT budget_type_description FROM Ref_budget_codes WHERE budget_type_code  =  ""ORG"""
How many documents have expenses?,SELECT count(*) FROM Documents_with_expenses
Count the number of documents with expenses.,SELECT count(*) FROM Documents_with_expenses
What are the document ids for the budget type code 'SF'?,SELECT document_id FROM Documents_with_expenses WHERE budget_type_code  =  'SF'
Give the ids of documents with expenses that have the budget code 'SF'.,SELECT document_id FROM Documents_with_expenses WHERE budget_type_code  =  'SF'
Show the budget type code and description and the corresponding document id.,"SELECT T2.budget_type_code ,  T2.budget_type_description ,  T1.document_id FROM Documents_with_expenses AS T1 JOIN Ref_budget_codes AS T2 ON T1.budget_type_code  =  T2.budget_type_code"
"Return the budget type codes, budget type descriptions and document ids for documents with expenses.","SELECT T2.budget_type_code ,  T2.budget_type_description ,  T1.document_id FROM Documents_with_expenses AS T1 JOIN Ref_budget_codes AS T2 ON T1.budget_type_code  =  T2.budget_type_code"
Show ids for all documents with budget types described as 'Government'.,"SELECT T1.document_id FROM Documents_with_expenses AS T1 JOIN Ref_Budget_Codes AS T2 ON T1.Budget_Type_code  =  T2.Budget_Type_code WHERE T2.budget_type_Description  =  ""Government"""
Give the ids for documents that have the budget description 'Government'.,"SELECT T1.document_id FROM Documents_with_expenses AS T1 JOIN Ref_Budget_Codes AS T2 ON T1.Budget_Type_code  =  T2.Budget_Type_code WHERE T2.budget_type_Description  =  ""Government"""
Show budget type codes and the number of documents in each budget type.,"SELECT budget_type_code ,  count(*) FROM Documents_with_expenses GROUP BY budget_type_code"
"What are the different budget type codes, and how many documents are there for each?","SELECT budget_type_code ,  count(*) FROM Documents_with_expenses GROUP BY budget_type_code"
What is the budget type code with most number of documents.,SELECT budget_type_code FROM Documents_with_expenses GROUP BY budget_type_code ORDER BY count(*) DESC LIMIT 1
Give the budget type code that is most common among documents with expenses.,SELECT budget_type_code FROM Documents_with_expenses GROUP BY budget_type_code ORDER BY count(*) DESC LIMIT 1
What are the ids of documents which don't have expense budgets?,SELECT document_id FROM Documents EXCEPT SELECT document_id FROM Documents_with_expenses
Return the ids of documents that do not have expenses.,SELECT document_id FROM Documents EXCEPT SELECT document_id FROM Documents_with_expenses
Show ids for all documents in type CV without expense budgets.,"SELECT document_id FROM Documents WHERE document_type_code  =  ""CV"" EXCEPT SELECT document_id FROM Documents_with_expenses"
What are the ids of documents with the type code CV that do not have expenses.,"SELECT document_id FROM Documents WHERE document_type_code  =  ""CV"" EXCEPT SELECT document_id FROM Documents_with_expenses"
What are the ids of documents with letter 's' in the name with any expense budgets.,SELECT T1.document_id FROM Documents AS T1 JOIN Documents_with_expenses AS T2 ON T1.document_id  =  T2.document_id WHERE T1.document_name LIKE '%s%'
Give the ids of documents that have expenses and contain the letter s in their names.,SELECT T1.document_id FROM Documents AS T1 JOIN Documents_with_expenses AS T2 ON T1.document_id  =  T2.document_id WHERE T1.document_name LIKE '%s%'
How many documents do not have any expense?,SELECT count(*) FROM Documents WHERE document_id NOT IN ( SELECT document_id FROM Documents_with_expenses )
Count the number of documents that do not have expenses.,SELECT count(*) FROM Documents WHERE document_id NOT IN ( SELECT document_id FROM Documents_with_expenses )
What are the dates for the documents with both 'GV' type and 'SF' type expenses?,SELECT T1.document_date FROM Documents AS T1 JOIN Documents_with_Expenses AS T2 ON T1.document_id  =  T2.document_id WHERE T2.budget_type_code  =  'GV' INTERSECT SELECT T1.document_date FROM Documents AS T1 JOIN Documents_with_Expenses AS T2 ON T1.document_id  =  T2.document_id WHERE T2.budget_type_code  =  'SF'
Give the dates of creation for documents that have both budget type codes 'GV' and 'SF'.,SELECT T1.document_date FROM Documents AS T1 JOIN Documents_with_Expenses AS T2 ON T1.document_id  =  T2.document_id WHERE T2.budget_type_code  =  'GV' INTERSECT SELECT T1.document_date FROM Documents AS T1 JOIN Documents_with_Expenses AS T2 ON T1.document_id  =  T2.document_id WHERE T2.budget_type_code  =  'SF'
What are the account details with the largest value or with value having char '5' in it?,"SELECT max(Account_details) FROM Accounts UNION SELECT Account_details FROM Accounts WHERE Account_details LIKE ""%5%"""
"Return the account details with the greatest value, as well as those that include the character 5.","SELECT max(Account_details) FROM Accounts UNION SELECT Account_details FROM Accounts WHERE Account_details LIKE ""%5%"""
