question,sql
List the name of physicians who never took any appointment.,SELECT `name` FROM `Physician` EXCEPT SELECT `t2`.`name` FROM `Appointment` AS `t1` JOIN `Physician` AS `t2` ON `t1`.`Physician` = `t2`.`EmployeeID`
Which physicians have never taken any appointment? Find their names.,SELECT `name` FROM `Physician` EXCEPT SELECT `t2`.`name` FROM `Appointment` AS `t1` JOIN `Physician` AS `t2` ON `t1`.`Physician` = `t2`.`EmployeeID`
Find the names of all physicians and their primary affiliated departments' names.,"SELECT `t1`.`name`, `t3`.`name` FROM `Physician` AS `t1` JOIN `Affiliated_With` AS `t2` ON `t1`.`EmployeeID` = `t2`.`physician` JOIN `Department` AS `t3` ON `t2`.`department` = `t3`.`DepartmentID` WHERE `t2`.`PrimaryAffiliation` = 1"
What are the name and primarily affiliated department name of each physician?,"SELECT `t1`.`name`, `t3`.`name` FROM `Physician` AS `t1` JOIN `Affiliated_With` AS `t2` ON `t1`.`EmployeeID` = `t2`.`physician` JOIN `Department` AS `t3` ON `t2`.`department` = `t3`.`DepartmentID` WHERE `t2`.`PrimaryAffiliation` = 1"
What is the name of the patient who made the most recent appointment?,SELECT `t1`.`name` FROM `Patient` AS `t1` JOIN `Appointment` AS `t2` ON `t1`.`ssn` = `t2`.`patient` ORDER BY `t2`.`start` DESC LIMIT 1
Find the name of the patient who made the appointment with the most recent start date.,SELECT `t1`.`name` FROM `Patient` AS `t1` JOIN `Appointment` AS `t2` ON `t1`.`ssn` = `t2`.`patient` ORDER BY `t2`.`start` DESC LIMIT 1
How many patients stay in room 112?,SELECT COUNT(`patient`) FROM `Stay` WHERE `room` = 112
Count the number of patients who stayed in room 112.,SELECT COUNT(`patient`) FROM `Stay` WHERE `room` = 112
How many patients' prescriptions are made by physician John Dorian?,SELECT COUNT(`t1`.`SSN`) FROM `Patient` AS `t1` JOIN `Prescribes` AS `t2` ON `t1`.`SSN` = `t2`.`patient` JOIN `Physician` AS `t3` ON `t2`.`physician` = `t3`.`employeeid` WHERE `t3`.`name` = 'John Dorian'
Find the number of patients' prescriptions physician John Dorian made.,SELECT COUNT(`t1`.`SSN`) FROM `Patient` AS `t1` JOIN `Prescribes` AS `t2` ON `t1`.`SSN` = `t2`.`patient` JOIN `Physician` AS `t3` ON `t2`.`physician` = `t3`.`employeeid` WHERE `t3`.`name` = 'John Dorian'
Find the name of medication used on the patient who stays in room 111?,SELECT `t4`.`name` FROM `Stay` AS `t1` JOIN `Patient` AS `t2` ON `t1`.`Patient` = `t2`.`SSN` JOIN `Prescribes` AS `t3` ON `t3`.`Patient` = `t2`.`SSN` JOIN `Medication` AS `t4` ON `t3`.`Medication` = `t4`.`Code` WHERE `room` = 111
What is the name of the medication used for the patient staying in room 111?,SELECT `t4`.`name` FROM `Stay` AS `t1` JOIN `Patient` AS `t2` ON `t1`.`Patient` = `t2`.`SSN` JOIN `Prescribes` AS `t3` ON `t3`.`Patient` = `t2`.`SSN` JOIN `Medication` AS `t4` ON `t3`.`Medication` = `t4`.`Code` WHERE `room` = 111
Find the patient who most recently stayed in room 111.,SELECT `patient` FROM `Stay` WHERE `room` = 111 ORDER BY `staystart` DESC LIMIT 1
What is the id of the patient who stayed in room 111 most recently?,SELECT `patient` FROM `Stay` WHERE `room` = 111 ORDER BY `staystart` DESC LIMIT 1
What is the name of the nurse has the most appointments?,SELECT `t1`.`name` FROM `Nurse` AS `t1` JOIN `Appointment` AS `t2` ON `t1`.`employeeid` = `t2`.`prepnurse` GROUP BY `t1`.`name` ORDER BY COUNT(*) DESC LIMIT 1
Find the name of the nurse who has the largest number of appointments.,SELECT `t1`.`name` FROM `Nurse` AS `t1` JOIN `Appointment` AS `t2` ON `t1`.`employeeid` = `t2`.`prepnurse` GROUP BY `t1`.`name` ORDER BY COUNT(*) DESC LIMIT 1
How many patients do each physician take care of? List their names and number of patients they take care of.,"SELECT `t1`.`name`, COUNT(*) FROM `Physician` AS `t1` JOIN `Patient` AS `t2` ON `t1`.`employeeid` = `t2`.`PCP` GROUP BY `t1`.`name`"
Return the name of each physician and the number of patients he or she treats.,"SELECT `t1`.`name`, COUNT(*) FROM `Physician` AS `t1` JOIN `Patient` AS `t2` ON `t1`.`employeeid` = `t2`.`PCP` GROUP BY `t1`.`name`"
Find the name of physicians who are in charge of more than one patient.,SELECT `t1`.`name` FROM `Physician` AS `t1` JOIN `Patient` AS `t2` ON `t1`.`employeeid` = `t2`.`PCP` GROUP BY `t1`.`name` HAVING COUNT(*) > 1
Which physicians are in charge of more than one patient? Give me their names.,SELECT `t1`.`name` FROM `Physician` AS `t1` JOIN `Patient` AS `t2` ON `t1`.`employeeid` = `t2`.`PCP` GROUP BY `t1`.`name` HAVING COUNT(*) > 1
Find the number of rooms located on each block floor.,"SELECT COUNT(*), `t1`.`blockfloor` FROM `Block` AS `t1` JOIN `Room` AS `t2` ON `t1`.`blockfloor` = `t2`.`blockfloor` AND `t1`.`blockcode` = `t2`.`blockcode` GROUP BY `t1`.`blockfloor`"
How many rooms does each block floor have?,"SELECT COUNT(*), `t1`.`blockfloor` FROM `Block` AS `t1` JOIN `Room` AS `t2` ON `t1`.`blockfloor` = `t2`.`blockfloor` AND `t1`.`blockcode` = `t2`.`blockcode` GROUP BY `t1`.`blockfloor`"
Find the number of rooms for different block code?,"SELECT COUNT(*), `t1`.`blockcode` FROM `Block` AS `t1` JOIN `Room` AS `t2` ON `t1`.`blockfloor` = `t2`.`blockfloor` AND `t1`.`blockcode` = `t2`.`blockcode` GROUP BY `t1`.`blockcode`"
How many rooms are located for each block code?,"SELECT COUNT(*), `t1`.`blockcode` FROM `Block` AS `t1` JOIN `Room` AS `t2` ON `t1`.`blockfloor` = `t2`.`blockfloor` AND `t1`.`blockcode` = `t2`.`blockcode` GROUP BY `t1`.`blockcode`"
What are the unique block codes that have available rooms?,SELECT DISTINCT `blockcode` FROM `Room` WHERE `unavailable` = 0
Tell me the distinct block codes where some rooms are available.,SELECT DISTINCT `blockcode` FROM `Room` WHERE `unavailable` = 0
How many different types of rooms are there?,SELECT COUNT(DISTINCT `roomtype`) FROM `Room`
Find the number of distinct room types available.,SELECT COUNT(DISTINCT `roomtype`) FROM `Room`
What is the names of the physicians who prescribe medication Thesisin?,SELECT DISTINCT `t1`.`name` FROM `Physician` AS `t1` JOIN `Prescribes` AS `t2` ON `t1`.`employeeid` = `t2`.`physician` JOIN `Medication` AS `t3` ON `t3`.`code` = `t2`.`medication` WHERE `t3`.`name` = 'Thesisin'
List the names of all the physicians who prescribe Thesisin as medication.,SELECT DISTINCT `t1`.`name` FROM `Physician` AS `t1` JOIN `Prescribes` AS `t2` ON `t1`.`employeeid` = `t2`.`physician` JOIN `Medication` AS `t3` ON `t3`.`code` = `t2`.`medication` WHERE `t3`.`name` = 'Thesisin'
Find the name and position of physicians who prescribe some medication whose brand is X?,"SELECT DISTINCT `t1`.`name`, `t1`.`position` FROM `Physician` AS `t1` JOIN `Prescribes` AS `t2` ON `t1`.`employeeid` = `t2`.`physician` JOIN `Medication` AS `t3` ON `t3`.`code` = `t2`.`medication` WHERE `t3`.`Brand` = 'X'"
Which physicians prescribe a medication of brand X? Tell me the name and position of those physicians.,"SELECT DISTINCT `t1`.`name`, `t1`.`position` FROM `Physician` AS `t1` JOIN `Prescribes` AS `t2` ON `t1`.`employeeid` = `t2`.`physician` JOIN `Medication` AS `t3` ON `t3`.`code` = `t2`.`medication` WHERE `t3`.`Brand` = 'X'"
Find the number of medications prescribed for each brand.,"SELECT COUNT(*), `t1`.`name` FROM `Medication` AS `t1` JOIN `Prescribes` AS `t2` ON `t1`.`code` = `t2`.`medication` GROUP BY `t1`.`name`"
How many medications are prescribed for each brand?,"SELECT COUNT(*), `t1`.`name` FROM `Medication` AS `t1` JOIN `Prescribes` AS `t2` ON `t1`.`code` = `t2`.`medication` GROUP BY `t1`.`name`"
Find the name of physicians whose position title contains the word 'senior'.,SELECT `name` FROM `Physician` WHERE `POSITION` LIKE '%senior%'
What are the names of the physicians who have 'senior' in their titles.,SELECT `name` FROM `Physician` WHERE `POSITION` LIKE '%senior%'
Find the patient who has the most recent undergoing treatment?,SELECT `patient` FROM `Undergoes` ORDER BY `dateundergoes` LIMIT 1
Which patient is undergoing the most recent treatment?,SELECT `patient` FROM `Undergoes` ORDER BY `dateundergoes` LIMIT 1
Find the names of all patients who have an undergoing treatment and are staying in room 111.,SELECT DISTINCT `t2`.`name` FROM `Undergoes` AS `t1` JOIN `Patient` AS `t2` ON `t1`.`patient` = `t2`.`SSN` JOIN `Stay` AS `t3` ON `t1`.`Stay` = `t3`.`StayID` WHERE `t3`.`room` = 111
What are the names of patients who are staying in room 111 and have an undergoing treatment?,SELECT DISTINCT `t2`.`name` FROM `Undergoes` AS `t1` JOIN `Patient` AS `t2` ON `t1`.`patient` = `t2`.`SSN` JOIN `Stay` AS `t3` ON `t1`.`Stay` = `t3`.`StayID` WHERE `t3`.`room` = 111
List the names of all distinct nurses ordered by alphabetical order?,SELECT DISTINCT `name` FROM `Nurse` ORDER BY `name`
What is the alphabetically ordered list of all the distinct names of nurses?,SELECT DISTINCT `name` FROM `Nurse` ORDER BY `name`
Find the names of nurses who are nursing an undergoing treatment.,SELECT DISTINCT `t2`.`name` FROM `Undergoes` AS `t1` JOIN `Nurse` AS `t2` ON `t1`.`AssistingNurse` = `t2`.`EmployeeID`
Which nurses are in charge of patients undergoing treatments?,SELECT DISTINCT `t2`.`name` FROM `Undergoes` AS `t1` JOIN `Nurse` AS `t2` ON `t1`.`AssistingNurse` = `t2`.`EmployeeID`
"List the names of all distinct medications, ordered in an alphabetical order.",SELECT DISTINCT `name` FROM `Medication` ORDER BY `name`
What is the alphabetically ordered list of all distinct medications?,SELECT DISTINCT `name` FROM `Medication` ORDER BY `name`
What are the names of the physician who prescribed the highest dose?,SELECT `t1`.`name` FROM `Physician` AS `t1` JOIN `Prescribes` AS `t2` ON `t1`.`employeeid` = `t2`.`physician` ORDER BY `t2`.`dose` DESC LIMIT 1
Find the physician who prescribed the highest dose. What is his or her name?,SELECT `t1`.`name` FROM `Physician` AS `t1` JOIN `Prescribes` AS `t2` ON `t1`.`employeeid` = `t2`.`physician` ORDER BY `t2`.`dose` DESC LIMIT 1
List the physicians' employee ids together with their primary affiliation departments' ids.,"SELECT `physician`, `department` FROM `Affiliated_With` WHERE `primaryaffiliation` = 1"
What are each physician's employee id and department id primarily affiliated.,"SELECT `physician`, `department` FROM `Affiliated_With` WHERE `primaryaffiliation` = 1"
List the names of departments where some physicians are primarily affiliated with.,SELECT DISTINCT `t2`.`name` FROM `Affiliated_With` AS `t1` JOIN `Department` AS `t2` ON `t1`.`department` = `t2`.`departmentid` WHERE `PrimaryAffiliation` = 1
What are the names of departments that have primarily affiliated physicians.,SELECT DISTINCT `t2`.`name` FROM `Affiliated_With` AS `t1` JOIN `Department` AS `t2` ON `t1`.`department` = `t2`.`departmentid` WHERE `PrimaryAffiliation` = 1
What nurses are on call with block floor 1 and block code 1? Tell me their names.,SELECT `nurse` FROM `On_Call` WHERE `blockfloor` = 1 AND `blockcode` = 1
Find the ids of the nurses who are on call in block floor 1 and block code 1.,SELECT `nurse` FROM `On_Call` WHERE `blockfloor` = 1 AND `blockcode` = 1
"What are the highest cost, lowest cost and average cost of procedures?","SELECT MAX(`cost`), MIN(`cost`), AVG(`cost`) FROM `Procedures`"
"Tell me the highest, lowest, and average cost of procedures.","SELECT MAX(`cost`), MIN(`cost`), AVG(`cost`) FROM `Procedures`"
List the name and cost of all procedures sorted by the cost from the highest to the lowest.,"SELECT `name`, `cost` FROM `Procedures` ORDER BY `cost` DESC"
Sort the list of names and costs of all procedures in the descending order of cost.,"SELECT `name`, `cost` FROM `Procedures` ORDER BY `cost` DESC"
Find the three most expensive procedures.,SELECT `name` FROM `Procedures` ORDER BY `cost` LIMIT 3
What are the three most costly procedures?,SELECT `name` FROM `Procedures` ORDER BY `cost` LIMIT 3
Find the physicians who are trained in a procedure that costs more than 5000.,SELECT `t1`.`name` FROM `Physician` AS `t1` JOIN `Trained_In` AS `t2` ON `t1`.`employeeid` = `t2`.`physician` JOIN `Procedures` AS `t3` ON `t3`.`code` = `t2`.`treatment` WHERE `t3`.`cost` > 5000
Which physicians are trained in procedures that are more expensive than 5000?,SELECT `t1`.`name` FROM `Physician` AS `t1` JOIN `Trained_In` AS `t2` ON `t1`.`employeeid` = `t2`.`physician` JOIN `Procedures` AS `t3` ON `t3`.`code` = `t2`.`treatment` WHERE `t3`.`cost` > 5000
Find the physician who was trained in the most expensive procedure?,SELECT `t1`.`name` FROM `Physician` AS `t1` JOIN `Trained_In` AS `t2` ON `t1`.`employeeid` = `t2`.`physician` JOIN `Procedures` AS `t3` ON `t3`.`code` = `t2`.`treatment` ORDER BY `t3`.`cost` DESC LIMIT 1
Which physician was trained in the procedure that costs the most.,SELECT `t1`.`name` FROM `Physician` AS `t1` JOIN `Trained_In` AS `t2` ON `t1`.`employeeid` = `t2`.`physician` JOIN `Procedures` AS `t3` ON `t3`.`code` = `t2`.`treatment` ORDER BY `t3`.`cost` DESC LIMIT 1
What is the average cost of procedures that physician John Wen was trained in?,SELECT AVG(`t3`.`cost`) FROM `Physician` AS `t1` JOIN `Trained_In` AS `t2` ON `t1`.`employeeid` = `t2`.`physician` JOIN `Procedures` AS `t3` ON `t3`.`code` = `t2`.`treatment` WHERE `t1`.`name` = 'John Wen'
Compute the mean price of procedures physician John Wen was trained in.,SELECT AVG(`t3`.`cost`) FROM `Physician` AS `t1` JOIN `Trained_In` AS `t2` ON `t1`.`employeeid` = `t2`.`physician` JOIN `Procedures` AS `t3` ON `t3`.`code` = `t2`.`treatment` WHERE `t1`.`name` = 'John Wen'
Find the names of procedures which physician John Wen was trained in.,SELECT `t3`.`name` FROM `Physician` AS `t1` JOIN `Trained_In` AS `t2` ON `t1`.`employeeid` = `t2`.`physician` JOIN `Procedures` AS `t3` ON `t3`.`code` = `t2`.`treatment` WHERE `t1`.`name` = 'John Wen'
What are the names of procedures physician John Wen was trained in?,SELECT `t3`.`name` FROM `Physician` AS `t1` JOIN `Trained_In` AS `t2` ON `t1`.`employeeid` = `t2`.`physician` JOIN `Procedures` AS `t3` ON `t3`.`code` = `t2`.`treatment` WHERE `t1`.`name` = 'John Wen'
Find all procedures which cost more than 1000 or which physician John Wen was trained in.,SELECT `name` FROM `Procedures` WHERE `cost` > 1000 UNION SELECT `t3`.`name` FROM `Physician` AS `t1` JOIN `Trained_In` AS `t2` ON `t1`.`employeeid` = `t2`.`physician` JOIN `Procedures` AS `t3` ON `t3`.`code` = `t2`.`treatment` WHERE `t1`.`name` = 'John Wen'
What are the procedures that cost more than 1000 or are specialized in by physician John Wen?,SELECT `name` FROM `Procedures` WHERE `cost` > 1000 UNION SELECT `t3`.`name` FROM `Physician` AS `t1` JOIN `Trained_In` AS `t2` ON `t1`.`employeeid` = `t2`.`physician` JOIN `Procedures` AS `t3` ON `t3`.`code` = `t2`.`treatment` WHERE `t1`.`name` = 'John Wen'
Find the names of all procedures which cost more than 1000 but which physician John Wen was not trained in?,SELECT `name` FROM `Procedures` WHERE `cost` > 1000 EXCEPT SELECT `t3`.`name` FROM `Physician` AS `t1` JOIN `Trained_In` AS `t2` ON `t1`.`employeeid` = `t2`.`physician` JOIN `Procedures` AS `t3` ON `t3`.`code` = `t2`.`treatment` WHERE `t1`.`name` = 'John Wen'
"Among the procedures that cost more than 1000, which were not specialized in by physician John Wen?",SELECT `name` FROM `Procedures` WHERE `cost` > 1000 EXCEPT SELECT `t3`.`name` FROM `Physician` AS `t1` JOIN `Trained_In` AS `t2` ON `t1`.`employeeid` = `t2`.`physician` JOIN `Procedures` AS `t3` ON `t3`.`code` = `t2`.`treatment` WHERE `t1`.`name` = 'John Wen'
Find the names of all procedures such that the cost is less than 5000 and physician John Wen was trained in.,SELECT `name` FROM `Procedures` WHERE `cost` < 5000 INTERSECT SELECT `t3`.`name` FROM `Physician` AS `t1` JOIN `Trained_In` AS `t2` ON `t1`.`employeeid` = `t2`.`physician` JOIN `Procedures` AS `t3` ON `t3`.`code` = `t2`.`treatment` WHERE `t1`.`name` = 'John Wen'
What procedures cost less than 5000 and have John Wen as a trained physician?,SELECT `name` FROM `Procedures` WHERE `cost` < 5000 INTERSECT SELECT `t3`.`name` FROM `Physician` AS `t1` JOIN `Trained_In` AS `t2` ON `t1`.`employeeid` = `t2`.`physician` JOIN `Procedures` AS `t3` ON `t3`.`code` = `t2`.`treatment` WHERE `t1`.`name` = 'John Wen'
Find the name of physicians who are affiliated with both Surgery and Psychiatry departments.,SELECT `t1`.`name` FROM `Physician` AS `t1` JOIN `Affiliated_With` AS `t2` ON `t1`.`EmployeeID` = `t2`.`physician` JOIN `Department` AS `t3` ON `t2`.`department` = `t3`.`DepartmentID` WHERE `t3`.`name` = 'Surgery' INTERSECT SELECT `t1`.`name` FROM `Physician` AS `t1` JOIN `Affiliated_With` AS `t2` ON `t1`.`EmployeeID` = `t2`.`physician` JOIN `Department` AS `t3` ON `t2`.`department` = `t3`.`DepartmentID` WHERE `t3`.`name` = 'Psychiatry'
Which physicians are affiliated with both Surgery and Psychiatry departments? Tell me their names.,SELECT `t1`.`name` FROM `Physician` AS `t1` JOIN `Affiliated_With` AS `t2` ON `t1`.`EmployeeID` = `t2`.`physician` JOIN `Department` AS `t3` ON `t2`.`department` = `t3`.`DepartmentID` WHERE `t3`.`name` = 'Surgery' INTERSECT SELECT `t1`.`name` FROM `Physician` AS `t1` JOIN `Affiliated_With` AS `t2` ON `t1`.`EmployeeID` = `t2`.`physician` JOIN `Department` AS `t3` ON `t2`.`department` = `t3`.`DepartmentID` WHERE `t3`.`name` = 'Psychiatry'
Find the name of physicians who are affiliated with Surgery or Psychiatry department.,SELECT `t1`.`name` FROM `Physician` AS `t1` JOIN `Affiliated_With` AS `t2` ON `t1`.`EmployeeID` = `t2`.`physician` JOIN `Department` AS `t3` ON `t2`.`department` = `t3`.`DepartmentID` WHERE `t3`.`name` = 'Surgery' OR `t3`.`name` = 'Psychiatry'
Which physicians are affiliated with either Surgery or Psychiatry department? Give me their names.,SELECT `t1`.`name` FROM `Physician` AS `t1` JOIN `Affiliated_With` AS `t2` ON `t1`.`EmployeeID` = `t2`.`physician` JOIN `Department` AS `t3` ON `t2`.`department` = `t3`.`DepartmentID` WHERE `t3`.`name` = 'Surgery' OR `t3`.`name` = 'Psychiatry'
Find the names of patients who are not using the medication of Procrastin-X.,SELECT `name` FROM `Patient` EXCEPT SELECT `t1`.`name` FROM `Patient` AS `t1` JOIN `Prescribes` AS `t2` ON `t2`.`Patient` = `t1`.`SSN` JOIN `Medication` AS `t3` ON `t2`.`Medication` = `t3`.`Code` WHERE `t3`.`name` = 'Procrastin-X'
What are the names of patients who are not taking the medication of Procrastin-X.,SELECT `name` FROM `Patient` EXCEPT SELECT `t1`.`name` FROM `Patient` AS `t1` JOIN `Prescribes` AS `t2` ON `t2`.`Patient` = `t1`.`SSN` JOIN `Medication` AS `t3` ON `t2`.`Medication` = `t3`.`Code` WHERE `t3`.`name` = 'Procrastin-X'
Find the number of patients who are not using the medication of Procrastin-X.,SELECT COUNT(*) FROM `Patient` WHERE NOT `SSN` IN (SELECT `t1`.`patient` FROM `Prescribes` AS `t1` JOIN `Medication` AS `t2` ON `t1`.`Medication` = `t2`.`Code` WHERE `t2`.`name` = 'Procrastin-X')
How many patients are not using Procrastin-X as medication?,SELECT COUNT(*) FROM `Patient` WHERE NOT `SSN` IN (SELECT `t1`.`patient` FROM `Prescribes` AS `t1` JOIN `Medication` AS `t2` ON `t1`.`Medication` = `t2`.`Code` WHERE `t2`.`name` = 'Procrastin-X')
How many appointments are there?,SELECT COUNT(*) FROM `Appointment`
Count how many appointments have been made in total.,SELECT COUNT(*) FROM `Appointment`
Find the names of nurses who are on call.,SELECT DISTINCT `t1`.`name` FROM `Nurse` AS `t1` JOIN `On_Call` AS `t2` ON `t1`.`EmployeeID` = `t2`.`nurse`
What are the distinct names of nurses on call?,SELECT DISTINCT `t1`.`name` FROM `Nurse` AS `t1` JOIN `On_Call` AS `t2` ON `t1`.`EmployeeID` = `t2`.`nurse`
