question,sql
Return the name of the category to which the film 'HUNGER ROOF' belongs.,SELECT T1.name FROM category AS T1 JOIN film_category AS T2 ON T1.category_id  =  T2.category_id JOIN film AS T3 ON T2.film_id  =  T3.film_id WHERE T3.title  =  'HUNGER ROOF'
"How many films are there in each category? List the genre name, genre id and the count.","SELECT T2.name ,  T1.category_id ,  count(*) FROM film_category AS T1 JOIN category AS T2 ON T1.category_id  =  T2.category_id GROUP BY T1.category_id"
"What are the names and ids of the different categories, and how many films are in each?","SELECT T2.name ,  T1.category_id ,  count(*) FROM film_category AS T1 JOIN category AS T2 ON T1.category_id  =  T2.category_id GROUP BY T1.category_id"
Which film has the most copies in the inventory? List both title and id.,"SELECT T1.title ,  T1.film_id FROM film AS T1 JOIN inventory AS T2 ON T1.film_id  =  T2.film_id GROUP BY T1.film_id ORDER BY count(*) DESC LIMIT 1"
What is the title and id of the film that has the greatest number of copies in inventory?,"SELECT T1.title ,  T1.film_id FROM film AS T1 JOIN inventory AS T2 ON T1.film_id  =  T2.film_id GROUP BY T1.film_id ORDER BY count(*) DESC LIMIT 1"
What is the film title and inventory id of the item in the inventory which was rented most frequently?,"SELECT T1.title ,  T2.inventory_id FROM film AS T1 JOIN inventory AS T2 ON T1.film_id  =  T2.film_id JOIN rental AS T3 ON T2.inventory_id  =  T3.inventory_id GROUP BY T2.inventory_id ORDER BY count(*) DESC LIMIT 1"
Return the title and inventory id of the film that is rented most often.,"SELECT T1.title ,  T2.inventory_id FROM film AS T1 JOIN inventory AS T2 ON T1.film_id  =  T2.film_id JOIN rental AS T3 ON T2.inventory_id  =  T3.inventory_id GROUP BY T2.inventory_id ORDER BY count(*) DESC LIMIT 1"
How many languages are in these films?,SELECT count(DISTINCT language_id) FROM film
Count the number of different languages in these films.,SELECT count(DISTINCT language_id) FROM film
What are all the movies rated as R? List the titles.,SELECT title FROM film WHERE rating  =  'R'
Return the titles of any movies with an R rating.,SELECT title FROM film WHERE rating  =  'R'
Where is store 1 located?,SELECT T2.address FROM store AS T1 JOIN address AS T2 ON T1.address_id  =  T2.address_id WHERE store_id  =  1
Return the address of store 1.,SELECT T2.address FROM store AS T1 JOIN address AS T2 ON T1.address_id  =  T2.address_id WHERE store_id  =  1
Which staff handled least number of payments? List the full name and the id.,"SELECT T1.first_name ,  T1.last_name ,  T1.staff_id FROM staff AS T1 JOIN payment AS T2 ON T1.staff_id  =  T2.staff_id GROUP BY T1.staff_id ORDER BY count(*) ASC LIMIT 1"
Give the full name and staff id of the staff who has handled the fewest payments.,"SELECT T1.first_name ,  T1.last_name ,  T1.staff_id FROM staff AS T1 JOIN payment AS T2 ON T1.staff_id  =  T2.staff_id GROUP BY T1.staff_id ORDER BY count(*) ASC LIMIT 1"
Which language does the film AIRPORT POLLOCK use? List the language name.,SELECT T2.name FROM film AS T1 JOIN LANGUAGE AS T2 ON T1.language_id  =  T2.language_id WHERE T1.title  =  'AIRPORT POLLOCK'
What is the name of the language that the film 'AIRPORT POLLOCK' is in?,SELECT T2.name FROM film AS T1 JOIN LANGUAGE AS T2 ON T1.language_id  =  T2.language_id WHERE T1.title  =  'AIRPORT POLLOCK'
How many stores are there?,SELECT count(*) FROM store
Count the number of stores.,SELECT count(*) FROM store
How many kinds of different ratings are listed?,SELECT count(DISTINCT rating) FROM film
Count the number of different film ratings.,SELECT count(DISTINCT rating) FROM film
Which movies have 'Deleted Scenes' as a substring in the special feature?,SELECT title FROM film WHERE special_features LIKE '%Deleted Scenes%'
Return the titles of films that include 'Deleted Scenes' in their special feature section.,SELECT title FROM film WHERE special_features LIKE '%Deleted Scenes%'
How many items in inventory does store 1 have?,SELECT count(*) FROM inventory WHERE store_id  =  1
Count the number of items store 1 has in stock.,SELECT count(*) FROM inventory WHERE store_id  =  1
When did the first payment happen?,SELECT payment_date FROM payment ORDER BY payment_date ASC LIMIT 1
What was the date of the earliest payment?,SELECT payment_date FROM payment ORDER BY payment_date ASC LIMIT 1
Where does the customer with the first name Linda live? And what is her email?,"SELECT T2.address ,  T1.email FROM customer AS T1 JOIN address AS T2 ON T2.address_id  =  T1.address_id WHERE T1.first_name  =  'LINDA'"
Return the address and email of the customer with the first name Linda.,"SELECT T2.address ,  T1.email FROM customer AS T1 JOIN address AS T2 ON T2.address_id  =  T1.address_id WHERE T1.first_name  =  'LINDA'"
"Find all the films longer than 100 minutes, or rated PG, except those who cost more than 200 for replacement. List the titles.",SELECT title FROM film WHERE LENGTH  >  100 OR rating  =  'PG' EXCEPT SELECT title FROM film WHERE replacement_cost  >  200
What are the titles of films that are either longer than 100 minutes or rated PG other than those that cost more than 200 to replace?,SELECT title FROM film WHERE LENGTH  >  100 OR rating  =  'PG' EXCEPT SELECT title FROM film WHERE replacement_cost  >  200
What is the first name and the last name of the customer who made the earliest rental?,"SELECT T1.first_name ,  T1.last_name FROM customer AS T1 JOIN rental AS T2 ON T1.customer_id  =  T2.customer_id ORDER BY T2.rental_date ASC LIMIT 1"
Return the full name of the customer who made the first rental.,"SELECT T1.first_name ,  T1.last_name FROM customer AS T1 JOIN rental AS T2 ON T1.customer_id  =  T2.customer_id ORDER BY T2.rental_date ASC LIMIT 1"
What is the full name of the staff member who has rented a film to a customer with the first name April and the last name Burns?,"SELECT DISTINCT T1.first_name ,  T1.last_name FROM staff AS T1 JOIN rental AS T2 ON T1.staff_id  =  T2.staff_id JOIN customer AS T3 ON T2.customer_id  =  T3.customer_id WHERE T3.first_name  =  'APRIL' AND T3.last_name  =  'BURNS'"
Return the full name of the staff who provided a customer with the first name April and the last name Burns with a film rental.,"SELECT DISTINCT T1.first_name ,  T1.last_name FROM staff AS T1 JOIN rental AS T2 ON T1.staff_id  =  T2.staff_id JOIN customer AS T3 ON T2.customer_id  =  T3.customer_id WHERE T3.first_name  =  'APRIL' AND T3.last_name  =  'BURNS'"
Which store has most the customers?,SELECT store_id FROM customer GROUP BY store_id ORDER BY count(*) DESC LIMIT 1
Return the id of the store with the most customers.,SELECT store_id FROM customer GROUP BY store_id ORDER BY count(*) DESC LIMIT 1
What is the largest payment amount?,SELECT amount FROM payment ORDER BY amount DESC LIMIT 1
Return the amount of the largest payment.,SELECT amount FROM payment ORDER BY amount DESC LIMIT 1
Where does the staff member with the first name Elsa live?,SELECT T2.address FROM staff AS T1 JOIN address AS T2 ON T1.address_id  =  T2.address_id WHERE T1.first_name  =  'Elsa'
Give the address of the staff member who has the first name Elsa.,SELECT T2.address FROM staff AS T1 JOIN address AS T2 ON T1.address_id  =  T2.address_id WHERE T1.first_name  =  'Elsa'
What are the first names of customers who have not rented any films after '2005-08-23 02:06:01'?,SELECT first_name FROM customer WHERE customer_id NOT IN( SELECT customer_id FROM rental WHERE rental_date  >  '2005-08-23 02:06:01' )
Return the first names of customers who did not rented a film after the date '2005-08-23 02:06:01'.,SELECT first_name FROM customer WHERE customer_id NOT IN( SELECT customer_id FROM rental WHERE rental_date  >  '2005-08-23 02:06:01' )
