question,sql
How long is the total lesson time took by customer with first name as Rylan and last name as Goodwin?,SELECT SUM(`t1`.`lesson_time`) FROM `Lessons` AS `t1` JOIN `Customers` AS `t2` ON `t1`.`customer_id` = `t2`.`customer_id` WHERE `t2`.`first_name` = 'Rylan' AND `t2`.`last_name` = 'Goodwin'
How long is the total lesson time took by the customer named Rylan Goodwin?,SELECT SUM(`t1`.`lesson_time`) FROM `Lessons` AS `t1` JOIN `Customers` AS `t2` ON `t1`.`customer_id` = `t2`.`customer_id` WHERE `t2`.`first_name` = 'Rylan' AND `t2`.`last_name` = 'Goodwin'
What is the zip code of staff with first name as Janessa and last name as Sawayn lived?,SELECT `t1`.`zip_postcode` FROM `Addresses` AS `t1` JOIN `Staff` AS `t2` ON `t1`.`address_id` = `t2`.`staff_address_id` WHERE `t2`.`first_name` = 'Janessa' AND `t2`.`last_name` = 'Sawayn'
What is the zip code of the hosue of the employee named Janessa Sawayn?,SELECT `t1`.`zip_postcode` FROM `Addresses` AS `t1` JOIN `Staff` AS `t2` ON `t1`.`address_id` = `t2`.`staff_address_id` WHERE `t2`.`first_name` = 'Janessa' AND `t2`.`last_name` = 'Sawayn'
How many staff live in state Georgia?,SELECT COUNT(*) FROM `Addresses` WHERE `state_province_county` = 'Georgia'
How many employees live in Georgia?,SELECT COUNT(*) FROM `Addresses` WHERE `state_province_county` = 'Georgia'
Find out the first name and last name of staff lived in city Damianfort.,"SELECT `t2`.`first_name`, `t2`.`last_name` FROM `Addresses` AS `t1` JOIN `Staff` AS `t2` ON `t1`.`address_id` = `t2`.`staff_address_id` WHERE `t1`.`city` = 'Damianfort'"
What is the first and last name of all employees who live in the city Damianfort?,"SELECT `t2`.`first_name`, `t2`.`last_name` FROM `Addresses` AS `t1` JOIN `Staff` AS `t2` ON `t1`.`address_id` = `t2`.`staff_address_id` WHERE `t1`.`city` = 'Damianfort'"
Which city lives most of staffs? List the city name and number of staffs.,"SELECT `t1`.`city`, COUNT(*) FROM `Addresses` AS `t1` JOIN `Staff` AS `t2` ON `t1`.`address_id` = `t2`.`staff_address_id` GROUP BY `t1`.`city` ORDER BY COUNT(*) DESC LIMIT 1"
In which city do the most employees live and how many of them live there?,"SELECT `t1`.`city`, COUNT(*) FROM `Addresses` AS `t1` JOIN `Staff` AS `t2` ON `t1`.`address_id` = `t2`.`staff_address_id` GROUP BY `t1`.`city` ORDER BY COUNT(*) DESC LIMIT 1"
List the states which have between 2 to 4 staffs living there.,SELECT `t1`.`state_province_county` FROM `Addresses` AS `t1` JOIN `Staff` AS `t2` ON `t1`.`address_id` = `t2`.`staff_address_id` GROUP BY `t1`.`state_province_county` HAVING COUNT(*) BETWEEN 2 AND 4
What are the names of the states that have 2 to 4 employees living there?,SELECT `t1`.`state_province_county` FROM `Addresses` AS `t1` JOIN `Staff` AS `t2` ON `t1`.`address_id` = `t2`.`staff_address_id` GROUP BY `t1`.`state_province_county` HAVING COUNT(*) BETWEEN 2 AND 4
List the first name and last name of all customers.,"SELECT `first_name`, `last_name` FROM `Customers`"
What are the first and last names for all customers?,"SELECT `first_name`, `last_name` FROM `Customers`"
List email address and birthday of customer whose first name as Carole.,"SELECT `email_address`, `date_of_birth` FROM `Customers` WHERE `first_name` = 'Carole'"
What are the email addresses and date of births for all customers who have a first name of Carole?,"SELECT `email_address`, `date_of_birth` FROM `Customers` WHERE `first_name` = 'Carole'"
List phone number and email address of customer with more than 2000 outstanding balance.,"SELECT `phone_number`, `email_address` FROM `Customers` WHERE `amount_outstanding` > 2000"
What are the phone numbers and email addresses of all customers who have an outstanding balance of more than 2000?,"SELECT `phone_number`, `email_address` FROM `Customers` WHERE `amount_outstanding` > 2000"
"What is the status code, mobile phone number and email address of customer with last name as Kohler or first name as Marina?","SELECT `customer_status_code`, `cell_mobile_phone_number`, `email_address` FROM `Customers` WHERE `first_name` = 'Marina' OR `last_name` = 'Kohler'"
"What is the status code, phone number, and email address of the customer whose last name is Kohler or whose first name is Marina?","SELECT `customer_status_code`, `cell_mobile_phone_number`, `email_address` FROM `Customers` WHERE `first_name` = 'Marina' OR `last_name` = 'Kohler'"
When are the birthdays of customer who are classified as 'Good Customer' status?,SELECT `date_of_birth` FROM `Customers` WHERE `customer_status_code` = 'Good Customer'
What is the date of birth of every customer whose status code is 'Good Customer'?,SELECT `date_of_birth` FROM `Customers` WHERE `customer_status_code` = 'Good Customer'
When did customer with first name as Carole and last name as Bernhard became a customer?,SELECT `date_became_customer` FROM `Customers` WHERE `first_name` = 'Carole' AND `last_name` = 'Bernhard'
When did Carole Bernhard first become a customer?,SELECT `date_became_customer` FROM `Customers` WHERE `first_name` = 'Carole' AND `last_name` = 'Bernhard'
How many customers in total?,SELECT COUNT(*) FROM `Customers`
How many customers are there?,SELECT COUNT(*) FROM `Customers`
List all customer status codes and the number of customers having each status code.,"SELECT `customer_status_code`, COUNT(*) FROM `Customers` GROUP BY `customer_status_code`"
"For each customer status code, how many customers are classified that way?","SELECT `customer_status_code`, COUNT(*) FROM `Customers` GROUP BY `customer_status_code`"
Which customer status code has least number of customers?,SELECT `customer_status_code` FROM `Customers` GROUP BY `customer_status_code` ORDER BY COUNT(*) ASC LIMIT 1
What is the status code with the least number of customers?,SELECT `customer_status_code` FROM `Customers` GROUP BY `customer_status_code` ORDER BY COUNT(*) ASC LIMIT 1
How many lessons taken by customer with first name as Rylan and last name as Goodwin were completed?,SELECT COUNT(*) FROM `Lessons` AS `t1` JOIN `Customers` AS `t2` ON `t1`.`customer_id` = `t2`.`customer_id` WHERE `t2`.`first_name` = 'Rylan' AND `t2`.`last_name` = 'Goodwin' AND `t1`.`lesson_status_code` = 'Completed'
How many lessons did the customer Ryan Goodwin complete?,SELECT COUNT(*) FROM `Lessons` AS `t1` JOIN `Customers` AS `t2` ON `t1`.`customer_id` = `t2`.`customer_id` WHERE `t2`.`first_name` = 'Rylan' AND `t2`.`last_name` = 'Goodwin' AND `t1`.`lesson_status_code` = 'Completed'
"What is maximum, minimum and average amount of outstanding of customer?","SELECT MAX(`amount_outstanding`), MIN(`amount_outstanding`), AVG(`amount_outstanding`) FROM `Customers`"
"What is the maximum, minimum, and average amount of money outsanding for all customers?","SELECT MAX(`amount_outstanding`), MIN(`amount_outstanding`), AVG(`amount_outstanding`) FROM `Customers`"
List the first name and last name of customers have the amount of outstanding between 1000 and 3000.,"SELECT `first_name`, `last_name` FROM `Customers` WHERE `amount_outstanding` BETWEEN 1000 AND 3000"
What are the first and last names of all customers with between 1000 and 3000 dollars outstanding?,"SELECT `first_name`, `last_name` FROM `Customers` WHERE `amount_outstanding` BETWEEN 1000 AND 3000"
List first name and last name of customers lived in city Lockmanfurt.,"SELECT `t1`.`first_name`, `t1`.`last_name` FROM `Customers` AS `t1` JOIN `Addresses` AS `t2` ON `t1`.`customer_address_id` = `t2`.`address_id` WHERE `t2`.`city` = 'Lockmanfurt'"
What are the first and last names of all customers who lived in Lockmanfurt?,"SELECT `t1`.`first_name`, `t1`.`last_name` FROM `Customers` AS `t1` JOIN `Addresses` AS `t2` ON `t1`.`customer_address_id` = `t2`.`address_id` WHERE `t2`.`city` = 'Lockmanfurt'"
Which country does customer with first name as Carole and last name as Bernhard lived in?,SELECT `t2`.`country` FROM `Customers` AS `t1` JOIN `Addresses` AS `t2` ON `t1`.`customer_address_id` = `t2`.`address_id` WHERE `t1`.`first_name` = 'Carole' AND `t1`.`last_name` = 'Bernhard'
What is the country in which the customer Carole Bernhard lived?,SELECT `t2`.`country` FROM `Customers` AS `t1` JOIN `Addresses` AS `t2` ON `t1`.`customer_address_id` = `t2`.`address_id` WHERE `t1`.`first_name` = 'Carole' AND `t1`.`last_name` = 'Bernhard'
What is zip code of customer with first name as Carole and last name as Bernhard?,SELECT `t2`.`zip_postcode` FROM `Customers` AS `t1` JOIN `Addresses` AS `t2` ON `t1`.`customer_address_id` = `t2`.`address_id` WHERE `t1`.`first_name` = 'Carole' AND `t1`.`last_name` = 'Bernhard'
What is the zip code of the customer Carole Bernhard?,SELECT `t2`.`zip_postcode` FROM `Customers` AS `t1` JOIN `Addresses` AS `t2` ON `t1`.`customer_address_id` = `t2`.`address_id` WHERE `t1`.`first_name` = 'Carole' AND `t1`.`last_name` = 'Bernhard'
Which city does has most number of customers?,SELECT `t2`.`city` FROM `Customers` AS `t1` JOIN `Addresses` AS `t2` ON `t1`.`customer_address_id` = `t2`.`address_id` GROUP BY `t2`.`city` ORDER BY COUNT(*) DESC LIMIT 1
What is the city with the most customers?,SELECT `t2`.`city` FROM `Customers` AS `t1` JOIN `Addresses` AS `t2` ON `t1`.`customer_address_id` = `t2`.`address_id` GROUP BY `t2`.`city` ORDER BY COUNT(*) DESC LIMIT 1
How much in total does customer with first name as Carole and last name as Bernhard paid?,SELECT SUM(`t1`.`amount_payment`) FROM `Customer_Payments` AS `t1` JOIN `Customers` AS `t2` ON `t1`.`customer_id` = `t2`.`customer_id` WHERE `t2`.`first_name` = 'Carole' AND `t2`.`last_name` = 'Bernhard'
What is the total amount of moeny paid by the customer Carole Bernhard?,SELECT SUM(`t1`.`amount_payment`) FROM `Customer_Payments` AS `t1` JOIN `Customers` AS `t2` ON `t1`.`customer_id` = `t2`.`customer_id` WHERE `t2`.`first_name` = 'Carole' AND `t2`.`last_name` = 'Bernhard'
List the number of customers that did not have any payment history.,SELECT COUNT(*) FROM `Customers` WHERE NOT `customer_id` IN (SELECT `customer_id` FROM `Customer_Payments`)
How many customers have no payment histories?,SELECT COUNT(*) FROM `Customers` WHERE NOT `customer_id` IN (SELECT `customer_id` FROM `Customer_Payments`)
List first name and last name of customers that have more than 2 payments.,"SELECT `t2`.`first_name`, `t2`.`last_name` FROM `Customer_Payments` AS `t1` JOIN `Customers` AS `t2` ON `t1`.`customer_id` = `t2`.`customer_id` GROUP BY `t2`.`first_name`, `t2`.`last_name` HAVING COUNT(*) > 2"
What are the first and last names of all customers with more than 2 payments?,"SELECT `t2`.`first_name`, `t2`.`last_name` FROM `Customer_Payments` AS `t1` JOIN `Customers` AS `t2` ON `t1`.`customer_id` = `t2`.`customer_id` GROUP BY `t2`.`first_name`, `t2`.`last_name` HAVING COUNT(*) > 2"
List all payment methods and number of payments using each payment methods.,"SELECT `payment_method_code`, COUNT(*) FROM `Customer_Payments` GROUP BY `payment_method_code`"
"For each payment method, how many payments were made?","SELECT `payment_method_code`, COUNT(*) FROM `Customer_Payments` GROUP BY `payment_method_code`"
How many lessons were in cancelled state?,SELECT COUNT(*) FROM `Lessons` WHERE `lesson_status_code` = 'Cancelled'
How many lessons have been cancelled?,SELECT COUNT(*) FROM `Lessons` WHERE `lesson_status_code` = 'Cancelled'
"List lesson id of all lessons taught by staff with first name as Janessa, last name as Sawayn and nickname containing letter 's'.",SELECT `t1`.`lesson_id` FROM `Lessons` AS `t1` JOIN `Staff` AS `t2` ON `t1`.`staff_id` = `t2`.`staff_id` WHERE `t2`.`first_name` = 'Janessa' AND `t2`.`last_name` = 'Sawayn' AND `nickname` LIKE '%s%'
What are the the lesson ids of all staff taught by Janessa Sawayn whose nickname has the letter s?,SELECT `t1`.`lesson_id` FROM `Lessons` AS `t1` JOIN `Staff` AS `t2` ON `t1`.`staff_id` = `t2`.`staff_id` WHERE `t2`.`first_name` = 'Janessa' AND `t2`.`last_name` = 'Sawayn' AND `nickname` LIKE '%s%'
How many lessons taught by staff whose first name has letter 'a' in it?,SELECT COUNT(*) FROM `Lessons` AS `t1` JOIN `Staff` AS `t2` ON `t1`.`staff_id` = `t2`.`staff_id` WHERE `t2`.`first_name` LIKE '%a%'
How many lessons were taught by a staff member whose first name has the letter 'a' in it?,SELECT COUNT(*) FROM `Lessons` AS `t1` JOIN `Staff` AS `t2` ON `t1`.`staff_id` = `t2`.`staff_id` WHERE `t2`.`first_name` LIKE '%a%'
How long is the total lesson time taught by staff with first name as Janessa and last name as Sawayn?,SELECT SUM(`lesson_time`) FROM `Lessons` AS `t1` JOIN `Staff` AS `t2` ON `t1`.`staff_id` = `t2`.`staff_id` WHERE `t2`.`first_name` = 'Janessa' AND `t2`.`last_name` = 'Sawayn'
What is the total time for all lessons taught by Janessa Sawayn?,SELECT SUM(`lesson_time`) FROM `Lessons` AS `t1` JOIN `Staff` AS `t2` ON `t1`.`staff_id` = `t2`.`staff_id` WHERE `t2`.`first_name` = 'Janessa' AND `t2`.`last_name` = 'Sawayn'
What is average lesson price taught by staff with first name as Janessa and last name as Sawayn?,SELECT AVG(`price`) FROM `Lessons` AS `t1` JOIN `Staff` AS `t2` ON `t1`.`staff_id` = `t2`.`staff_id` WHERE `t2`.`first_name` = 'Janessa' AND `t2`.`last_name` = 'Sawayn'
What is the average price for a lesson taught by Janessa Sawayn?,SELECT AVG(`price`) FROM `Lessons` AS `t1` JOIN `Staff` AS `t2` ON `t1`.`staff_id` = `t2`.`staff_id` WHERE `t2`.`first_name` = 'Janessa' AND `t2`.`last_name` = 'Sawayn'
How many lesson does customer with first name Ray took?,SELECT COUNT(*) FROM `Lessons` AS `t1` JOIN `Customers` AS `t2` ON `t1`.`customer_id` = `t2`.`customer_id` WHERE `t2`.`first_name` = 'Ray'
How many lessons did the customer with the first name Ray take?,SELECT COUNT(*) FROM `Lessons` AS `t1` JOIN `Customers` AS `t2` ON `t1`.`customer_id` = `t2`.`customer_id` WHERE `t2`.`first_name` = 'Ray'
Which last names are both used by customers and by staff?,SELECT `last_name` FROM `Customers` INTERSECT SELECT `last_name` FROM `Staff`
What are the last names that are used by customers and staff?,SELECT `last_name` FROM `Customers` INTERSECT SELECT `last_name` FROM `Staff`
What is the first name of the staff who did not give any lesson?,SELECT `first_name` FROM `Staff` EXCEPT SELECT `t2`.`first_name` FROM `Lessons` AS `t1` JOIN `Staff` AS `t2` ON `t1`.`staff_id` = `t2`.`staff_id`
What is the first name of all employees who do not give any lessons?,SELECT `first_name` FROM `Staff` EXCEPT SELECT `t2`.`first_name` FROM `Lessons` AS `t1` JOIN `Staff` AS `t2` ON `t1`.`staff_id` = `t2`.`staff_id`
What is the id and detail of the vehicle used in lessons for most of the times?,"SELECT `t1`.`vehicle_id`, `t1`.`vehicle_details` FROM `Vehicles` AS `t1` JOIN `Lessons` AS `t2` ON `t1`.`vehicle_id` = `t2`.`vehicle_id` GROUP BY `t1`.`vehicle_id`, `t1`.`vehicle_details` ORDER BY COUNT(*) DESC LIMIT 1"
