question,sql
What are the balances of checking accounts belonging to people with savings balances greater than the average savings balance?,SELECT `t2`.`balance` FROM `ACCOUNTS` AS `t1` JOIN `CHECKING` AS `t2` ON `t1`.`custid` = `t2`.`custid` WHERE `t1`.`name` IN (SELECT `t1`.`name` FROM `ACCOUNTS` AS `t1` JOIN `SAVINGS` AS `t2` ON `t1`.`custid` = `t2`.`custid` WHERE `t2`.`balance` > (SELECT AVG(`balance`) FROM `SAVINGS`))
List all customers’ names in the alphabetical order.,SELECT `name` FROM `ACCOUNTS` ORDER BY `name`
What are the names of all the customers in alphabetical order?,SELECT `name` FROM `ACCOUNTS` ORDER BY `name`
Find the name of account that has the lowest total checking and saving balance.,SELECT `t1`.`name` FROM `ACCOUNTS` AS `t1` JOIN `CHECKING` AS `t2` ON `t1`.`custid` = `t2`.`custid` JOIN `SAVINGS` AS `t3` ON `t1`.`custid` = `t3`.`custid` ORDER BY `t2`.`balance` + `t3`.`balance` LIMIT 1
What is the name corresponding to the accoung with the lowest sum of checking and savings balances?,SELECT `t1`.`name` FROM `ACCOUNTS` AS `t1` JOIN `CHECKING` AS `t2` ON `t1`.`custid` = `t2`.`custid` JOIN `SAVINGS` AS `t3` ON `t1`.`custid` = `t3`.`custid` ORDER BY `t2`.`balance` + `t3`.`balance` LIMIT 1
Find the names and total checking and savings balances of accounts whose savings balance is higher than the average savings balance.,"SELECT `t1`.`name`, `t2`.`balance` + `t3`.`balance` FROM `ACCOUNTS` AS `t1` JOIN `CHECKING` AS `t2` ON `t1`.`custid` = `t2`.`custid` JOIN `SAVINGS` AS `t3` ON `t1`.`custid` = `t3`.`custid` WHERE `t3`.`balance` > (SELECT AVG(`balance`) FROM `SAVINGS`)"
What are the names and sum of checking and savings balances for accounts with savings balances higher than the average savings balance?,"SELECT `t1`.`name`, `t2`.`balance` + `t3`.`balance` FROM `ACCOUNTS` AS `t1` JOIN `CHECKING` AS `t2` ON `t1`.`custid` = `t2`.`custid` JOIN `SAVINGS` AS `t3` ON `t1`.`custid` = `t3`.`custid` WHERE `t3`.`balance` > (SELECT AVG(`balance`) FROM `SAVINGS`)"
Find the name and checking balance of the account with the lowest savings balance.,"SELECT `t1`.`name`, `t2`.`balance` FROM `ACCOUNTS` AS `t1` JOIN `CHECKING` AS `t2` ON `t1`.`custid` = `t2`.`custid` JOIN `SAVINGS` AS `t3` ON `t1`.`custid` = `t3`.`custid` ORDER BY `t3`.`balance` LIMIT 1"
What are the names and balances of checking accounts belonging to the customer with the lowest savings balance?,"SELECT `t1`.`name`, `t2`.`balance` FROM `ACCOUNTS` AS `t1` JOIN `CHECKING` AS `t2` ON `t1`.`custid` = `t2`.`custid` JOIN `SAVINGS` AS `t3` ON `t1`.`custid` = `t3`.`custid` ORDER BY `t3`.`balance` LIMIT 1"
Find the number of checking accounts for each account name.,"SELECT COUNT(*), `t1`.`name` FROM `ACCOUNTS` AS `t1` JOIN `CHECKING` AS `t2` ON `t1`.`custid` = `t2`.`custid` GROUP BY `t1`.`name`"
"What are the names of customers with accounts, and how many checking accounts do each of them have?","SELECT COUNT(*), `t1`.`name` FROM `ACCOUNTS` AS `t1` JOIN `CHECKING` AS `t2` ON `t1`.`custid` = `t2`.`custid` GROUP BY `t1`.`name`"
Find the total saving balance for each account name.,"SELECT SUM(`t2`.`balance`), `t1`.`name` FROM `ACCOUNTS` AS `t1` JOIN `SAVINGS` AS `t2` ON `t1`.`custid` = `t2`.`custid` GROUP BY `t1`.`name`"
"What are the names of customers with accounts, and what are the total savings balances for each?","SELECT SUM(`t2`.`balance`), `t1`.`name` FROM `ACCOUNTS` AS `t1` JOIN `SAVINGS` AS `t2` ON `t1`.`custid` = `t2`.`custid` GROUP BY `t1`.`name`"
Find the name of accounts whose checking balance is below the average checking balance.,SELECT `t1`.`name` FROM `ACCOUNTS` AS `t1` JOIN `CHECKING` AS `t2` ON `t1`.`custid` = `t2`.`custid` WHERE `t2`.`balance` < (SELECT AVG(`balance`) FROM `CHECKING`)
What are the names of customers with checking balances lower than the average checking balance?,SELECT `t1`.`name` FROM `ACCOUNTS` AS `t1` JOIN `CHECKING` AS `t2` ON `t1`.`custid` = `t2`.`custid` WHERE `t2`.`balance` < (SELECT AVG(`balance`) FROM `CHECKING`)
Find the saving balance of the account with the highest checking balance.,SELECT `t3`.`balance` FROM `ACCOUNTS` AS `t1` JOIN `CHECKING` AS `t2` ON `t1`.`custid` = `t2`.`custid` JOIN `SAVINGS` AS `t3` ON `t1`.`custid` = `t3`.`custid` ORDER BY `t2`.`balance` DESC LIMIT 1
What is the savings balance of the account belonging to the customer with the highest checking balance?,SELECT `t3`.`balance` FROM `ACCOUNTS` AS `t1` JOIN `CHECKING` AS `t2` ON `t1`.`custid` = `t2`.`custid` JOIN `SAVINGS` AS `t3` ON `t1`.`custid` = `t3`.`custid` ORDER BY `t2`.`balance` DESC LIMIT 1
Find the total checking and saving balance of all accounts sorted by the total balance in ascending order.,SELECT `t1`.`balance` + `t2`.`balance` FROM `CHECKING` AS `t1` JOIN `SAVINGS` AS `t2` ON `t1`.`custid` = `t2`.`custid` ORDER BY `t1`.`balance` + `t2`.`balance`
"What is the sum of checking and savings balances for all customers, ordered by the total balance?",SELECT `t1`.`balance` + `t2`.`balance` FROM `CHECKING` AS `t1` JOIN `SAVINGS` AS `t2` ON `t1`.`custid` = `t2`.`custid` ORDER BY `t1`.`balance` + `t2`.`balance`
Find the name and checking balance of the account with the lowest saving balance.,"SELECT `t2`.`balance`, `t1`.`name` FROM `ACCOUNTS` AS `t1` JOIN `CHECKING` AS `t2` ON `t1`.`custid` = `t2`.`custid` JOIN `SAVINGS` AS `t3` ON `t1`.`custid` = `t3`.`custid` ORDER BY `t3`.`balance` LIMIT 1"
What is the name and checking balance of the account which has the lowest savings balance?,"SELECT `t2`.`balance`, `t1`.`name` FROM `ACCOUNTS` AS `t1` JOIN `CHECKING` AS `t2` ON `t1`.`custid` = `t2`.`custid` JOIN `SAVINGS` AS `t3` ON `t1`.`custid` = `t3`.`custid` ORDER BY `t3`.`balance` LIMIT 1"
"Find the name, checking balance and saving balance of all accounts in the bank.","SELECT `t2`.`balance`, `t3`.`balance`, `t1`.`name` FROM `ACCOUNTS` AS `t1` JOIN `CHECKING` AS `t2` ON `t1`.`custid` = `t2`.`custid` JOIN `SAVINGS` AS `t3` ON `t1`.`custid` = `t3`.`custid`"
"What are the names, checking balances, and savings balances for all customers?","SELECT `t2`.`balance`, `t3`.`balance`, `t1`.`name` FROM `ACCOUNTS` AS `t1` JOIN `CHECKING` AS `t2` ON `t1`.`custid` = `t2`.`custid` JOIN `SAVINGS` AS `t3` ON `t1`.`custid` = `t3`.`custid`"
"Find the name, checking balance and savings balance of all accounts in the bank sorted by their total checking and savings balance in descending order.","SELECT `t2`.`balance`, `t3`.`balance`, `t1`.`name` FROM `ACCOUNTS` AS `t1` JOIN `CHECKING` AS `t2` ON `t1`.`custid` = `t2`.`custid` JOIN `SAVINGS` AS `t3` ON `t1`.`custid` = `t3`.`custid` ORDER BY `t2`.`balance` + `t3`.`balance` DESC"
"What are the names, checking balances, and savings balances of customers, ordered by the total of checking and savings balances descending?","SELECT `t2`.`balance`, `t3`.`balance`, `t1`.`name` FROM `ACCOUNTS` AS `t1` JOIN `CHECKING` AS `t2` ON `t1`.`custid` = `t2`.`custid` JOIN `SAVINGS` AS `t3` ON `t1`.`custid` = `t3`.`custid` ORDER BY `t2`.`balance` + `t3`.`balance` DESC"
Find the name of accounts whose checking balance is higher than corresponding saving balance.,SELECT `t1`.`name` FROM `ACCOUNTS` AS `t1` JOIN `CHECKING` AS `t2` ON `t1`.`custid` = `t2`.`custid` JOIN `SAVINGS` AS `t3` ON `t1`.`custid` = `t3`.`custid` WHERE `t2`.`balance` > `t3`.`balance`
What are the names of customers with a higher checking balance than savings balance?,SELECT `t1`.`name` FROM `ACCOUNTS` AS `t1` JOIN `CHECKING` AS `t2` ON `t1`.`custid` = `t2`.`custid` JOIN `SAVINGS` AS `t3` ON `t1`.`custid` = `t3`.`custid` WHERE `t2`.`balance` > `t3`.`balance`
Find the name and total checking and savings balance of the accounts whose savings balance is lower than corresponding checking balance.,"SELECT `t1`.`name`, `t3`.`balance` + `t2`.`balance` FROM `ACCOUNTS` AS `t1` JOIN `CHECKING` AS `t2` ON `t1`.`custid` = `t2`.`custid` JOIN `SAVINGS` AS `t3` ON `t1`.`custid` = `t3`.`custid` WHERE `t3`.`balance` < `t2`.`balance`"
"What are the names of customers who have a savings balance lower than their checking balance, and what is the total of their checking and savings balances?","SELECT `t1`.`name`, `t3`.`balance` + `t2`.`balance` FROM `ACCOUNTS` AS `t1` JOIN `CHECKING` AS `t2` ON `t1`.`custid` = `t2`.`custid` JOIN `SAVINGS` AS `t3` ON `t1`.`custid` = `t3`.`custid` WHERE `t3`.`balance` < `t2`.`balance`"
Find the name and savings balance of the top 3 accounts with the highest saving balance sorted by savings balance in descending order.,"SELECT `t1`.`name`, `t2`.`balance` FROM `ACCOUNTS` AS `t1` JOIN `SAVINGS` AS `t2` ON `t1`.`custid` = `t2`.`custid` ORDER BY `t2`.`balance` DESC LIMIT 3"
What are names and savings balances of the three accounts with the highest savings balances?,"SELECT `t1`.`name`, `t2`.`balance` FROM `ACCOUNTS` AS `t1` JOIN `SAVINGS` AS `t2` ON `t1`.`custid` = `t2`.`custid` ORDER BY `t2`.`balance` DESC LIMIT 3"
