question,sql
"What are the ids, types, and details of the organization with the most research staff?","SELECT `t1`.`organisation_id`, `t1`.`organisation_type`, `t1`.`organisation_details` FROM `Organisations` AS `t1` JOIN `Research_Staff` AS `t2` ON `t1`.`organisation_id` = `t2`.`employer_organisation_id` GROUP BY `t1`.`organisation_id`, `t1`.`organisation_type`, `t1`.`organisation_details` ORDER BY COUNT(*) DESC LIMIT 1"
Show the role description and the id of the project staff involved in most number of project outcomes?,"SELECT `t1`.`role_description`, `t2`.`staff_id` FROM `Staff_Roles` AS `t1` JOIN `Project_Staff` AS `t2` ON `t1`.`role_code` = `t2`.`role_code` JOIN `Project_Outcomes` AS `t3` ON `t2`.`project_id` = `t3`.`project_id` GROUP BY `t1`.`role_description`, `t2`.`staff_id` ORDER BY COUNT(*) DESC LIMIT 1"
"For each staff id, what is the description of the role that is involved with the most number of projects?","SELECT `t1`.`role_description`, `t2`.`staff_id` FROM `Staff_Roles` AS `t1` JOIN `Project_Staff` AS `t2` ON `t1`.`role_code` = `t2`.`role_code` JOIN `Project_Outcomes` AS `t3` ON `t2`.`project_id` = `t3`.`project_id` GROUP BY `t1`.`role_description`, `t2`.`staff_id` ORDER BY COUNT(*) DESC LIMIT 1"
Which document type is described with the prefix 'Initial'?,SELECT `document_type_code` FROM `Document_Types` WHERE `document_description` LIKE 'Initial%'
What is the type of the document whose description starts with the word 'Initial'?,SELECT `document_type_code` FROM `Document_Types` WHERE `document_description` LIKE 'Initial%'
"For grants with both documents described as 'Regular' and documents described as 'Initial Application', list its start date.",SELECT `t1`.`grant_start_date` FROM `Grants` AS `t1` JOIN `Documents` AS `t2` ON `t1`.`grant_id` = `t2`.`grant_id` JOIN `Document_Types` AS `t3` ON `t2`.`document_type_code` = `t3`.`document_type_code` WHERE `t3`.`document_description` = 'Regular' INTERSECT SELECT `t1`.`grant_start_date` FROM `Grants` AS `t1` JOIN `Documents` AS `t2` ON `t1`.`grant_id` = `t2`.`grant_id` JOIN `Document_Types` AS `t3` ON `t2`.`document_type_code` = `t3`.`document_type_code` WHERE `t3`.`document_description` = 'Initial Application'
"For grants that have descriptions of Regular and Initial Applications, what are their start dates?",SELECT `t1`.`grant_start_date` FROM `Grants` AS `t1` JOIN `Documents` AS `t2` ON `t1`.`grant_id` = `t2`.`grant_id` JOIN `Document_Types` AS `t3` ON `t2`.`document_type_code` = `t3`.`document_type_code` WHERE `t3`.`document_description` = 'Regular' INTERSECT SELECT `t1`.`grant_start_date` FROM `Grants` AS `t1` JOIN `Documents` AS `t2` ON `t1`.`grant_id` = `t2`.`grant_id` JOIN `Document_Types` AS `t3` ON `t2`.`document_type_code` = `t3`.`document_type_code` WHERE `t3`.`document_description` = 'Initial Application'
How many documents can one grant have at most? List the grant id and number.,"SELECT `grant_id`, COUNT(*) FROM `Documents` GROUP BY `grant_id` ORDER BY COUNT(*) DESC LIMIT 1"
"For each grant id, how many documents does it have, and which one has the most?","SELECT `grant_id`, COUNT(*) FROM `Documents` GROUP BY `grant_id` ORDER BY COUNT(*) DESC LIMIT 1"
Find the organisation type description of the organisation detailed as 'quo'.,SELECT `t1`.`organisation_type_description` FROM `Organisation_Types` AS `t1` JOIN `Organisations` AS `t2` ON `t1`.`organisation_type` = `t2`.`organisation_type` WHERE `t2`.`organisation_details` = 'quo'
What is the type description of the organization whose detail is listed as 'quo'?,SELECT `t1`.`organisation_type_description` FROM `Organisation_Types` AS `t1` JOIN `Organisations` AS `t2` ON `t1`.`organisation_type` = `t2`.`organisation_type` WHERE `t2`.`organisation_details` = 'quo'
What are all the details of the organisations described as 'Sponsor'? Sort the result in an ascending order.,SELECT `organisation_details` FROM `Organisations` AS `t1` JOIN `Organisation_Types` AS `t2` ON `t1`.`organisation_type` = `t2`.`organisation_type` WHERE `t2`.`organisation_type_description` = 'Sponsor' ORDER BY `organisation_details`
What are the details of all organizations that are described as Sponsors and sort the results in ascending order?,SELECT `organisation_details` FROM `Organisations` AS `t1` JOIN `Organisation_Types` AS `t2` ON `t1`.`organisation_type` = `t2`.`organisation_type` WHERE `t2`.`organisation_type_description` = 'Sponsor' ORDER BY `organisation_details`
How many Patent outcomes are generated from all the projects?,SELECT COUNT(*) FROM `Project_Outcomes` WHERE `outcome_code` = 'Patent'
How many patents outcomes were listed for all the projects?,SELECT COUNT(*) FROM `Project_Outcomes` WHERE `outcome_code` = 'Patent'
How many project staff worked as leaders or started working before '1989-04-24 23:51:54'?,SELECT COUNT(*) FROM `Project_Staff` WHERE `role_code` = 'leader' OR `date_from` < '1989-04-24 23:51:54'
How many project members were leaders or started working before '1989-04-24 23:51:54'?,SELECT COUNT(*) FROM `Project_Staff` WHERE `role_code` = 'leader' OR `date_from` < '1989-04-24 23:51:54'
What is the last date of the staff leaving the projects?,SELECT `date_to` FROM `Project_Staff` ORDER BY `date_to` DESC LIMIT 1
What is the last date that a staff member left a project?,SELECT `date_to` FROM `Project_Staff` ORDER BY `date_to` DESC LIMIT 1
What are the result description of the project whose detail is 'sint'?,SELECT `t1`.`outcome_description` FROM `Research_Outcomes` AS `t1` JOIN `Project_Outcomes` AS `t2` ON `t1`.`outcome_code` = `t2`.`outcome_code` JOIN `Projects` AS `t3` ON `t2`.`project_id` = `t3`.`project_id` WHERE `t3`.`project_details` = 'sint'
What is the description for the results whose project detail is 'sint'?,SELECT `t1`.`outcome_description` FROM `Research_Outcomes` AS `t1` JOIN `Project_Outcomes` AS `t2` ON `t1`.`outcome_code` = `t2`.`outcome_code` JOIN `Projects` AS `t3` ON `t2`.`project_id` = `t3`.`project_id` WHERE `t3`.`project_details` = 'sint'
"List the organisation id with the maximum outcome count, and the count.","SELECT `t1`.`organisation_id`, COUNT(*) FROM `Projects` AS `t1` JOIN `Project_Outcomes` AS `t2` ON `t1`.`project_id` = `t2`.`project_id` GROUP BY `t1`.`organisation_id` ORDER BY COUNT(*) DESC LIMIT 1"
What is the id of the organization with the maximum number of outcomes and how many outcomes are there?,"SELECT `t1`.`organisation_id`, COUNT(*) FROM `Projects` AS `t1` JOIN `Project_Outcomes` AS `t2` ON `t1`.`project_id` = `t2`.`project_id` GROUP BY `t1`.`organisation_id` ORDER BY COUNT(*) DESC LIMIT 1"
List the project details of the projects launched by the organisation,SELECT `project_details` FROM `Projects` WHERE `organisation_id` = (SELECT `organisation_id` FROM `Projects` GROUP BY `organisation_id` ORDER BY COUNT(*) DESC LIMIT 1) GROUP BY `project_details`
What are the details for the projects which were launched by the organization with the most projects?,SELECT `project_details` FROM `Projects` WHERE `organisation_id` = (SELECT `organisation_id` FROM `Projects` GROUP BY `organisation_id` ORDER BY COUNT(*) DESC LIMIT 1) GROUP BY `project_details`
"List the research staff details, and order in ascending order.",SELECT `staff_details` FROM `Research_Staff` ORDER BY `staff_details` ASC
What details are there on the research staff? List the result in ascending alphabetical order.,SELECT `staff_details` FROM `Research_Staff` ORDER BY `staff_details` ASC
How many tasks are there in total?,SELECT COUNT(*) FROM `Tasks`
How many tasks are there?,SELECT COUNT(*) FROM `Tasks`
How many tasks does each project have? List the task count and the project detail.,"SELECT COUNT(*), `t1`.`project_details` FROM `Projects` AS `t1` JOIN `Tasks` AS `t2` ON `t1`.`project_id` = `t2`.`project_id` GROUP BY `t1`.`project_details`"
"For each project id, how many tasks are there?","SELECT COUNT(*), `t1`.`project_details` FROM `Projects` AS `t1` JOIN `Tasks` AS `t2` ON `t1`.`project_id` = `t2`.`project_id` GROUP BY `t1`.`project_details`"
What are the staff roles of the staff who,SELECT `role_code` FROM `Project_Staff` WHERE `date_from` > '2003-04-19 15:06:20' AND `date_to` < '2016-03-15 00:33:18'
What roles did staff members play between '2003-04-19 15:06:20' and '2016-03-15 00:33:18'?,SELECT `role_code` FROM `Project_Staff` WHERE `date_from` > '2003-04-19 15:06:20' AND `date_to` < '2016-03-15 00:33:18'
What are the descriptions of all the project outcomes?,SELECT `t1`.`outcome_description` FROM `Research_Outcomes` AS `t1` JOIN `Project_Outcomes` AS `t2` ON `t1`.`outcome_code` = `t2`.`outcome_code`
List the description of the outcomes for all projects.,SELECT `t1`.`outcome_description` FROM `Research_Outcomes` AS `t1` JOIN `Project_Outcomes` AS `t2` ON `t1`.`outcome_code` = `t2`.`outcome_code`
Which role is most common for the staff?,SELECT `role_code` FROM `Project_Staff` GROUP BY `role_code` ORDER BY COUNT(*) DESC LIMIT 1
What is the most common role for the staff?,SELECT `role_code` FROM `Project_Staff` GROUP BY `role_code` ORDER BY COUNT(*) DESC LIMIT 1
