question,sql
"Find all the female members of club ""Bootup Baltimore"". Show the first name and last name.","SELECT `t3`.`fname`, `t3`.`lname` FROM `Club` AS `t1` JOIN `Member_of_club` AS `t2` ON `t1`.`clubid` = `t2`.`clubid` JOIN `Student` AS `t3` ON `t2`.`stuid` = `t3`.`stuid` WHERE `t1`.`clubname` = 'Bootup Baltimore' AND `t3`.`sex` = 'F'"
"Give me the first name and last name for all the female members of the club ""Bootup Baltimore"".","SELECT `t3`.`fname`, `t3`.`lname` FROM `Club` AS `t1` JOIN `Member_of_club` AS `t2` ON `t1`.`clubid` = `t2`.`clubid` JOIN `Student` AS `t3` ON `t2`.`stuid` = `t3`.`stuid` WHERE `t1`.`clubname` = 'Bootup Baltimore' AND `t3`.`sex` = 'F'"
"Find all the male members of club ""Hopkins Student Enterprises"". Show the first name and last name.","SELECT `t3`.`fname`, `t3`.`lname` FROM `Club` AS `t1` JOIN `Member_of_club` AS `t2` ON `t1`.`clubid` = `t2`.`clubid` JOIN `Student` AS `t3` ON `t2`.`stuid` = `t3`.`stuid` WHERE `t1`.`clubname` = 'Hopkins Student Enterprises' AND `t3`.`sex` = 'M'"
"What are the first name and last name of each male member in club ""Hopkins Student Enterprises""?","SELECT `t3`.`fname`, `t3`.`lname` FROM `Club` AS `t1` JOIN `Member_of_club` AS `t2` ON `t1`.`clubid` = `t2`.`clubid` JOIN `Student` AS `t3` ON `t2`.`stuid` = `t3`.`stuid` WHERE `t1`.`clubname` = 'Hopkins Student Enterprises' AND `t3`.`sex` = 'M'"
"Find all members of ""Bootup Baltimore"" whose major is ""600"". Show the first name and last name.","SELECT `t3`.`fname`, `t3`.`lname` FROM `Club` AS `t1` JOIN `Member_of_club` AS `t2` ON `t1`.`clubid` = `t2`.`clubid` JOIN `Student` AS `t3` ON `t2`.`stuid` = `t3`.`stuid` WHERE `t1`.`clubname` = 'Bootup Baltimore' AND `t3`.`major` = '600'"
"Which members of ""Bootup Baltimore"" major in ""600""? Give me their first names and last names.","SELECT `t3`.`fname`, `t3`.`lname` FROM `Club` AS `t1` JOIN `Member_of_club` AS `t2` ON `t1`.`clubid` = `t2`.`clubid` JOIN `Student` AS `t3` ON `t2`.`stuid` = `t3`.`stuid` WHERE `t1`.`clubname` = 'Bootup Baltimore' AND `t3`.`major` = '600'"
"Which club has the most members majoring in ""600""?",SELECT `t1`.`clubname` FROM `Club` AS `t1` JOIN `Member_of_club` AS `t2` ON `t1`.`clubid` = `t2`.`clubid` JOIN `Student` AS `t3` ON `t2`.`stuid` = `t3`.`stuid` WHERE `t3`.`major` = '600' GROUP BY `t1`.`clubname` ORDER BY COUNT(*) DESC LIMIT 1
"Find the club which has the largest number of members majoring in ""600"".",SELECT `t1`.`clubname` FROM `Club` AS `t1` JOIN `Member_of_club` AS `t2` ON `t1`.`clubid` = `t2`.`clubid` JOIN `Student` AS `t3` ON `t2`.`stuid` = `t3`.`stuid` WHERE `t3`.`major` = '600' GROUP BY `t1`.`clubname` ORDER BY COUNT(*) DESC LIMIT 1
Find the name of the club that has the most female students.,SELECT `t1`.`clubname` FROM `Club` AS `t1` JOIN `Member_of_club` AS `t2` ON `t1`.`clubid` = `t2`.`clubid` JOIN `Student` AS `t3` ON `t2`.`stuid` = `t3`.`stuid` WHERE `t3`.`sex` = 'F' GROUP BY `t1`.`clubname` ORDER BY COUNT(*) DESC LIMIT 1
Which club has the most female students as their members? Give me the name of the club.,SELECT `t1`.`clubname` FROM `Club` AS `t1` JOIN `Member_of_club` AS `t2` ON `t1`.`clubid` = `t2`.`clubid` JOIN `Student` AS `t3` ON `t2`.`stuid` = `t3`.`stuid` WHERE `t3`.`sex` = 'F' GROUP BY `t1`.`clubname` ORDER BY COUNT(*) DESC LIMIT 1
"What is the description of the club named ""Tennis Club""?",SELECT `clubdesc` FROM `Club` WHERE `clubname` = 'Tennis Club'
"Find the description of the club called ""Tennis Club"".",SELECT `clubdesc` FROM `Club` WHERE `clubname` = 'Tennis Club'
"Find the description of the club ""Pen and Paper Gaming"".",SELECT `clubdesc` FROM `Club` WHERE `clubname` = 'Pen and Paper Gaming'
"What is the description of the club ""Pen and Paper Gaming""?",SELECT `clubdesc` FROM `Club` WHERE `clubname` = 'Pen and Paper Gaming'
"What is the location of the club named ""Tennis Club""?",SELECT `clublocation` FROM `Club` WHERE `clubname` = 'Tennis Club'
"Where us the club named ""Tennis Club"" located?",SELECT `clublocation` FROM `Club` WHERE `clubname` = 'Tennis Club'
"Find the location of the club ""Pen and Paper Gaming"".",SELECT `clublocation` FROM `Club` WHERE `clubname` = 'Pen and Paper Gaming'
"Where is the club ""Pen and Paper Gaming"" located?",SELECT `clublocation` FROM `Club` WHERE `clubname` = 'Pen and Paper Gaming'
"Where is the club ""Hopkins Student Enterprises"" located?",SELECT `clublocation` FROM `Club` WHERE `clubname` = 'Hopkins Student Enterprises'
"Tell me the location of the club ""Hopkins Student Enterprises"".",SELECT `clublocation` FROM `Club` WHERE `clubname` = 'Hopkins Student Enterprises'
"Find the name of all the clubs at ""AKW"".",SELECT `clubname` FROM `Club` WHERE `clublocation` = 'AKW'
"Which clubs are located at ""AKW""? Return the club names.",SELECT `clubname` FROM `Club` WHERE `clublocation` = 'AKW'
"How many clubs are located at ""HHH""?",SELECT COUNT(*) FROM `Club` WHERE `clublocation` = 'HHH'
"Count the number of clubs located at ""HHH"".",SELECT COUNT(*) FROM `Club` WHERE `clublocation` = 'HHH'
"What are the first and last name of the president of the club ""Bootup Baltimore""?","SELECT `t3`.`fname`, `t3`.`lname` FROM `Club` AS `t1` JOIN `Member_of_club` AS `t2` ON `t1`.`clubid` = `t2`.`clubid` JOIN `Student` AS `t3` ON `t2`.`stuid` = `t3`.`stuid` WHERE `t1`.`clubname` = 'Bootup Baltimore' AND `t2`.`position` = 'President'"
"Who is the president of the club ""Bootup Baltimore""? Give me the first and last name.","SELECT `t3`.`fname`, `t3`.`lname` FROM `Club` AS `t1` JOIN `Member_of_club` AS `t2` ON `t1`.`clubid` = `t2`.`clubid` JOIN `Student` AS `t3` ON `t2`.`stuid` = `t3`.`stuid` WHERE `t1`.`clubname` = 'Bootup Baltimore' AND `t2`.`position` = 'President'"
"Who is the ""CTO"" of club ""Hopkins Student Enterprises""? Show the first name and last name.","SELECT `t3`.`fname`, `t3`.`lname` FROM `Club` AS `t1` JOIN `Member_of_club` AS `t2` ON `t1`.`clubid` = `t2`.`clubid` JOIN `Student` AS `t3` ON `t2`.`stuid` = `t3`.`stuid` WHERE `t1`.`clubname` = 'Hopkins Student Enterprises' AND `t2`.`position` = 'CTO'"
"Find the first name and last name for the ""CTO"" of the club ""Hopkins Student Enterprises""?","SELECT `t3`.`fname`, `t3`.`lname` FROM `Club` AS `t1` JOIN `Member_of_club` AS `t2` ON `t1`.`clubid` = `t2`.`clubid` JOIN `Student` AS `t3` ON `t2`.`stuid` = `t3`.`stuid` WHERE `t1`.`clubname` = 'Hopkins Student Enterprises' AND `t2`.`position` = 'CTO'"
"How many different roles are there in the club ""Bootup Baltimore""?",SELECT COUNT(DISTINCT `t2`.`position`) FROM `Club` AS `t1` JOIN `Member_of_club` AS `t2` ON `t1`.`clubid` = `t2`.`clubid` WHERE `t1`.`clubname` = 'Bootup Baltimore'
"Count the number of different positions in the club ""Bootup Baltimore"".",SELECT COUNT(DISTINCT `t2`.`position`) FROM `Club` AS `t1` JOIN `Member_of_club` AS `t2` ON `t1`.`clubid` = `t2`.`clubid` WHERE `t1`.`clubname` = 'Bootup Baltimore'
"How many members of ""Bootup Baltimore"" are older than 18?",SELECT COUNT(*) FROM `Club` AS `t1` JOIN `Member_of_club` AS `t2` ON `t1`.`clubid` = `t2`.`clubid` JOIN `Student` AS `t3` ON `t2`.`stuid` = `t3`.`stuid` WHERE `t1`.`clubname` = 'Bootup Baltimore' AND `t3`.`age` > 18
"Count the number of members in club ""Bootup Baltimore"" whose age is above 18.",SELECT COUNT(*) FROM `Club` AS `t1` JOIN `Member_of_club` AS `t2` ON `t1`.`clubid` = `t2`.`clubid` JOIN `Student` AS `t3` ON `t2`.`stuid` = `t3`.`stuid` WHERE `t1`.`clubname` = 'Bootup Baltimore' AND `t3`.`age` > 18
"How many members of club ""Bootup Baltimore"" are younger than 18?",SELECT COUNT(*) FROM `Club` AS `t1` JOIN `Member_of_club` AS `t2` ON `t1`.`clubid` = `t2`.`clubid` JOIN `Student` AS `t3` ON `t2`.`stuid` = `t3`.`stuid` WHERE `t1`.`clubname` = 'Bootup Baltimore' AND `t3`.`age` < 18
"Count the number of members in club ""Bootup Baltimore"" whose age is below 18.",SELECT COUNT(*) FROM `Club` AS `t1` JOIN `Member_of_club` AS `t2` ON `t1`.`clubid` = `t2`.`clubid` JOIN `Student` AS `t3` ON `t2`.`stuid` = `t3`.`stuid` WHERE `t1`.`clubname` = 'Bootup Baltimore' AND `t3`.`age` < 18
"Find the names of all the clubs that have at least a member from the city with city code ""BAL"".",SELECT DISTINCT `t1`.`clubname` FROM `Club` AS `t1` JOIN `Member_of_club` AS `t2` ON `t1`.`clubid` = `t2`.`clubid` JOIN `Student` AS `t3` ON `t2`.`stuid` = `t3`.`stuid` WHERE `t3`.`city_code` = 'BAL'
"Which clubs have one or more members from the city with code ""BAL""? Give me the names of the clubs.",SELECT DISTINCT `t1`.`clubname` FROM `Club` AS `t1` JOIN `Member_of_club` AS `t2` ON `t1`.`clubid` = `t2`.`clubid` JOIN `Student` AS `t3` ON `t2`.`stuid` = `t3`.`stuid` WHERE `t3`.`city_code` = 'BAL'
"Find the names of the clubs that have at least a member from the city with city code ""HOU"".",SELECT DISTINCT `t1`.`clubname` FROM `Club` AS `t1` JOIN `Member_of_club` AS `t2` ON `t1`.`clubid` = `t2`.`clubid` JOIN `Student` AS `t3` ON `t2`.`stuid` = `t3`.`stuid` WHERE `t3`.`city_code` = 'HOU'
"Which clubs have one or more members from the city with code ""HOU""? Give me the names of the clubs.",SELECT DISTINCT `t1`.`clubname` FROM `Club` AS `t1` JOIN `Member_of_club` AS `t2` ON `t1`.`clubid` = `t2`.`clubid` JOIN `Student` AS `t3` ON `t2`.`stuid` = `t3`.`stuid` WHERE `t3`.`city_code` = 'HOU'
"How many clubs does the student named ""Eric Tai"" belong to?",SELECT COUNT(DISTINCT `t1`.`clubname`) FROM `Club` AS `t1` JOIN `Member_of_club` AS `t2` ON `t1`.`clubid` = `t2`.`clubid` JOIN `Student` AS `t3` ON `t2`.`stuid` = `t3`.`stuid` WHERE `t3`.`fname` = 'Eric' AND `t3`.`lname` = 'Tai'
"Count the number of clubs for which the student named ""Eric Tai"" is a member.",SELECT COUNT(DISTINCT `t1`.`clubname`) FROM `Club` AS `t1` JOIN `Member_of_club` AS `t2` ON `t1`.`clubid` = `t2`.`clubid` JOIN `Student` AS `t3` ON `t2`.`stuid` = `t3`.`stuid` WHERE `t3`.`fname` = 'Eric' AND `t3`.`lname` = 'Tai'
"List the clubs having ""Davis Steven"" as a member.",SELECT DISTINCT `t1`.`clubname` FROM `Club` AS `t1` JOIN `Member_of_club` AS `t2` ON `t1`.`clubid` = `t2`.`clubid` JOIN `Student` AS `t3` ON `t2`.`stuid` = `t3`.`stuid` WHERE `t3`.`fname` = 'Davis' AND `t3`.`lname` = 'Steven'
"What are the names of the clubs that have ""Davis Steven"" as a member?",SELECT DISTINCT `t1`.`clubname` FROM `Club` AS `t1` JOIN `Member_of_club` AS `t2` ON `t1`.`clubid` = `t2`.`clubid` JOIN `Student` AS `t3` ON `t2`.`stuid` = `t3`.`stuid` WHERE `t3`.`fname` = 'Davis' AND `t3`.`lname` = 'Steven'
"List the clubs that have at least a member with advisor ""1121"".",SELECT DISTINCT `t1`.`clubname` FROM `Club` AS `t1` JOIN `Member_of_club` AS `t2` ON `t1`.`clubid` = `t2`.`clubid` JOIN `Student` AS `t3` ON `t2`.`stuid` = `t3`.`stuid` WHERE `t3`.`advisor` = 1121
"Which clubs have one or more members whose advisor is ""1121""?",SELECT DISTINCT `t1`.`clubname` FROM `Club` AS `t1` JOIN `Member_of_club` AS `t2` ON `t1`.`clubid` = `t2`.`clubid` JOIN `Student` AS `t3` ON `t2`.`stuid` = `t3`.`stuid` WHERE `t3`.`advisor` = 1121
"What is the average age of the members of the club ""Bootup Baltimore""?",SELECT AVG(`t3`.`age`) FROM `Club` AS `t1` JOIN `Member_of_club` AS `t2` ON `t1`.`clubid` = `t2`.`clubid` JOIN `Student` AS `t3` ON `t2`.`stuid` = `t3`.`stuid` WHERE `t1`.`clubname` = 'Bootup Baltimore'
"Find the average age of the members in the club ""Bootup Baltimore"".",SELECT AVG(`t3`.`age`) FROM `Club` AS `t1` JOIN `Member_of_club` AS `t2` ON `t1`.`clubid` = `t2`.`clubid` JOIN `Student` AS `t3` ON `t2`.`stuid` = `t3`.`stuid` WHERE `t1`.`clubname` = 'Bootup Baltimore'
"Find the average age of members of the club ""Hopkins Student Enterprises"".",SELECT AVG(`t3`.`age`) FROM `Club` AS `t1` JOIN `Member_of_club` AS `t2` ON `t1`.`clubid` = `t2`.`clubid` JOIN `Student` AS `t3` ON `t2`.`stuid` = `t3`.`stuid` WHERE `t1`.`clubname` = 'Hopkins Student Enterprises'
"On average, how old are the members in the club ""Hopkins Student Enterprises""?",SELECT AVG(`t3`.`age`) FROM `Club` AS `t1` JOIN `Member_of_club` AS `t2` ON `t1`.`clubid` = `t2`.`clubid` JOIN `Student` AS `t3` ON `t2`.`stuid` = `t3`.`stuid` WHERE `t1`.`clubname` = 'Hopkins Student Enterprises'
"Retrieve the average age of members of the club ""Tennis Club"".",SELECT AVG(`t3`.`age`) FROM `Club` AS `t1` JOIN `Member_of_club` AS `t2` ON `t1`.`clubid` = `t2`.`clubid` JOIN `Student` AS `t3` ON `t2`.`stuid` = `t3`.`stuid` WHERE `t1`.`clubname` = 'Tennis Club'
"Compute the average age of the members in the club ""Tennis Club"".",SELECT AVG(`t3`.`age`) FROM `Club` AS `t1` JOIN `Member_of_club` AS `t2` ON `t1`.`clubid` = `t2`.`clubid` JOIN `Student` AS `t3` ON `t2`.`stuid` = `t3`.`stuid` WHERE `t1`.`clubname` = 'Tennis Club'
