question,sql
What are the average and minimum weights for people of each sex?,"SELECT AVG(`weight`), MIN(`weight`), `sex` FROM `people` GROUP BY `sex`"
Find the name and gender of the candidate who got the highest support rate.,"SELECT `t1`.`name`, `t1`.`sex` FROM `people` AS `t1` JOIN `candidate` AS `t2` ON `t1`.`people_id` = `t2`.`people_id` ORDER BY `t2`.`support_rate` DESC LIMIT 1"
What is the name and sex of the candidate with the highest support rate?,"SELECT `t1`.`name`, `t1`.`sex` FROM `people` AS `t1` JOIN `candidate` AS `t2` ON `t1`.`people_id` = `t2`.`people_id` ORDER BY `t2`.`support_rate` DESC LIMIT 1"
Find the name of the candidates whose oppose percentage is the lowest for each sex.,"SELECT `t1`.`name`, `t1`.`sex`, MIN(`oppose_rate`) FROM `people` AS `t1` JOIN `candidate` AS `t2` ON `t1`.`people_id` = `t2`.`people_id` GROUP BY `t1`.`sex`"
"For each sex, what is the name and sex of the candidate with the oppose rate for their sex?","SELECT `t1`.`name`, `t1`.`sex`, MIN(`oppose_rate`) FROM `people` AS `t1` JOIN `candidate` AS `t2` ON `t1`.`people_id` = `t2`.`people_id` GROUP BY `t1`.`sex`"
which gender got the highest average uncertain ratio.,SELECT `t1`.`sex` FROM `people` AS `t1` JOIN `candidate` AS `t2` ON `t1`.`people_id` = `t2`.`people_id` GROUP BY `t1`.`sex` ORDER BY AVG(`t2`.`unsure_rate`) DESC LIMIT 1
What is the sex of the candidate who had the highest unsure rate?,SELECT `t1`.`sex` FROM `people` AS `t1` JOIN `candidate` AS `t2` ON `t1`.`people_id` = `t2`.`people_id` GROUP BY `t1`.`sex` ORDER BY AVG(`t2`.`unsure_rate`) DESC LIMIT 1
what are the names of people who did not participate in the candidate election.,SELECT `name` FROM `people` WHERE NOT `people_id` IN (SELECT `people_id` FROM `candidate`)
Give the names of people who did not participate in the candidate election.,SELECT `name` FROM `people` WHERE NOT `people_id` IN (SELECT `people_id` FROM `candidate`)
Find the names of the candidates whose support percentage is lower than their oppose rate.,SELECT `t1`.`name` FROM `people` AS `t1` JOIN `candidate` AS `t2` ON `t1`.`people_id` = `t2`.`people_id` WHERE `t2`.`support_rate` < `t2`.`oppose_rate`
What are the names of candidates who have a lower support rate than oppose rate?,SELECT `t1`.`name` FROM `people` AS `t1` JOIN `candidate` AS `t2` ON `t1`.`people_id` = `t2`.`people_id` WHERE `t2`.`support_rate` < `t2`.`oppose_rate`
how many people are there whose weight is higher than 85 for each gender?,"SELECT COUNT(*), `sex` FROM `people` WHERE `weight` > 85 GROUP BY `sex`"
Count the number of people of each sex who have a weight higher than 85.,"SELECT COUNT(*), `sex` FROM `people` WHERE `weight` > 85 GROUP BY `sex`"
"find the highest support percentage, lowest consider rate and oppose rate of all candidates.","SELECT MAX(`support_rate`), MIN(`consider_rate`), MIN(`oppose_rate`) FROM `candidate`"
"Return the maximum support rate, minimum consider rate, and minimum oppose rate across all candidates?","SELECT MAX(`support_rate`), MIN(`consider_rate`), MIN(`oppose_rate`) FROM `candidate`"
list all female (sex is F) candidate names in the alphabetical order.,SELECT `t1`.`name` FROM `people` AS `t1` JOIN `candidate` AS `t2` ON `t1`.`people_id` = `t2`.`people_id` WHERE `t1`.`sex` = 'F' ORDER BY `t1`.`name`
What are the names of all female candidates in alphabetical order (sex is F)?,SELECT `t1`.`name` FROM `people` AS `t1` JOIN `candidate` AS `t2` ON `t1`.`people_id` = `t2`.`people_id` WHERE `t1`.`sex` = 'F' ORDER BY `t1`.`name`
find the name of people whose height is lower than the average.,SELECT `name` FROM `people` WHERE `height` < (SELECT AVG(`height`) FROM `people`)
What are the names of people who are shorter than average?,SELECT `name` FROM `people` WHERE `height` < (SELECT AVG(`height`) FROM `people`)
List all info about all people.,SELECT * FROM `people`
What is all the information about all people?,SELECT * FROM `people`
